Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
NBIX	17510000000.0		0.15560000000000002	0.225	17.53%	2.93	2.85	0.12	0.12	0.9817	0.2575	0.2155	May 05/a	174.1	-0.0009	915900.0	Neurocrine Biosciences Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	26.77	0.39	4.7	0.0599	0.1232	0.221	-0.0016	0.4254	67.89	-0.0052	0.0043	17.73	0.46	5.64	5.14	13.3	21.06	0.6537000000000001	0.2716	0.0231	0.3824	0.2229	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-06	100
HALO	9580000000.0		0.1433	0.9940000000000001	16.18%	2.76	2.33	8.81	9.76	0.7693000000000001	0.5696	0.23129999999999998	May 11/a	80.78	0.0167	2491984.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	29.05	0.85	2.39	0.11220000000000001	0.16620000000000001	0.1685	-0.0175	0.5146999999999999	74.08	0.0203	-0.0034999999999999996	8.14	0.21	6.35	43.59	30.07	14.35	0.9541	0.2241	0.2289	0.391	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-06	100
AMG	9420000000.0	0.0001	0.0833	0.2404	12.56%	1.18	1.18	0.94	0.94	0.9361	0.1954	0.3542	May 01/b	356.61	0.0349	289688.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	14.53	1.12	10.54	0.031200000000000002	0.1188	0.2384	-0.02	0.8023	65.74	0.0326	0.0021	8.82	0.36	4.42	3.06	25.04	8.62	0.3478	0.1517	0.3932	0.2437	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-06	95
LLY	1130150000000.0	0.0058	0.24539999999999998	1.0764	35.82%	1.5	1.1	1.26	1.39	0.8283	0.473	0.34979999999999994	Apr 30/b	1200.06	-0.011399999999999999	2317070.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	43.2	0.5	38.79	0.042800000000000005	0.1316	0.21559999999999999	-0.030600000000000002	0.9239	63.91	0.0001	-0.0115	26.91	0.95	15.64	36.29	213.96	95.59	0.512	0.2181	0.2759	0.2837	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-06	95
SIMO	10700000000.0	0.0060999999999999995	0.1477	0.2023	18.73%	2.85	1.38	0.0	0.0	0.48090000000000005	0.1277	0.15990000000000001	Apr 28/a	318.86	0.0604	644763.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	63.42	1.69	26.48	0.0654	0.1928	1.1619	-0.1018	3.5476	57.14	0.0187	0.0409	28.35	0.43	10.08	11.81	51.71		1.5015	0.2666	0.0977	0.6541	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-06	95
EVR	13750000000.0	0.01	0.19699999999999998	0.4543	26.50%	2.77	2.77	0.58	0.62	0.9887999999999999	0.22920000000000001	0.163	Apr 29/b	355.48	0.0375	467555.0	Evercore Inc	Financial	Capital Markets	USA	20.05	1.5	13.36	0.0060999999999999995	0.0341	0.0728	-0.0855	0.337	53.84	0.030600000000000002	0.0066	15.32	0.74	3.0	7.71	6.8	9.17	0.33240000000000003	0.1957	0.113	0.2069	0.1118	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-06	90
ATLC	1450000000.0		0.025099999999999997	0.2139	1.94%	1.59	1.59	9.12	9.23	0.9209	0.2409	0.0546	May 07/a	95.83	-0.0059	178081.0	Atlanticus Holdings Corp	Financial	Credit Services	USA	14.29	2.12	6.31	-0.014499999999999999	0.1	0.4558	-0.149	1.0951	51.57	-0.013600000000000001	0.0078000000000000005	7.46	0.16	0.63	2.23	1.8	1.83	0.5791	0.36479999999999996	0.0855	0.45439999999999997	0.2843	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-06	90
CACC	6870000000.0		0.050499999999999996	0.2812	7.39%	0.27	0.27	3.05	4.23	0.9784	0.46909999999999996	0.1949	May 05/a	657.2	0.0001	160405.0	Credit Acceptance Corp	Financial	Credit Services	USA	16.33	1.36	20.57	0.1056	0.1759	0.3354	-0.013600000000000001	0.6352	77.9	-0.0	0.0002	11.60	0.52	2.96	4.52	12.32	6.53	0.22640000000000002	0.1684	0.0916	0.2216	0.0678	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-06	90
CPAY	23300000000.0		0.0519	0.3371	11.60%	0.98	0.98	1.88	2.95	0.7281	0.4561	0.24530000000000002	May 07/a	356.55	0.0116	484270.0	Corpay Inc	Technology	Software - Infrastructure	USA	21.31	0.88	11.75	0.028999999999999998	0.053200000000000004	0.1365	-0.0296	0.4102	57.65	0.012	-0.0004	11.63	0.63	4.87	6.72	2.64	17.79	0.2525	0.1451	0.13140000000000002	0.18600000000000003	0.1365	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-06	90
AMAT	470650000000.0	0.0031	0.2302	0.3969	28.49%	2.51	1.8	0.25	0.3	0.48960000000000004	0.3013	0.29309999999999997	May 14/a	592.79	-0.017	8567101.0	Applied Materials Inc	Technology	Semiconductor Equipment & Materials	USA	55.7	1.59	45.95	0.0048	0.2	0.7361	-0.1986	2.8377	52.68	-0.057300000000000004	0.042699999999999995	35.70	1.16	16.22	19.69	57.11	88.09	0.2995	0.3564	0.1718	0.3073	0.1052	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-06	90
DVA	15130000000.0	0.0070999999999999995	0.0437	6.353	6.35%	1.42	1.37			0.2727	0.1482	0.0547	May 05/a	235.71	0.0034000000000000002	840776.0	DaVita Inc	Healthcare	Medical Care Facilities	USA	22.62	0.88	6.12	0.113	0.21170000000000003	0.6072	-0.0034000000000000002	1.3337999999999999	84.72	0.0009	0.0025	13.64	0.66	1.09		20.21	10.14	0.3772	0.1638	0.08289999999999999	0.20679999999999998	0.0339	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-06	85
GEN	16020000000.0	0.0189	0.0626	0.39880000000000004	9.12%	0.4	0.4	3.09	3.16	0.741	0.431	0.1946	May 07/a	26.6	-0.0026	4598233.0	Gen Digital Inc	Technology	Software - Infrastructure	USA	16.81	1.21	0.94	0.077	0.1316	0.0888	-0.1743	0.4961	65.07	0.008	-0.0105	8.06	0.62	3.2	6.09	38.99	10.52	0.1362	0.134	0.11230000000000001	0.1292	0.1441	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-06	85
GLBE	6320000000.0		0.09380000000000001	0.1297	12.52%	2.25	2.25	0.02	0.03	0.4462	0.121	0.1137	May 13/b	37.31	0.0125	943133.0	Global E Online Ltd	Consumer Cyclical	Internet Retail	Israel	56.04	1.03	1.68	0.10880000000000001	0.1703	0.0724	-0.1104	0.3898	66.6	0.0275	-0.0147	24.29	0.32	6.17	6.94	11.44	21.26	1.9080000000000001	0.35409999999999997	0.6244	0.7698	0.4781	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-06	85
VCTR	5680000000.0	0.022099999999999998	0.1131	0.217	11.28%	1.79	1.79	0.43	0.43	0.764	0.44670000000000004	0.19699999999999998	May 06/a	90.78	0.0346	562797.0	Victory Capital Holdings Inc	Financial	Asset Management	USA	20.39	1.11	2.72	0.053399999999999996	0.07719999999999999	0.27449999999999997	0.006500000000000001	0.5918	64.54	0.028900000000000002	0.005600000000000001	11.53	0.94	3.83	2.41	74.84	13.45	0.1383	0.0843	0.0717	0.12210000000000001	0.113	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-06	85
MCB	1240000000.0	0.0095	0.0105	0.10220000000000001	8.75%	0.0		0.04	0.04		0.226	0.1589	Apr 21/a	100.21	0.0171	111541.0	Metropolitan Bank Holding Corp	Financial	Banks - Regional	USA	12.34	0.98	2.77	0.0417	0.0885	0.2021	-0.018000000000000002	0.5498	64.15	0.019	-0.0019	8.46	0.28	2.29	1.31		9.61	0.5708	0.13849999999999998	0.0728	0.30760000000000004	0.2692	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-06	85
