Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
AVGO	1994480000000.0	0.006500000000000001	0.149	0.3337	17.38%	1.9	1.73	0.8	0.83	0.6496	0.4157	0.3657	Mar 04/a	421.25	0.0092	11820792.0	Broadcom Inc	Technology	Semiconductors	USA	82.17	1.44	12.79	0.07780000000000001	0.2054	0.23870000000000002	-0.018799999999999997	1.1499	69.0	0.013300000000000001	-0.0040999999999999995	23.42	0.48	29.21	24.98	140.71	68.99	0.6595	0.5895	0.4976	0.4864	0.21739999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-01	100
MU	611640000000.0	0.0011	0.2762	0.3982	29.16%	2.9	2.32	0.14	0.15	0.5854	0.4865	0.41490000000000005	Mar 18/a	542.36	0.0487	39865443.0	Micron Technology Inc	Technology	Semiconductors	USA	25.61	1.92	28.09	0.1745	0.2741	0.9579000000000001	0.0128	5.9856	71.86	0.0593	-0.01	5.67	0.05	10.52	8.44	41.85	59.49	5.888400000000001	0.675	0.2619	1.1654	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-01	100
NVDA	4820950000000.0	0.0002	0.7542	1.0149	71.75%	3.91	3.24	0.06	0.07	0.7106999999999999	0.6038	0.556	May 20/a	198.39	-0.0059	126814865.0	NVIDIA Corp	Technology	Semiconductors	USA	40.48	2.24	6.28	0.0059	0.0601	0.0791	-0.085	0.7902	52.93	-0.014199999999999999	0.0085	17.82	0.45	22.33	30.65	77.07	57.61	0.7351000000000001	0.34509999999999996	0.9527	0.39380000000000004	0.669	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-01	100
NXPI	74540000000.0	0.0146	0.1015	0.262	12.11%	2.24	1.55	1.0	1.07	0.5371	0.2631	0.21030000000000001	Apr 28/a	295.24	0.005600000000000001	2822529.0	NXP Semiconductors NV	Technology	Semiconductors	Netherlands	28.25	1.78	11.84	0.2933	0.37579999999999997	0.3395	0.0031	0.6345000000000001	82.9	0.0125	-0.0068000000000000005	16.86	0.84	5.91	6.83	20.1	26.75	0.2402	0.19519999999999998	1.1219	0.20149999999999998	0.0733	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-01	95
LLY	910170000000.0	0.0074	0.24539999999999998	1.0764	35.82%	1.5	1.1	1.26	1.39	0.8283	0.473	0.34979999999999994	Apr 30/b	963.33	0.030699999999999998	4313005.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	34.68	0.48	32.79	0.051	0.0165	0.057	-0.1505	0.5443	57.88	0.013999999999999999	0.0165	22.10	0.79	12.6	29.13	172.32	76.98	0.4722	0.2228	0.2759	0.2785	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-01	95
AMG	7770000000.0	0.0001	0.0795	0.2177	12.04%	1.4	1.4	0.84	0.84	0.9181	0.19829999999999998	0.34409999999999996	May 01/b	291.07	-0.012199999999999999	549683.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	12.71	1.14	12.05	0.0003	0.0123	0.0951	-0.1306	0.778	50.98	-0.040999999999999995	0.03	7.68	0.38	3.73	2.43	13.25	7.73	0.2759	0.1407	0.3932	0.2028	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-01	95
CLS	48160000000.0		0.136	0.5245000000000001	32.17%	1.26	0.73	0.42	0.45	0.1151	0.08220000000000001	0.0695	Apr 27/a	418.93	0.022799999999999997	2316715.0	Celestica Inc	Technology	Electronic Components	Canada	50.63	2.1	24.0	0.1177	0.324	0.49	-0.0102	3.7060000000000004	64.61	0.0353	-0.0121	27.89	0.61	3.49	22.96	127.42	97.8	0.6737000000000001	0.48340000000000005	0.7248	0.45439999999999997	0.166	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-01	90
LRCX	320950000000.0	0.004	0.3292	0.6676000000000001	46.86%	2.54	1.77	0.35	0.35	0.49979999999999997	0.34259999999999996	0.3094	Apr 22/a	256.64	-0.004699999999999999	7993935.0	Lam Research Corp	Technology	Semiconductor Equipment & Materials	USA	48.44	1.82	11.93	-0.0004	0.0823	0.4729	-0.0696	2.5944	54.08	0.0059	-0.0105	32.34	1.0	14.8	30.32	67.55	53.45	0.37189999999999995	0.3972	0.2242	0.3218	0.1292	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-01	90
VICR	12180000000.0		0.18600000000000003	0.20489999999999997	17.99%	14.3	12.03	0.01	0.01	0.5817	0.12619999999999998	0.32030000000000003	Apr 21/b	268.51	-0.0028000000000000004	572224.0	Vicor Corp	Technology	Electronic Components	USA	89.93	2.34	19.99	0.2097	0.37060000000000004	1.3466999999999998	-0.08650000000000001	5.8288	69.42	-0.0013	-0.0015	47.59	1.3	28.55	16.23	30.14	139.52	0.061799999999999994	1.036	0.449	0.3649	0.06570000000000001	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-01	90
XPEL	1320000000.0		0.1493	0.2026	17.25%	3.25	1.52	0.06	0.08	0.42210000000000003	0.1316	0.1076	May 06/b	47.8	0.0038	164383.0	XPEL Inc	Consumer Cyclical	Auto Parts	USA	25.87	1.13	1.59	0.0308	0.09359999999999999	0.12890000000000001	-0.1451	0.6648999999999999	63.59	0.0023	0.0015	16.99	0.57	2.77	4.71	25.94	20.97	0.1477	0.325	0.22820000000000001	0.2979	0.24539999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-01	90
