Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
AGI	19430000000.0	0.0027	0.1512	0.2206	19.02%	1.72	1.33	0.05	0.05	0.5326	0.4805	0.48969999999999997	Feb 18/a	46.27	0.0092	3608231.0	Alamos Gold Inc	Basic Materials	Gold	Canada	22.07	0.61	2.6	-0.0636	0.0369	0.3456	-0.165	0.9698	46.46	0.014199999999999999	-0.005	13.2	0.34	10.74	4.37	28.49	72.75	1.0255	0.23579999999999998	0.4175	0.3839	0.1931	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-16	100
MU	497250000000.0	0.0011	0.15130000000000002	0.2255	16.85%	2.46	1.78	0.2	0.21	0.45530000000000004	0.3292	0.2815	Mar 18/a	441.8	0.0368	42156181.0	Micron Technology Inc	Technology	Semiconductors	USA	42.0	1.51	25.24	0.0766	0.12990000000000002	0.966	-0.0301	6.1791	60.43	-0.0109	0.0482	7.73	0.09	11.75	8.46	48.19	106.89	3.5542000000000002	0.513	0.2619	0.8368000000000001	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-16	100
CGAU	3660000000.0	0.0113	0.2224	0.3143	28.20%	2.39	1.65	0.01	0.01	0.2547	0.18710000000000002	0.44689999999999996	Feb 19/a	18.28	0.0363	3246030.0	Centerra Gold Inc	Basic Materials	Gold	Canada	6.43	0.87	1.11	-0.0426	0.016399999999999998	0.5428000000000001	-0.1365	2.3789	47.7	-0.019299999999999998	0.0567	9.03	0.43	2.8	1.77	6.76	39.25	0.7573000000000001	0.038	0.1553	0.2114	0.1295	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-16	95
SSRM	5770000000.0		0.0702	0.1197	10.83%	2.08	1.25	0.04	0.11	0.35729999999999995	0.28859999999999997	0.24280000000000002	Feb 17/a	28.4	0.0078000000000000005	2955144.0	SSR Mining Inc	Basic Materials	Gold	USA	15.54	-0.11	2.07	-0.055099999999999996	0.0636	0.3791	-0.152	2.2828999999999997	48.28	0.0125	-0.0046	5.65	0.18	3.54	1.64	10.03	23.85	1.2812000000000001	0.0959	0.12990000000000002	0.3147	0.1382	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-16	90
PAHC	2080000000.0	0.009399999999999999	0.0684	0.318	8.56%	3.05	1.22	2.24	2.33	0.3178	0.11900000000000001	0.0629	Feb 04/a	51.17	0.0344	254810.0	Phibro Animal Health Corp	Healthcare	Drug Manufacturers - Specialty & Generic	USA	22.69	0.74	2.38	-0.005	0.10710000000000001	0.3532	-0.0911	2.1665	55.62	0.0197	0.0144	15.21	0.72	1.42	6.24	27.87	43.91	0.4474	0.1124	0.0745	0.2104	0.1012	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-16	85
SQM	10900000000.0	0.0203	0.0451	0.1081	5.90%	3.27	2.25	0.75	0.84	0.2933	0.245	0.1284	Feb 28/a	76.35	0.0255	735275.0	Sociedad Quimica Y Minera de Chile S.A. ADR	Basic Materials	Specialty Chemicals	Chile	37.08	1.04	3.6	0.0275	0.0064	0.4257	-0.11349999999999999	1.6005	53.34	0.0113	0.0141	12.23	0.32	2.38	3.83	4.0	24.95	1.6138	0.1592	0.2712	0.3872	0.20120000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-16	85
SIMO	4280000000.0000005	0.0154	0.1085	0.1525	14.66%	2.79	1.54	0.0	0.0	0.4827	0.105	0.1381	Feb 03/a	125.97	0.022000000000000002	543934.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	34.73	1.04	7.29	-0.0147	0.0311	0.3566	-0.1422	2.3853999999999997	51.44	-0.0069	0.028999999999999998	16.84	0.36	4.84	5.13	21.2	681.6	0.6271	0.29469999999999996	0.0977	0.4731	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-16	85
WMB	90260000000.0	0.0286	0.0447	0.20739999999999997	6.49%	0.53	0.48	2.14	2.31	0.4157	0.3547	0.22149999999999997	Feb 10/b	73.89	0.0075	5714965.0	Williams Cos Inc	Energy	Oil & Gas Midstream	USA	34.62	0.65	1.53	-0.0003	0.0816	0.1946	-0.0388	0.4325	59.78	0.0033	0.0042	28.4	1.92	7.65	7.07	1432.72	100.4	0.09449999999999999	0.1321	0.6564	0.14800000000000002	0.0891	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-16	80
VICR	8410000000.0		0.16140000000000002	0.185	16.53%	8.99	7.59	0.01	0.01	0.5642	0.09029999999999999	0.2908	Feb 19/a	185.42	0.0745	1040970.0	Vicor Corp	Technology	Electronic Components	USA	71.19	1.95	15.61	0.0268	0.13269999999999998	1.0917000000000001	-0.1151	3.7635	55.52	0.04019999999999999	0.0329	38.85	1.21	20.64	11.79	20.89	70.56	0.0219	0.7896	0.449	0.31980000000000003	0.06570000000000001	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-16	80
NSSC	1530000000.0	0.013300000000000001	0.22829999999999998	0.2642	24.95%	7.99	6.55	0.03	0.03	0.5625	0.26890000000000003	0.247	Feb 02/b	42.84	0.0063	871558.0	NAPCO Security Technologies Inc	Industrials	Security & Protection Services	USA	32.46	1.45	1.63	-0.0292	0.015700000000000002	0.1201	-0.1097	1.2547	48.34	-0.006999999999999999	0.0134	27.17	1.63	7.96	8.27	13.24	28.47	0.2059	0.0987	0.3885	0.16670000000000001	0.12369999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-16	80
