Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
AVGO	1991920000000.0	0.006500000000000001	0.149	0.3337	17.38%	1.9	1.73	0.8	0.83	0.6496	0.4157	0.3657	Jun 03/a	420.71	-0.0105	16908674.0	Broadcom Inc	Technology	Semiconductors	USA	82.07	1.43	15.55	0.0027	0.1334	0.2108	-0.0489	0.8985	56.52	-0.0008	-0.0097	23.24	0.47	29.17	24.95	140.53	68.9	0.657	0.6017	0.4976	0.4904	0.21739999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-18	100
MU	768600000000.0	0.0008	0.2762	0.3982	29.16%	2.9	2.32	0.14	0.15	0.5854	0.4865	0.41490000000000005	Mar 18/a	681.54	-0.059500000000000004	59016854.0	Micron Technology Inc	Technology	Semiconductors	USA	32.18	1.96	48.87	0.10400000000000001	0.3839	1.1985999999999999	-0.1675	6.4952	59.62	-0.0904	0.0339	6.79	0.06	13.22	10.61	52.59	74.76	6.053999999999999	0.7173	0.2619	1.1975	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-18	100
NBIX	15810000000.0		0.15560000000000002	0.225	17.53%	2.93	2.85	0.12	0.12	0.9817	0.2575	0.2155	May 05/a	157.21	-0.0076	1127591.0	Neurocrine Biosciences Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	24.17	0.36	4.5	0.1108	0.16690000000000002	0.1365	-0.0319	0.3369	72.47	-0.009399999999999999	0.0018	16.86	0.48	5.1	4.64	12.01	19.02	0.6168	0.235	0.0231	0.35119999999999996	0.2229	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-18	100
NVDA	5402380000000.0	0.0002	0.7542	1.0149	71.75%	3.91	3.24	0.06	0.07	0.7106999999999999	0.6038	0.556	May 20/a	222.32	-0.013300000000000001	144815469.0	NVIDIA Corp	Technology	Semiconductors	USA	45.36	2.25	7.79	0.0521	0.1462	0.19399999999999998	-0.0601	0.7212999999999999	61.66	-0.0327	0.02	19.66	0.49	25.02	34.35	86.36	64.56	0.7465	0.3576	0.9527	0.4014	0.669	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-18	100
AMG	7850000000.0	0.0001	0.0833	0.2404	12.56%	1.18	1.18	0.94	0.94	0.9361	0.1954	0.3542	May 01/b	297.03	0.0106	231524.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	12.1	1.14	10.44	0.0001	0.0342	0.0971	-0.1128	0.7215	51.21	0.0104	0.0002	7.52	0.35	3.68	2.55	20.86	7.18	0.32409999999999994	0.145	0.3932	0.2155	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-18	95
SIMO	8050000000.000001	0.008100000000000001	0.1477	0.2023	18.73%	2.85	1.38	0.0	0.0	0.48090000000000005	0.1277	0.15990000000000001	Apr 28/a	239.76	-0.07780000000000001	1126185.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	47.69	1.68	17.01	0.113	0.5001	1.113	-0.1246	2.9728	64.59	-0.0924	0.0161	23.71	0.49	7.58	8.88	38.88		1.3840999999999999	0.195	0.0977	0.4854	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-18	95
LLY	930530000000.0	0.0072	0.24539999999999998	1.0764	35.82%	1.5	1.1	1.26	1.39	0.8283	0.473	0.34979999999999994	Apr 30/b	988.09	-0.0167	2011317.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	35.57	0.49	29.66	0.0424	0.051	0.0708	-0.1286	0.584	56.62	-0.0125	-0.0043	22.26	0.78	12.88	29.88	176.17	78.71	0.5079	0.2161	0.2759	0.2838	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-18	95
STRL	23650000000.0		0.1439	0.3475	23.10%	1.1	1.1	0.26	0.29	0.2243	0.1741	0.1202	May 04/a	770.76	-0.092	729405.0	Sterling Infrastructure Inc	Industrials	Engineering & Construction	USA	68.91	1.72	52.75	0.1496	0.4722	0.9826999999999999	-0.13699999999999998	3.3756	60.94	-0.1014	0.0104	33.17	0.86	8.2	19.88	46.21	53.72	0.7195999999999999	0.242	0.4426	0.3851	0.1177	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-18	95
NXPI	73640000000.0	0.0148	0.1015	0.262	12.11%	2.24	1.55	1.0	1.07	0.5371	0.2631	0.21030000000000001	Apr 28/a	291.68	0.0006	3355724.0	NXP Semiconductors NV	Technology	Semiconductors	Netherlands	27.91	1.77	11.47	0.0552	0.2664	0.3004	-0.0487	0.5939	64.42	-0.022099999999999998	0.0232	16.62	0.82	5.84	6.74	19.86	26.42	0.2429	0.1954	1.1219	0.20149999999999998	0.0733	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-18	95
AMAT	328210000000.0	0.0044	0.2302	0.3969	29.17%	2.51	1.8	0.22	0.27	0.48960000000000004	0.3013	0.29309999999999997	May 14/a	413.57	-0.0528	8224638.0	Applied Materials Inc	Technology	Semiconductor Equipment & Materials	USA	38.86	1.66	18.76	0.0026	0.081	0.4646	-0.07780000000000001	1.6947999999999999	52.18	-0.062400000000000004	0.0102	25.90	0.96	11.31	15.11	39.83	61.43	0.2805	0.3235	0.1718	0.2711	0.1052	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-18	95
