Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
AGI	19250000000.0	0.0027	0.1512	0.2206	19.02%	1.72	1.33	0.05	0.05	0.5326	0.4805	0.48969999999999997	Feb 18/a	45.85	-0.055	3050302.0	Alamos Gold Inc	Basic Materials	Gold	Canada	21.87	0.58	2.65	-0.0711	0.0311	0.33740000000000003	-0.1725	0.9519	45.35	-0.028999999999999998	-0.0268	13.08	0.34	10.64	4.33	28.23	72.09	1.0255	0.23579999999999998	0.4175	0.3839	0.1931	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-13	100
MU	479610000000.0	0.0011	0.15130000000000002	0.2255	16.85%	2.46	1.78	0.2	0.21	0.45530000000000004	0.3292	0.2815	Mar 18/a	426.13	0.0513	38991632.0	Micron Technology Inc	Technology	Semiconductors	USA	40.51	1.54	24.97	0.042300000000000004	0.0986	0.9109999999999999	-0.0645	5.9244	57.07	0.03	0.0206	8.03	0.1	11.34	8.16	46.48	103.1	3.3758	0.4633	0.2619	0.8286	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-13	100
SSRM	5730000000.0		0.0702	0.1197	10.83%	2.08	1.25	0.04	0.11	0.35729999999999995	0.28859999999999997	0.24280000000000002	Feb 17/a	28.18	-0.0438	3299300.0	SSR Mining Inc	Basic Materials	Gold	USA	15.42	-0.14	2.1	-0.062	0.060599999999999994	0.374	-0.1586	2.2574	47.54	-0.0392	-0.0048	5.61	0.18	3.52	1.63	9.95	23.66	1.2812000000000001	0.0959	0.12990000000000002	0.3147	0.1382	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-13	90
PAHC	2009999999.9999998	0.0097	0.0684	0.318	8.56%	3.05	1.22	2.24	2.33	0.3178	0.11900000000000001	0.0629	Feb 04/a	49.49	0.01	226491.0	Phibro Animal Health Corp	Healthcare	Drug Manufacturers - Specialty & Generic	USA	21.94	0.74	2.39	-0.0387	0.07719999999999999	0.3134	-0.121	2.0625	50.13	0.0032	0.0067	14.71	0.7	1.37	6.04	26.96	42.47	0.4474	0.1124	0.0745	0.2104	0.1012	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-13	85
SIMO	4190000000.0000005	0.0158	0.1085	0.1525	14.66%	2.79	1.54	0.0	0.0	0.4827	0.105	0.1381	Feb 03/a	123.26	0.0262	312207.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	33.98	1.05	7.33	-0.0398	0.0144	0.332	-0.1606	2.3125999999999998	48.37	0.015700000000000002	0.0103	16.48	0.35	4.73	5.02	20.75	666.94	0.6271	0.29469999999999996	0.0977	0.4731	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-13	85
CRS	18000000000.0	0.0023	0.1273	0.2348	16.25%	4.25	2.26	0.35	0.35	0.2897	0.20420000000000002	0.1476	Jan 29/b	361.28	-0.042199999999999994	1213426.0	Carpenter Technology Corp	Industrials	Metal Fabrication	USA	41.96	1.27	19.16	-0.0757	0.0070999999999999995	0.22390000000000002	-0.12380000000000001	1.6063999999999998	42.69	-0.057800000000000004	0.0165	29.87	1.27	6.11	9.06	77.6	56.82	0.3661	0.18359999999999999	2.1797999999999997	0.2357	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-13	80
NSSC	1520000000.0	0.0134	0.22829999999999998	0.2642	24.95%	7.99	6.55	0.03	0.03	0.5625	0.26890000000000003	0.247	Feb 02/b	42.57	0.01	1045501.0	NAPCO Security Technologies Inc	Industrials	Security & Protection Services	USA	32.26	1.45	1.65	-0.036699999999999997	0.009899999999999999	0.1152	-0.1153	1.2405	47.02	0.0088	0.0012	27.0	1.62	7.91	8.21	13.16	28.29	0.2059	0.0987	0.3885	0.16670000000000001	0.12369999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-13	80
WMB	89590000000.0	0.0287	0.0447	0.20739999999999997	6.49%	0.53	0.48	2.14	2.31	0.4157	0.3547	0.22149999999999997	Feb 10/b	73.34	-0.0024	4866783.0	Williams Cos Inc	Energy	Oil & Gas Midstream	USA	34.36	0.65	1.57	-0.0067	0.0779	0.1869	-0.045899999999999996	0.4219	57.21	-0.0018	-0.0007000000000000001	28.19	1.9	7.59	7.02	1422.05	99.65	0.09449999999999999	0.1321	0.6564	0.14800000000000002	0.0891	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-13	80
VICR	7830000000.0		0.16140000000000002	0.185	16.53%	8.99	7.59	0.01	0.01	0.5642	0.09029999999999999	0.2908	Feb 19/a	172.52	0.0281	633103.0	Vicor Corp	Technology	Electronic Components	USA	66.24	1.96	15.47	-0.036699999999999997	0.0638	0.9621	-0.1766	3.4320999999999997	49.66	0.0265	0.0015	36.14	1.13	19.2	10.97	19.43	65.65	0.0219	0.7896	0.449	0.31980000000000003	0.06570000000000001	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-13	80
TATT	709760000.0		0.0821	0.11230000000000001	8.49%	4.44	2.34	0.08	0.1	0.2426	0.1043	0.0908	Nov 12/a	54.81	-0.0118	176645.0	TAT Technologies Ltd	Industrials	Aerospace & Defense	Israel	41.14	0.98	3.09	-0.011399999999999999	0.040999999999999995	0.3525	-0.1503	1.2926	50.44	-0.0233	0.011699999999999999	29.58	0.99	4.11	4.16	15.07		0.4045	0.3191	0.6144	0.2984	0.0931	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-13	75
COCO	3330000000.0		0.1716	0.2416	20.69%	3.62	2.66	0.04	0.04	0.36329999999999996	0.1353	0.11699999999999999	Feb 18/b	58.35	0.0062	788769.0	Vita Coco Company Inc	Consumer Defensive	Beverages - Non-Alcoholic	USA	48.98	0.37	2.91	0.062400000000000004	0.0636	0.31629999999999997	-0.0256	1.2625	58.22	-0.0087	0.015	32.26	1.63	5.46	10.05	16.81	85.36	0.30269999999999997	0.1666	0.15109999999999998	0.1975	0.1444	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-13	75
FIX	48030000000.0	0.002	0.1834	0.4924	35.38%	1.21	1.19	0.18	0.2	0.2346	0.1442	0.11230000000000001	Feb 19/a	1365.34	-0.0060999999999999995	279030.0	Comfort Systems USA, Inc	Industrials	Engineering & Construction	USA	47.25	1.61	73.45	-0.018500000000000003	0.1082	0.5637	-0.0898	3.9389999999999996	53.12	-0.022000000000000002	0.016200000000000003	30.82	1.76	5.28	19.61	48.91	46.73	0.2729	0.2051	0.47850000000000004	0.1747	0.2608	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-13	75
