Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
AGI	23230000000.0	0.0022	0.1512	0.2206	19.02%	1.72	1.33	0.05	0.05	0.5326	0.4805	0.48969999999999997	Feb 18/a	55.33	0.021	5086235.0	Alamos Gold Inc	Basic Materials	Gold	Canada	26.39	0.55	2.5	0.21719999999999998	0.29969999999999997	0.6679	0.0177	1.511	71.51	0.019	0.002	16.31	0.44	12.84	5.23	34.06	86.99	0.9691	0.2309	0.4175	0.3693	0.1931	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-02	100
MU	464460000000.0	0.0012	0.15130000000000002	0.2255	16.85%	2.46	1.78	0.2	0.21	0.45530000000000004	0.3292	0.2815	Mar 18/a	412.67	0.0007000000000000001	28622403.0	Micron Technology Inc	Technology	Semiconductors	USA	39.23	1.51	23.59	0.0088	0.1303	0.9711	-0.094	5.7057	55.08	0.0268	-0.0254	8.8	0.11	10.98	7.9	45.01	99.84	3.1258	0.37060000000000004	0.2619	0.8112999999999999	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-02	100
AMG	8350000000.0	0.0001	0.0795	0.2177	12.04%	1.4	1.4	0.84	0.84	0.9267	0.2823	0.308	Feb 12/b	312.92	0.022000000000000002	275000.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	13.66	1.18	13.17	0.0062	0.0192	0.2779	-0.0653	1.2477	51.76	0.0385	-0.0158	8.1	0.39	3.59	2.61	14.25	8.31	0.29410000000000003	0.1459	0.3932	0.2101	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-02	95
EGO	9200000000.0	0.0043	0.0828	0.1272	9.20%	1.83	1.46	0.29	0.3	0.4487	0.4147	0.2789	Feb 19/a	46.33	-0.0019	1714281.0	Eldorado Gold Corp	Basic Materials	Gold	Canada	18.56	0.51	2.5	0.06309999999999999	0.1162	0.6017	-0.0944	2.4835	57.04	-0.0054	0.0034000000000000002	7.24	0.14	5.06	2.14	10.58		1.5834000000000001	0.41490000000000005	0.2792	0.5232	0.1206	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-02	90
FNV	53580000000.0	0.0055000000000000005	0.1331	0.1417	13.13%	4.64	4.63	0.0	0.0	0.7199	0.6908	0.5951	Mar 10/a	277.92	-0.0096	944795.0	Franco-Nevada Corporation	Basic Materials	Gold	Canada	58.28	0.46	10.38	0.09029999999999999	0.156	0.3981	-0.0231	1.0053	65.61	-0.0271	0.018000000000000002	32.8	0.73	34.66	7.65	226.35		0.6826000000000001	0.5686	0.09380000000000001	0.4498	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-02	90
KGC	44140000000.0	0.004	0.2054	0.3096	25.61%	2.35	1.37	0.09	0.09	0.47450000000000003	0.4341	0.33899999999999997	Feb 18/a	36.79	-0.0054	12512412.0	Kinross Gold Corp	Basic Materials	Gold	Canada	18.78	0.73	1.7	0.0754	0.1175	0.5546	-0.0593	2.5649	60.41	-0.014499999999999999	0.0092	11.46	0.8	6.26	5.15	25.14	17.49	0.6297999999999999	0.0704	0.1292	0.1436	0.1085	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-02	90
CGAU	4130000000.0	0.01	0.2224	0.3143	28.20%	2.39	1.65	0.01	0.01	0.2547	0.18710000000000002	0.44689999999999996	Feb 19/a	20.65	-0.0181	1583972.0	Centerra Gold Inc	Basic Materials	Gold	Canada	7.26	0.78	1.07	0.10439999999999999	0.2046	0.8359000000000001	-0.0218	2.8169999999999997	63.71	-0.0195	0.0014000000000000002	10.62	0.56	3.16	2.0	7.64	44.34	0.7001999999999999	0.0305	0.1553	0.19079999999999997	0.1295	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-02	90
SSRM	6490000000.0		0.0702	0.1197	10.83%	2.08	1.25	0.04	0.11	0.35729999999999995	0.28859999999999997	0.24280000000000002	Feb 17/a	31.94	-0.0078000000000000005	3108011.0	SSR Mining Inc	Basic Materials	Gold	USA	17.48	-0.18	1.82	0.1576	0.2681	0.626	-0.0202	2.6921	66.41	-0.0019	-0.0059	6.2	0.19	3.99	1.85	11.28	26.82	1.2311	0.1489	0.12990000000000002	0.3268	0.1382	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-02	90
WPM	75240000000.0	0.004	0.1267	0.1305	12.37%	8.09	8.09	0.0	0.0	0.6851999999999999	0.6409	0.5472	Nov 06/a	165.72	0.0126	2613188.0	Wheaton Precious Metals Corp	Basic Materials	Gold	Canada	75.22	0.5	6.32	0.1267	0.2108	0.5375	0.008100000000000001	1.485	69.29	0.0167	-0.004	32.78	0.57	41.11	9.3	64.99	108.3	1.0389	0.7584000000000001	0.433	0.5727	0.0832	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-02	90
SIMO	4390000000.0	0.0151	0.1085	0.1525	14.66%	2.79	1.54	0.0	0.0	0.4827	0.105	0.1381	Feb 03/a	129.19	-0.0003	687537.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	35.62	1.01	8.0	-0.022099999999999998	0.11789999999999999	0.43689999999999996	-0.12029999999999999	2.4718999999999998	52.1	0.0298	-0.029300000000000003	17.27	0.37	4.96	5.27	21.75	699.02	0.6278	0.29460000000000003	0.0977	0.4731	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-02	85
