Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
HALO	9030000000.0		0.1433	0.9940000000000001	16.18%	2.76	2.33	8.81	9.76	0.7693000000000001	0.5696	0.23129999999999998	May 11/a	76.11	-0.0012	1822524.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	27.37	0.85	2.56	0.0213	0.07719999999999999	0.10039999999999999	-0.0748	0.3679	55.23	0.0022	-0.0034000000000000002	7.69	0.2	5.98	41.07	28.33	13.52	0.9617	0.2152	0.2289	0.39289999999999997	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-13	100
NBIX	17510000000.0		0.15560000000000002	0.225	17.53%	2.93	2.85	0.12	0.12	0.9817	0.2575	0.2155	Jul 30/a	174.1	-0.017	1573038.0	Neurocrine Biosciences Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	26.77	0.39	4.72	0.037200000000000004	0.0892	0.21420000000000003	-0.0391	0.4254	60.51	-0.0023	-0.0147	17.70	0.46	5.64	5.14	13.3	21.06	0.6598999999999999	0.2692	0.0231	0.3832	0.2229	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-13	100
LLY	1113020000000.0	0.0059	0.24539999999999998	1.0764	35.82%	1.5	1.1	1.26	1.39	0.8283	0.473	0.34979999999999994	Aug 05/b	1181.87	-0.005600000000000001	2038825.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	42.54	0.5	38.11	0.0131	0.0809	0.18359999999999999	-0.0541	0.8946999999999999	55.65	0.0015	-0.0070999999999999995	26.24	0.9	15.41	35.74	210.72	94.14	0.4875	0.2505	0.2759	0.2907	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-13	95
SIMO	10050000000.0	0.006500000000000001	0.1477	0.2023	18.73%	2.85	1.38	0.0	0.0	0.48090000000000005	0.1277	0.15990000000000001	Jul 29/a	299.51	-0.08220000000000001	526064.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	59.57	1.68	26.14	-0.0395	0.061	0.9577	-0.1563	3.2717	49.79	-0.0433	-0.0408	26.63	0.41	9.47	11.09	48.57		1.5015	0.2666	0.0977	0.6541	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-13	95
AMG	9500000000.0	0.0001	0.0833	0.2404	12.56%	1.18	1.18	0.94	0.94	0.9361	0.1954	0.3542	May 01/b	359.78	-0.0181	234556.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	14.66	1.12	9.81	0.023799999999999998	0.10369999999999999	0.23670000000000002	-0.0275	0.8026000000000001	62.31	-0.0159	-0.0023	8.70	0.35	4.46	3.09	25.27	8.69	0.3759	0.15439999999999998	0.3932	0.2516	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-13	95
CPAY	23660000000.0		0.0519	0.3371	11.60%	0.98	0.98	1.88	2.95	0.7281	0.4561	0.24530000000000002	May 07/a	362.06	0.023799999999999998	413278.0	Corpay Inc	Technology	Software - Infrastructure	USA	21.64	0.88	11.2	0.0425	0.0562	0.1494	-0.0146	0.43200000000000005	59.36	0.0146	0.009000000000000001	11.82	0.64	4.95	6.82	2.68	18.06	0.25170000000000003	0.1444	0.13140000000000002	0.18510000000000001	0.1365	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-13	90
ATLC	1460000000.0		0.025099999999999997	0.2139	1.94%	1.59	1.59	9.12	9.23	0.9209	0.2409	0.0546	May 07/a	96.61	-0.026699999999999998	149523.0	Atlanticus Holdings Corp	Financial	Credit Services	USA	14.41	2.12	6.39	-0.0296	0.08539999999999999	0.45299999999999996	-0.1421	1.1122	51.65	-0.0694	0.0458	7.49	0.16	0.63	2.25	1.82	1.85	0.5968	0.35600000000000004	0.0855	0.45439999999999997	0.2843	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-13	90
CACC	6550000000.0		0.050499999999999996	0.2812	7.39%	0.27	0.27	3.05	4.23	0.9784	0.46909999999999996	0.1949	May 05/a	626.13	0.0003	91745.0	Credit Acceptance Corp	Financial	Credit Services	USA	15.56	1.36	20.17	0.021400000000000002	0.0971	0.2639	-0.0639	0.5579	60.42	0.0018	-0.0015	11.03	0.5	2.82	4.31	11.73	6.22	0.2263	0.17059999999999997	0.0916	0.2216	0.0678	True	True	False	True	True	True	True	True	True	True	True	True	2026-07-13	90
EXEL	14090000000.0		0.3069	0.40990000000000004	39.59%	3.26	3.19	0.09	0.09	0.9643999999999999	0.4029	0.3508	May 05/a	56.04	-0.008100000000000001	2776576.0	Exelixis Inc	Healthcare	Biotechnology	USA	18.57	0.43	1.59	0.0349	0.0898	0.25429999999999997	-0.026600000000000002	0.6602	60.92	-0.0036	-0.0046	14.09	0.98	5.93	7.34	18.12	15.35	0.1479	0.1246	0.5119	0.1435	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-13	90
HWM	108540000000.0	0.0019	0.1463	0.3382	18.00%	2.44	1.59	0.75	0.88	0.3171	0.2667	0.2021	Aug 06/b	271.28	0.0016	1569904.0	Howmet Aerospace Inc	Industrials	Aerospace & Defense	USA	62.93	1.2	8.87	-0.0069	0.0294	0.179	-0.0666	0.6009	52.83	0.0079	-0.0062	44.75	1.87	12.59	19.7	44.56	65.54	0.3433	0.19699999999999998	0.5077	0.2396	0.0943	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-13	85
GEN	15760000000.0	0.0192	0.0626	0.39880000000000004	9.12%	0.4	0.4	3.09	3.16	0.741	0.431	0.1946	May 07/a	26.16	0.0096	2951922.0	Gen Digital Inc	Technology	Software - Infrastructure	USA	16.53	1.22	0.91	0.048600000000000004	0.0803	0.0737	-0.188	0.47130000000000005	59.24	0.0023	0.0073	7.93	0.61	3.15	5.99	38.34	10.35	0.1362	0.134	0.11230000000000001	0.1292	0.1441	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-13	85
GLBE	6480000000.0		0.09380000000000001	0.1297	12.52%	2.25	2.25	0.02	0.03	0.4462	0.121	0.1137	May 13/b	38.68	0.0052	598390.0	Global E Online Ltd	Consumer Cyclical	Internet Retail	Israel	58.1	1.04	1.64	0.1079	0.1909	0.1112	-0.07769999999999999	0.4409	67.5	0.0049	0.0003	25.19	0.33	6.33	7.19	11.73	21.8	1.9080000000000001	0.35409999999999997	0.6244	0.7698	0.4781	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-13	85
ANET	228100000000.0		0.2057	0.3152	27.59%	2.83	2.47	0.0	0.0	0.6354	0.4279	0.3832	Aug 04/a	181.15	-0.0311	9115585.0	Arista Networks Inc	Technology	Computer Hardware	USA	62.03	1.6	9.73	0.06849999999999999	0.128	0.2568	-0.045700000000000005	0.7304999999999999	58.47	-0.0275	-0.0037	40.68	1.86	23.49	16.91	18.47	43.22	0.2181	0.2268	0.40700000000000003	0.21850000000000003	0.3119	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-13	85
DVA	15120000000.0	0.0070999999999999995	0.0437	6.353	6.35%	1.42	1.37			0.2727	0.1482	0.0547	May 05/a	235.58	0.011899999999999999	781400.0	DaVita Inc	Healthcare	Medical Care Facilities	USA	22.61	0.89	6.42	0.0675	0.1628	0.5789	-0.0169	1.3325	76.15	0.0096	0.0024	13.59	0.66	1.09		20.2	10.13	0.3803	0.1648	0.08289999999999999	0.20679999999999998	0.0339	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-13	85
VCTR	5750000000.0	0.0218	0.1131	0.217	11.28%	1.79	1.79	0.43	0.43	0.764	0.44670000000000004	0.19699999999999998	May 06/a	91.98	-0.0028000000000000004	369614.0	Victory Capital Holdings Inc	Financial	Asset Management	USA	20.66	1.12	2.74	0.0593	0.0724	0.281	-0.0092	0.6128	63.81	-0.0028000000000000004	0.0	11.63	0.95	3.88	2.44	75.83	13.63	0.14730000000000001	0.0805	0.0717	0.12210000000000001	0.113	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-13	85
