Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
NVDA	5364950000000.0	0.0002	0.7542	1.0149	71.75%	3.91	3.24	0.06	0.07	0.7106999999999999	0.6038	0.556	May 20/a	220.78	0.0060999999999999995	158274011.0	NVIDIA Corp	Technology	Semiconductors	USA	45.04	2.25	6.91	0.0723	0.1604	0.19210000000000002	-0.0068000000000000005	0.8356	69.26	0.0106	-0.0045000000000000005	19.71	0.5	24.84	34.11	85.76	64.12	0.7399	0.3497	0.9527	0.3979	0.669	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-12	100
HALO	8400000000.0		0.1433	0.9940000000000001	16.18%	2.76	2.33	8.81	9.76	0.7693000000000001	0.5696	0.23129999999999998	May 11/a	70.93	0.0681	4850887.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	25.51	0.88	2.45	0.0708	0.0815	0.031400000000000004	-0.1373	0.49329999999999996	64.66	0.002	0.066	7.17	0.19	5.57	38.28	26.37	12.59	0.9462	0.2243	0.2289	0.3858	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-12	100
AVGO	1985250000000.0	0.006500000000000001	0.149	0.3337	17.38%	1.9	1.73	0.8	0.83	0.6496	0.4157	0.3657	Jun 03/a	419.3	-0.0213	18589496.0	Broadcom Inc	Technology	Semiconductors	USA	81.79	1.43	14.76	0.0115	0.1549	0.2158	-0.042	0.9423	59.73	-0.0083	-0.0131	23.31	0.48	29.07	24.86	140.06	68.67	0.6595	0.5895	0.4976	0.4864	0.21739999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-12	100
SII	3760000000.0	0.011200000000000002	0.19	0.2396	22.26%	3.19	3.19	0.0	0.0	0.9229	0.3095	0.2163	May 06/b	145.92	0.014499999999999999	179926.0	Sprott Inc	Financial	Asset Management	Canada	44.51	0.78	7.28	0.0673	0.020499999999999997	0.3864	-0.1398	1.7821	56.17	0.030699999999999998	-0.015700000000000002	28.25	0.81	9.62	9.9	21.56	29.79	0.8069	0.09960000000000001	0.1883	0.3502	0.17550000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-12	100
MU	864500000000.0	0.0007000000000000001	0.2762	0.3982	29.16%	2.9	2.32	0.14	0.15	0.5854	0.4865	0.41490000000000005	Mar 18/a	766.58	-0.0361	72727485.0	Micron Technology Inc	Technology	Semiconductors	USA	36.19	1.98	44.91	0.3716	0.6531999999999999	1.5785	-0.0636	7.4304	79.4	-0.0109	-0.0256	7.85	0.07	14.87	11.93	59.15	84.09	5.9928	0.684	0.2619	1.1774	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-12	100
NBIX	15670000000.0		0.15560000000000002	0.225	17.53%	2.93	2.85	0.12	0.12	0.9817	0.2575	0.2155	May 05/a	155.8	0.0346	1309502.0	Neurocrine Biosciences Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	23.95	0.36	4.51	0.1459	0.17629999999999998	0.1305	-0.0273	0.3431	78.18	0.028900000000000002	0.005600000000000001	16.71	0.48	5.05	4.6	11.9	18.84	0.6168	0.235	0.0231	0.35119999999999996	0.2229	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-12	100
LLY	932200000000.0	0.0072	0.24539999999999998	1.0764	35.82%	1.5	1.1	1.26	1.39	0.8283	0.473	0.34979999999999994	Apr 30/b	989.87	0.023700000000000002	2967629.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	35.63	0.48	31.5	0.0645	0.0536	0.0783	-0.12710000000000002	0.5869	59.63	0.0152	0.0083	22.40	0.79	12.9	29.94	176.49	78.85	0.5007	0.2165	0.2759	0.2838	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-12	95
NXPI	74280000000.0	0.0146	0.1015	0.262	12.11%	2.24	1.55	1.0	1.07	0.5371	0.2631	0.21030000000000001	Apr 28/a	294.23	-0.0384	4788516.0	NXP Semiconductors NV	Technology	Semiconductors	Netherlands	28.15	1.78	11.95	0.1288	0.3154	0.32020000000000004	-0.0404	0.6078	67.68	-0.0215	-0.0174	16.81	0.83	5.89	6.8	20.03	26.65	0.2402	0.19519999999999998	1.1219	0.20149999999999998	0.0733	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-12	95
PAAS	26910000000.0	0.009300000000000001	0.1461	0.20809999999999998	15.55%	2.84	2.11	0.11	0.11	0.4292	0.37829999999999997	0.3166	May 05/a	63.78	0.0239	4991190.0	Pan American Silver Corp	Basic Materials	Gold	Canada	20.44	0.67	2.86	0.1399	0.1436	0.36310000000000003	-0.08869999999999999	1.8886	67.96	0.0509	-0.025699999999999997	11.73	0.46	6.73	3.65	16.67	19.82	0.8269	0.1714	0.248	0.2562	0.22	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-12	95
AU	52690000000.0	0.055099999999999996	0.23879999999999998	0.4539	32.44%	2.71	2.11	0.25	0.27	0.5604	0.4854	0.3111	May 08/b	104.33	-0.037000000000000005	2327511.0	AngloGold Ashanti Plc	Basic Materials	Gold	United Kingdom	15.31	0.64	5.09	0.049100000000000005	0.0473	0.2345	-0.19210000000000002	1.7021000000000002	55.46	0.0046	-0.0414	8.93	0.32	4.72	6.17	16.58	13.17	1.0312999999999999	0.0707	0.17920000000000003	0.2816	0.1745	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-12	95
