Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
AGI	19440000000.0	0.0027	0.1512	0.2206	19.02%	1.72	1.33	0.05	0.05	0.5326	0.4805	0.48969999999999997	Feb 18/a	46.31	0.006500000000000001	2068184.0	Alamos Gold Inc	Basic Materials	Gold	Canada	22.09	0.65	2.52	0.0441	0.0278	0.3053	-0.1642	0.9715	54.57	0.006999999999999999	-0.0004	12.84	0.32	10.75	4.37	28.51	72.81	1.0488	0.25739999999999996	0.4175	0.3979	0.1931	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-06	100
CLS	33610000000.0		0.1261	0.40490000000000004	27.08%	1.44	0.88	0.39	0.41	0.11539999999999999	0.0812	0.0672	Jan 28/a	292.3	-0.0086	1280662.0	Celestica, Inc	Technology	Electronic Components	Canada	40.73	1.95	18.81	0.0496	0.0231	0.1258	-0.1957	4.035299999999999	53.67	-0.0125	0.0039000000000000003	22.7	0.56	2.71	15.15	56.42	73.17	0.48	0.43829999999999997	0.7248	0.4081	0.166	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-06	90
EXEL	11420000000.0		0.2667	0.3553	33.52%	3.56	3.5	0.08	0.09	0.9639	0.3848	0.3373	Feb 10/a	43.98	0.0023	1723344.0	Exelixis Inc	Healthcare	Biotechnology	USA	15.8	0.4	1.14	0.046	0.0302	0.0574	-0.1137	0.3582	60.44	0.0076	-0.0052	11.21	0.71	4.92	5.34	10.78	13.04	0.07629999999999999	0.18359999999999999	0.5119	0.15689999999999998	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-06	90
SSRM	6480000000.0		0.0702	0.1197	10.83%	2.08	1.25	0.04	0.11	0.35729999999999995	0.28859999999999997	0.24280000000000002	Feb 17/a	31.86	0.009000000000000001	3861047.0	SSR Mining Inc	Basic Materials	Gold	USA	17.44	-0.15	2.11	0.1482	0.1464	0.47479999999999994	-0.048499999999999995	2.6834	62.19	0.012199999999999999	-0.0032	6.11	0.19	3.98	1.84	11.26	26.76	1.2286	0.1646	0.12990000000000002	0.3271	0.1382	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-06	90
JBL	28240000000.0	0.0012	0.0426	0.5988	15.76%	1.01	0.68	2.82	3.27	0.10640000000000001	0.049800000000000004	0.0248	Mar 18/b	267.47	-0.004	729052.0	Jabil Inc	Technology	Electronic Components	USA	35.88	1.19	12.99	0.0232	0.0404	0.17670000000000002	-0.0574	1.4615	53.15	-0.012199999999999999	0.008199999999999999	18.52	0.92	0.86	21.26	15.43	22.15	0.2627	0.17329999999999998	0.7636	0.2022	0.0179	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-06	85
PAHC	2230000000.0	0.0087	0.0684	0.318	8.56%	3.05	1.22	2.24	2.33	0.3178	0.11900000000000001	0.0629	Feb 04/a	54.94	-0.0104	200199.0	Phibro Animal Health Corp	Healthcare	Drug Manufacturers - Specialty & Generic	USA	24.36	0.71	2.71	0.039900000000000005	0.09480000000000001	0.37689999999999996	-0.04650000000000001	2.3998	57.52	-0.011000000000000001	0.0005	16.33	0.78	1.52	6.7	29.93	47.15	0.4474	0.1124	0.0745	0.2104	0.1012	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-06	85
SQM	11490000000.0	0.023799999999999998	0.0451	0.1081	5.90%	3.27	2.25	0.75	0.84	0.2933	0.245	0.1284	Feb 28/a	80.45	-0.0332	970214.0	Sociedad Quimica Y Minera de Chile S.A. ADR	Basic Materials	Specialty Chemicals	Chile	39.07	1.02	3.79	0.0362	0.056600000000000004	0.41700000000000004	-0.0659	1.7401	55.52	-0.0341	0.001	12.87	0.36	2.51	4.03	4.21	26.29	1.8488999999999998	0.06480000000000001	0.2712	0.35450000000000004	0.20120000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-06	85
CRS	19670000000.0	0.0021	0.1273	0.2348	16.25%	4.25	2.26	0.35	0.35	0.2897	0.20420000000000002	0.1476	Apr 29/b	394.82	0.0085	577024.0	Carpenter Technology Corp	Industrials	Metal Fabrication	USA	45.86	1.31	20.47	0.0213	0.0524	0.2914	-0.0625	1.8484	53.31	0.0084	0.0001	32.51	1.35	6.68	9.91	84.8	62.1	0.37079999999999996	0.1845	2.1797999999999997	0.2403	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-06	80
KLAC	201870000000.0	0.0051	0.2874	1.0073	39.55%	2.77	1.95	1.11	1.12	0.605	0.4254	0.3578	Apr 29/a	1540.06	0.015300000000000001	410598.0	KLA Corp	Technology	Semiconductor Equipment & Materials	USA	44.74	1.49	69.03	0.0429	0.0435	0.3071	-0.09050000000000001	1.7934	56.45	0.0113	0.0039000000000000003	32.15	1.78	15.85	36.95	38.76	46.12	0.09970000000000001	0.309	0.3157	0.1801	0.1593	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-06	80
WWD	22590000000.0	0.0032	0.1084	0.20379999999999998	15.95%	2.05	1.36	0.18	0.35	0.2793	0.15810000000000002	0.12890000000000001	Feb 02/a	378.88	0.0191	418130.0	Woodward Inc	Industrials	Aerospace & Defense	USA	47.71	0.99	15.63	0.0325	0.0232	0.2943	-0.060599999999999994	1.5806	55.05	0.0181	0.001	37.12	1.83	5.96	8.75	49.72	55.13	0.2711	0.1655	0.13949999999999999	0.2029	0.0741	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-06	80
WBS	11320000000.0	0.023	0.0121	0.1065	9.37%	0.05		0.1	0.48		0.2851	0.2206	Jan 23/b	70.22	0.0062	2893214.0	Webster Financial Corp	Financial	Banks - Regional	USA	11.89	1.07	1.21	0.0215	0.008199999999999999	0.13019999999999998	-0.051100000000000007	0.7809	55.4	0.0066	-0.0004	9.44	0.92	2.56	1.23		11.23	0.1143	0.1243	0.2026	0.10289999999999999	0.2817	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-06	80
FIX	50440000000.0	0.0019	0.1834	0.4924	35.38%	1.21	1.19	0.18	0.2	0.2346	0.1442	0.11230000000000001	Feb 19/a	1434.09	0.011899999999999999	234421.0	Comfort Systems USA, Inc	Industrials	Engineering & Construction	USA	49.63	1.61	78.88	0.025699999999999997	0.0726	0.5232	-0.043899999999999995	4.1876999999999995	54.8	0.011899999999999999	0.0	32.7	1.87	5.54	20.6	51.37	49.08	0.2675	0.198	0.47850000000000004	0.1747	0.2608	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-06	75
AZN	314550000000.0	0.0165	0.09380000000000001	0.2286	13.67%	0.94	0.72	0.54	0.61	0.7434999999999999	0.2316	0.1741	Feb 10/b	202.83	-0.0032	1555109.0	Astrazeneca plc	Healthcare	Drug Manufacturers - General	United Kingdom	30.96	0.38	4.54	0.057300000000000004	0.0417	0.1916	-0.0464	0.659	62.57	-0.009399999999999999	0.0062	17.45	1.45	5.36	6.46	54.79	25.87	0.12359999999999999	0.1294	0.2205	0.1204	0.1631	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-06	75
KALU	2109999999.9999998	0.024399999999999998	0.0461	0.1506	5.86%	2.95	1.26	1.32	1.33	0.09480000000000001	0.0565	0.0334	Feb 18/a	130.39	-0.009300000000000001	143893.0	Kaiser Aluminum Corp	Basic Materials	Aluminum	USA	19.21	1.38	6.29	0.0917	0.0264	0.3095	-0.1307	1.7858	59.35	-0.0034000000000000002	-0.0059	14.3	0.7	0.63	2.56	301.95		0.2504	0.2095	0.3019	0.20309999999999997	0.2353	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-06	75
FNV	49440000000.0	0.0067	0.15259999999999999	0.1632	14.57%	8.3	8.3	0.0	0.0	0.7389	0.7128	0.6106	Mar 10/a	256.45	-0.005	442724.0	Franco-Nevada Corporation	Basic Materials	Gold	Canada	44.49	0.45	10.81	0.0433	0.0181	0.2302	-0.1023	0.8314	56.48	-0.006	0.001	24.9	1.13	27.15	6.48	73.7		0.5363	0.2014	0.2748	0.2194	0.1242	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-06	75
TSEM	21250000000.0		0.0689	0.0791	7.22%	6.48	5.51	0.05	0.06	0.2323	0.124	0.1408	Feb 11/b	190.19	-0.0385	2584592.0	Tower Semiconductor Ltd	Technology	Semiconductors	Israel	98.09	0.73	13.96	0.2112	0.35119999999999996	1.0264	-0.044000000000000004	5.640700000000001	65.35	-0.0385	0.0	38.88	0.92	13.57	7.33	18.45		0.3018	0.6409	0.2039	0.42200000000000004	0.0435	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-06	75
ILMN	19530000000.0		0.1313	0.3336	18.09%	2.08	1.72	0.73	0.94	0.6708	0.2059	0.19579999999999997	Feb 05/a	127.74	0.0028000000000000004	1033303.0	Illumina Inc	Healthcare	Diagnostics & Research	USA	23.38	1.51	4.99	0.0383	0.0052	0.1112	-0.1787	0.8593999999999999	54.9	0.0034999999999999996	-0.0006	21.89	1.95	4.5	7.18	11.96	20.98	0.0596	0.1377	0.042199999999999994	0.1124	0.0602	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-06	75
