Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
NVDA	4496720000000.0	0.0002	0.7715000000000001	1.0735999999999999	77.27%	4.47	3.71	0.08	0.09	0.7005	0.5884	0.5301	Feb 25/a	185.05	0.0123	158203203.0	NVIDIA Corp	Technology	Semiconductors	USA	45.83	2.32	6.52	-0.0011	0.0029	0.0755	-0.12789999999999999	1.1362999999999999	49.78	0.0179	-0.0055000000000000005	23.83	0.48	24.03	37.83	74.19	58.15	0.5663	0.6581999999999999	0.9183	0.4968	0.6424	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	100
MU	450180000000.0	0.0012	0.15130000000000002	0.2255	16.85%	2.46	1.78	0.2	0.21	0.45530000000000004	0.3292	0.2815	Dec 17/a	399.98	-0.028399999999999998	28162344.0	Micron Technology Inc	Technology	Semiconductors	USA	38.02	1.51	25.79	-0.0055000000000000005	0.19920000000000002	1.0585	-0.1219	5.4994000000000005	55.86	-0.0016	-0.0268	8.7	0.11	10.64	7.66	43.63	96.77	3.07	0.3619	0.2619	0.8011	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	100
KGC	40510000000.0	0.0037	0.1537	0.2409	19.09%	2.83	1.68	0.16	0.16	0.4301	0.4007	0.273	Feb 18/a	33.56	-0.024399999999999998	11477785.0	Kinross Gold Corp	Basic Materials	Gold	Canada	23.42	0.74	1.88	-0.0304	0.0659	0.47700000000000004	-0.1419	2.2519	51.23	0.0139	-0.0378	11.2	0.16	6.29	5.1	23.34	18.51	1.5556999999999999	0.7237	0.06280000000000001	0.6887000000000001	0.08039999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	100
AMG	9090000000.0	0.0001	0.0795	0.2177	12.09%	1.34	1.36	0.83	0.83	0.9267	0.282	0.30820000000000003	Feb 12/b	323.01	-0.0206	434749.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	13.99	1.16	11.47	0.0259	0.0735	0.3519	-0.0329	1.3200999999999998	59.2	-0.0269	0.006500000000000001	8.51	0.41	3.91	2.73	15.5	9.54	0.265	0.1514	0.3934	0.2077	0.0382	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	95
EXEL	11450000000.0		0.2667	0.3553	33.52%	3.56	3.5	0.08	0.09	0.9639	0.3848	0.3373	Feb 10/a	44.1	0.0040999999999999995	2975872.0	Exelixis Inc	Healthcare	Biotechnology	USA	15.84	0.41	1.49	0.018600000000000002	0.011699999999999999	0.0642	-0.1112	0.36200000000000004	54.3	0.0032	0.0009	10.81	0.62	4.94	5.36	10.81	13.08	0.0759	0.23079999999999998	0.5119	0.1736	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	90
AGI	18180000000.0	0.0023	0.0955	0.1427	12.52%	1.72	1.33	0.07	0.07	0.4875	0.4301	0.3346	Feb 18/a	43.31	-0.0429	4825235.0	Alamos Gold Inc	Basic Materials	Gold	Canada	33.97	0.58	2.67	0.0364	0.07629999999999999	0.34950000000000003	-0.0718	0.9655	53.6	0.0179	-0.059699999999999996	15.61	0.25	11.3	4.51	35.69	77.58	0.7651	0.9409000000000001	0.2311	0.6194	0.1454	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	90
WPM	64620000000.00001	0.0046	0.1267	0.1305	12.37%	8.09	8.09	0.0	0.0	0.6851999999999999	0.6409	0.5472	Nov 06/a	142.33	-0.0245	2568530.0	Wheaton Precious Metals Corp	Basic Materials	Gold	Canada	64.6	0.52	7.3	-0.0002	0.1032	0.36219999999999997	-0.1124	1.1343	53.79	0.0166	-0.0404	29.5	0.52	35.3	7.98	55.82	92.99	1.0112999999999999	0.7014	0.433	0.5633	0.0832	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	90
RGLD	23550000000.0	0.0067	0.12359999999999999	0.149	11.49%	2.89	2.68	0.23	0.23	0.7159	0.6687000000000001	0.5597	Feb 18/a	279.07	-0.0246	822353.0	Royal Gold, Inc	Basic Materials	Gold	USA	38.26	0.48	12.46	0.0013	0.12119999999999999	0.41840000000000005	-0.0888	0.9521999999999999	55.88	-0.0005	-0.024	21.86	0.54	27.46	5.39	136.26		0.5286	0.5879	0.2865	0.4048	0.11199999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	90
FNV	48140000000.0	0.0062	0.1331	0.1417	13.13%	4.64	4.63	0.0	0.0	0.7199	0.6908	0.5951	Mar 10/a	249.73	-0.0097	442669.0	Franco-Nevada Corporation	Basic Materials	Gold	Canada	52.37	0.48	11.48	0.0042	0.0897	0.2866	-0.08710000000000001	0.8222	54.63	0.0219	-0.030899999999999997	29.44	0.63	31.15	6.88	203.39		0.6831999999999999	0.5700999999999999	0.09380000000000001	0.4642	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	90
STRL	12940000000.0		0.1377	0.35729999999999995	22.98%	1.0	1.0	0.31	0.34	0.22190000000000001	0.16140000000000002	0.1414	Feb 25/a	421.2	-0.0379	471630.0	Sterling Infrastructure Inc	Industrials	Engineering & Construction	USA	41.3	1.46	23.7	0.0924	0.2217	0.41609999999999997	-0.1038	3.372	63.49	-0.0337	-0.0043	34.78	1.04	5.79	12.31	42.23	35.92	0.6977	0.16949999999999998	0.41229999999999994	0.335	0.1344	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	85
FIX	47190000000.0	0.0014000000000000002	0.16440000000000002	0.4384	31.94%	1.22	1.2	0.17	0.19	0.2278	0.1336	0.10060000000000001	Feb 19/a	1337.75	-0.0001	422801.0	Comfort Systems USA, Inc	Industrials	Engineering & Construction	USA	56.65	1.63	63.24	0.1121	0.2418	0.6970999999999999	-0.0438	3.8392	68.66	0.0151	-0.015	43.22	1.24	5.67	21.13	53.55	59.07	0.7990999999999999	0.1784	0.3652	0.34979999999999994	0.2186	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	85
LRCX	294190000000.0	0.0044	0.3014	0.6556000000000001	44.78%	2.26	1.61	0.37	0.44	0.498	0.33759999999999996	0.30219999999999997	Jan 28/a	235.58	0.0002	7264914.0	Lam Research Corp	Technology	Semiconductor Equipment & Materials	USA	48.28	1.77	11.99	0.0271	0.1699	0.7376	-0.0647	3.1829	58.84	0.0169	-0.016399999999999998	33.62	1.36	14.31	29.05	47.6	47.33	0.2847	0.3172	0.2242	0.2481	0.1292	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	85
PAHC	2120000000.0	0.0092	0.0684	0.318	8.56%	3.05	1.22	2.24	2.33	0.3178	0.11900000000000001	0.0629	Feb 04/a	52.29	0.0006	251288.0	Phibro Animal Health Corp	Healthcare	Drug Manufacturers - Specialty & Generic	USA	23.18	0.73	2.16	0.1624	0.2588	0.491	-0.0712	2.2358000000000002	74.86	0.0006	0.0	15.54	0.74	1.45	6.38	28.48	44.88	0.4474	0.1124	0.0745	0.2104	0.1012	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	85
SIMO	4460000000.0	0.0167	0.1085	0.1525	14.66%	2.79	1.54	0.0	0.0	0.4827	0.105	0.1381	Feb 03/a	131.32	-0.0364	494814.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	36.2	0.99	8.35	0.0599	0.21739999999999998	0.5217	-0.09230000000000001	2.5292	60.83	-0.020099999999999996	-0.0167	18.61	0.39	5.04	5.35	22.11	710.57	0.604	0.23920000000000002	0.0977	0.4731	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	85
AROC	5730000000.0	0.0252	0.0638	0.19329999999999997	6.56%	1.56	1.01	1.81	1.81	0.46909999999999996	0.3625	0.1822	Feb 25/b	32.7	0.0012	1048428.0	Archrock Inc	Energy	Oil & Gas Equipment & Services	USA	21.76	0.88	0.95	0.0895	0.1898	0.2964	-0.0091	0.6252	76.86	-0.0024	0.0037	17.28	0.63	3.98	4.03	1405.54	296.97	0.49700000000000005	0.20379999999999998	0.0849	0.27399999999999997	0.037000000000000005	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	80
BAP	26500000000.0	0.0388	0.0263	0.1888	11.16%	0.4		0.52	0.9		0.3308	0.22940000000000002	Feb 13/b	333.18	0.0102	912596.0	Credicorp Ltd	Financial	Banks - Regional	Peru	13.65	0.86	10.83	-0.048	0.059800000000000006	0.2872	-0.12369999999999999	1.0131000000000001	47.67	0.0166	-0.0063	10.39	0.69	3.13	2.32		10.93	0.1073	0.11869999999999999	0.8127	0.1505	0.11449999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	80
B	78160000000.0	0.019299999999999998	0.1007	0.19640000000000002	16.00%	2.92	2.33	0.17	0.18	0.48219999999999996	0.469	0.2962	Feb 05/b	46.65	-0.0263	18702621.0	Barrick Mining Corp	Basic Materials	Gold	Canada	15.82	0.41	2.34	-0.0335	0.0069	0.47609999999999997	-0.147	1.7441	48.5	0.008199999999999999	-0.0342	11.85	0.6	4.64	2.94	11.65	18.92	0.45539999999999997	0.1174	0.1748	0.1978	0.0613	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	80
BCO	5390000000.0	0.0083	0.0248	0.6195	4.03%	1.46	1.46	14.71	16.09	0.2536	0.099	0.0331	Feb 26/a	129.82	-0.0067	226219.0	Brink's Co	Industrials	Security & Protection Services	USA	32.86	1.06	2.96	0.0168	0.055999999999999994	0.20920000000000002	-0.028399999999999998	0.6207	58.75	-0.0083	0.0016	14.16	0.95	1.05	20.11	2.99	12.91	0.1097	0.1525	0.4499	0.149	0.0635	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	80
CRS	18670000000.0	0.0022	0.1273	0.2348	16.25%	4.25	2.26	0.35	0.35	0.2897	0.20420000000000002	0.1476	Jan 29/b	374.88	-0.013000000000000001	760515.0	Carpenter Technology Corp	Industrials	Metal Fabrication	USA	43.54	1.23	16.78	0.08470000000000001	0.1264	0.3396	-0.0405	1.7046000000000001	63.45	0.0139	-0.0265	30.96	1.32	6.34	9.4	80.52	58.96	0.36939999999999995	0.1822	2.1797999999999997	0.2351	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	80
WBS	11620000000.0	0.022400000000000003	0.0121	0.1081	7.54%	0.05		0.4	0.47		0.2848	0.22030000000000002	Jan 23/b	72.07	0.0132	3370352.0	Webster Financial Corp	Financial	Banks - Regional	USA	12.2	1.02	1.62	0.0499	0.0944	0.2186	-0.024399999999999998	0.8278	66.66	0.0083	0.0049	9.64	0.85	2.63	1.3		7.4	0.1182	0.1258	0.2026	0.114	0.28190000000000004	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	80
SSB	10460000000.0	0.023	0.013999999999999999	0.10679999999999999	8.19%	0.1		0.08	0.15		0.26239999999999997	0.2266	Jan 22/a	104.11	0.0	724662.0	SouthState Bank Corp	Financial	Banks - Regional	USA	13.22	0.71	2.57	0.0108	0.0541	0.0967	-0.0401	0.3392	58.34	-0.0024	0.0024	9.89	0.8	2.97	1.14			0.20550000000000002	0.10980000000000001	0.2914	0.1232	0.2657	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	80
NSSC	1570000000.0	0.0123	0.22829999999999998	0.2642	24.95%	7.99	6.55	0.03	0.03	0.5625	0.26890000000000003	0.247	Feb 02/b	44.13	-0.0005	667461.0	NAPCO Security Technologies Inc	Industrials	Security & Protection Services	USA	33.44	1.44	1.83	0.0756	0.06480000000000001	0.20579999999999998	-0.08289999999999999	1.3226	62.2	-0.0034000000000000002	0.0029	27.99	1.68	8.2	8.52	13.64	29.33	0.2059	0.0987	0.3885	0.16670000000000001	0.12369999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	80
KLAC	192710000000.0	0.0052	0.2874	1.0073	39.55%	2.77	1.95	1.11	1.12	0.605	0.4254	0.3578	Jan 29/a	1470.19	0.0040999999999999995	621884.0	KLA Corp	Technology	Semiconductor Equipment & Materials	USA	42.71	1.45	69.76	-0.0033	0.0735	0.38280000000000003	-0.1318	1.6665999999999999	53.58	0.0206	-0.0161	31.68	1.93	15.13	35.28	37.01	44.02	0.0962	0.272	0.3157	0.1642	0.1593	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	80
IESC	9980000000.0		0.23190000000000002	0.4201	33.01%	1.8	1.62	0.07	0.07	0.24420000000000003	0.1167	0.09699999999999999	Jan 30/b	500.85	-0.0334	212442.0	IES Holdings Inc	Industrials	Engineering & Construction	USA	29.79	1.65	31.9	0.084	0.1448	0.3846	-0.06849999999999999	2.4184	58.94	-0.0335	0.0001	24.73	1.14	2.86	10.38	38.58	36.89	0.28550000000000003	0.1532	0.5008	0.2161	0.2288	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-17	75
