Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
HALO	8240000000.0		0.1433	0.9940000000000001	16.18%	2.76	2.33	8.81	9.76	0.7693000000000001	0.5696	0.23129999999999998	May 11/a	69.5	-0.0174	1042023.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	25.0	0.85	2.17	0.0060999999999999995	0.0308	0.0038	-0.1547	0.3611	52.4	-0.0213	0.004	7.00	0.18	5.46	37.5	25.87	12.35	0.9541	0.2241	0.2289	0.391	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	100
MU	1106990000000.0	0.0006	0.2762	0.3982	29.16%	2.9	2.32	0.14	0.15	0.5854	0.4865	0.41490000000000005	Jun 24/a	981.61	-0.0143	40445121.0	Micron Technology Inc	Technology	Semiconductors	USA	46.34	2.16	73.64	0.09910000000000001	0.4486	1.5715999999999999	-0.0989	8.4952	60.77	0.012	-0.026000000000000002	9.02	0.07	19.05	15.28	75.74	107.67	6.2759	0.8043	0.2619	1.3652000000000002	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	100
NBIX	16059999999.999998		0.15560000000000002	0.225	17.53%	2.93	2.85	0.12	0.12	0.9817	0.2575	0.2155	May 05/a	159.76	-0.0181	1054856.0	Neurocrine Biosciences Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	24.56	0.39	4.84	0.0026	0.0984	0.1338	-0.0579	0.308	55.51	-0.0181	0.0	16.77	0.46	5.18	4.72	12.2	19.32	0.6339	0.2489	0.0231	0.36729999999999996	0.2229	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	100
AMG	9370000000.0	0.0001	0.0833	0.2404	12.56%	1.18	1.18	0.94	0.94	0.9361	0.1954	0.3542	May 01/b	354.62	0.029900000000000003	350501.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	14.45	1.1	10.93	0.1216	0.1723	0.2673	0.018600000000000002	0.9723999999999999	76.99	0.0217	0.008	8.84	0.37	4.4	3.04	24.9	8.57	0.34130000000000005	0.1481	0.3932	0.2359	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	95
NXPI	76970000000.0	0.0141	0.1015	0.262	12.11%	2.24	1.55	1.0	1.07	0.5371	0.2631	0.21030000000000001	Apr 28/a	304.86	0.0076	1957789.0	NXP Semiconductors NV	Technology	Semiconductors	Netherlands	29.17	1.79	14.87	-0.013999999999999999	0.1201	0.312	-0.1032	0.6659	53.18	0.0086	-0.001	17.30	0.86	6.1	7.05	20.76	27.62	0.2457	0.1978	1.1219	0.20079999999999998	0.0733	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	95
LLY	1066990000000.0	0.0063	0.24539999999999998	1.0764	35.82%	1.5	1.1	1.26	1.39	0.8283	0.473	0.34979999999999994	Apr 30/b	1133.0	-0.0241	2427638.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	40.78	0.51	37.16	0.043	0.1367	0.1821	-0.042	0.8162999999999999	62.7	-0.0275	0.0034999999999999996	25.41	0.89	14.77	34.26	202.01	90.25	0.5121	0.21789999999999998	0.2759	0.2854	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	95
STRL	26360000000.0		0.1439	0.3475	23.10%	1.1	1.1	0.26	0.29	0.2243	0.1741	0.1202	May 04/a	858.99	0.024399999999999998	476657.0	Sterling Infrastructure Inc	Industrials	Engineering & Construction	USA	76.8	1.83	64.77	0.0354	0.27690000000000003	0.9619	-0.1459	3.3443	55.67	0.0060999999999999995	0.0182	35.71	0.93	9.14	22.16	51.5	59.87	0.7365	0.2731	0.4426	0.3851	0.1177	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	95
SIMO	9410000000.0	0.0078000000000000005	0.1477	0.2023	18.73%	2.85	1.38	0.0	0.0	0.48090000000000005	0.1277	0.15990000000000001	Apr 28/a	280.49	0.022400000000000003	729375.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	55.79	1.72	21.58	0.0305	0.3003	1.1351	-0.10769999999999999	3.2453	58.32	0.0322	-0.009399999999999999	27.33	0.56	8.87	10.39	45.49		1.4638999999999998	0.17350000000000002	0.0977	0.4854	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	95
VICR	13850000000.0		0.18600000000000003	0.20489999999999997	17.99%	14.3	12.03	0.01	0.01	0.5817	0.12619999999999998	0.32030000000000003	Apr 21/b	303.77	0.0192	465986.0	Vicor Corp	Technology	Electronic Components	USA	101.73	2.38	26.94	0.024900000000000002	0.16449999999999998	1.028	-0.1606	6.2741999999999996	54.5	0.0105	0.0086	51.38	1.28	32.45	18.36	34.25	158.57	0.1383	0.9901000000000001	0.449	0.40149999999999997	0.06570000000000001	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	90
LRCX	458720000000.0	0.0028000000000000004	0.3292	0.6676000000000001	46.86%	2.54	1.77	0.35	0.35	0.49979999999999997	0.34259999999999996	0.3094	Apr 22/a	366.81	0.0118	9119782.0	Lam Research Corp	Technology	Semiconductor Equipment & Materials	USA	69.23	1.82	20.93	0.1551	0.2829	0.7938	0.0055000000000000005	3.1801999999999997	68.54	0.0232	-0.0111	45.79	1.4	21.16	43.34	96.55	76.39	0.37229999999999996	0.41009999999999996	0.2242	0.3261	0.1292	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	90
CLS	45200000000.0		0.136	0.5245000000000001	32.17%	1.26	0.73	0.42	0.45	0.1151	0.08220000000000001	0.0695	Apr 27/a	393.12	0.018799999999999997	1158987.0	Celestica Inc	Technology	Electronic Components	Canada	47.51	2.04	29.25	0.030699999999999998	0.0377	0.2697	-0.1707	2.1519999999999997	51.89	0.0144	0.0043	25.92	0.57	3.28	21.55	119.57	91.78	0.6970000000000001	0.4775	0.7248	0.45439999999999997	0.166	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	90
CACC	5730000000.0		0.050499999999999996	0.2812	7.39%	0.27	0.27	3.05	4.23	0.9784	0.46909999999999996	0.1949	May 05/a	548.15	-0.0013	151000.0	Credit Acceptance Corp	Financial	Credit Services	USA	13.62	1.39	20.0	-0.0092	0.047400000000000005	0.1298	-0.0546	0.3639	52.06	-0.0028000000000000004	0.0015	9.69	0.41	2.46	3.77	10.27	5.45	0.21780000000000002	0.1745	0.0916	0.23370000000000002	0.0678	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	90
CPAY	23280000000.0		0.0519	0.3371	11.60%	0.98	0.98	1.88	2.95	0.7281	0.4561	0.24530000000000002	May 07/a	356.11	0.015	403420.0	Corpay Inc	Technology	Software - Infrastructure	USA	21.29	0.87	11.43	0.0137	0.077	0.1426	-0.0308	0.40840000000000004	57.98	0.0064	0.0085	11.61	0.62	4.87	6.71	2.64	17.76	0.2525	0.1451	0.13140000000000002	0.18600000000000003	0.1365	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	90
EVR	13820000000.0	0.009899999999999999	0.19699999999999998	0.4543	26.50%	2.77	2.77	0.58	0.62	0.9887999999999999	0.22920000000000001	0.163	Apr 29/b	357.38	0.0064	297545.0	Evercore Inc	Financial	Capital Markets	USA	20.16	1.47	12.78	0.0414	0.0526	0.08470000000000001	-0.0806	0.49560000000000004	58.36	-0.0038	0.0102	15.53	0.75	3.02	7.76	6.84	9.21	0.31980000000000003	0.1973	0.113	0.20579999999999998	0.1118	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	90
ANET	205550000000.0		0.2057	0.3152	27.59%	2.83	2.47	0.0	0.0	0.6354	0.4279	0.3832	May 05/a	163.24	0.0437	6025651.0	Arista Networks Inc	Technology	Computer Hardware	USA	55.9	1.61	8.43	0.04769999999999999	0.0482	0.1535	-0.09210000000000002	0.9075	55.54	0.0195	0.023700000000000002	36.69	1.68	21.17	15.24	16.64	38.94	0.21789999999999998	0.22579999999999997	0.40700000000000003	0.2184	0.3119	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	85
AMAT	450370000000.0	0.0032	0.2302	0.3969	28.49%	2.51	1.8	0.25	0.3	0.48960000000000004	0.3013	0.29309999999999997	May 14/a	567.25	0.0264	8029259.0	Applied Materials Inc	Technology	Semiconductor Equipment & Materials	USA	53.3	1.6	29.7	0.21230000000000002	0.32780000000000004	0.8344	0.0173	2.6724	74.01	0.032	-0.0054	34.54	1.23	15.52	18.84	54.65	84.29	0.2984	0.3428	0.1718	0.2814	0.1052	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	85
DVA	13400000000.0	0.008	0.0437	6.353	6.35%	1.42	1.37			0.2727	0.1482	0.0547	May 05/a	208.66	0.023700000000000002	897026.0	DaVita Inc	Healthcare	Medical Care Facilities	USA	20.03	0.89	5.89	0.062400000000000004	0.1894	0.48100000000000004	0.0158	1.0659	71.29	0.018799999999999997	0.0048	12.08	0.58	0.97		17.89	8.97	0.3772	0.1638	0.08289999999999999	0.20679999999999998	0.0339	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	85
FCX	98340000000.0	0.0087	0.0472	0.1459	9.23%	2.39	1.13	0.51	0.53	0.2584	0.2345	0.1052	Apr 23/b	68.41	0.031200000000000002	12602152.0	Freeport-McMoRan Inc	Basic Materials	Copper	USA	36.39	1.35	3.25	0.057	0.0687	0.2729	-0.051	0.9543	57.11	0.0078000000000000005	0.0232	17.66	0.49	3.81	5.04	24.48	56.13	0.5112	0.4483	0.3014	0.3578	0.12619999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-12	85
