Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
CDNA	2720000000.0		0.22719999999999999	0.2949	25.30%	4.58	4.51	0.03	0.05	0.7011	-0.004	0.24230000000000002	Jul 30/a	52.64	0.52%	950067.0	Caredx Inc	Healthcare	Diagnostics & Research	USA	25.37	2.41	2.28	0.0584	0.2145	1.0177	-0.0192	2.9313	68.91	0.0084	-0.0032	39.64	0.84	5.94	6.37	7.29	32.15	1.0755	0.10310000000000001	0.0009	0.4693	0.1459	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-15	100
HALO	12060000000.0		0.17859999999999998	1.7367	19.87%	2.71	2.31	13.5	14.96	0.764	0.5677	0.2486	Aug 06/a	106.25	-1.57%	1055678.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	31.74	0.88	2.63	-0.013000000000000001	0.128	0.41100000000000003	-0.0441	0.7354	58.24	-0.0175	0.0019	10.32	0.25	7.25	84.41	52.2	14.96	1.0275	0.22390000000000002	0.2289	0.41350000000000003	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-15	100
CACC	6230000000.0		0.0579	0.3193	7.69%	0.29	0.29	3.11	3.96	0.9769	0.48560000000000003	0.21539999999999998	Aug 04/a	600.11	-0.87%	89185.0	Credit Acceptance Corp	Financial	Credit Services	USA	13.2	1.38	15.14	0.0043	0.006500000000000001	0.1451	-0.10279999999999999	0.4932	52.23	-0.008100000000000001	-0.0006	10.48	0.47	2.67	3.92	12.44	5.1	0.2274	0.1794	0.0916	0.22149999999999997	0.0678	True	True	False	True	True	True	True	True	True	True	True	True	2026-09-15	95
ETON	1570000000.0		0.1167	0.35969999999999996	19.01%	1.52	1.3	0.43	0.63	0.5787	0.1563	0.1202	Aug 13/a	54.93	-4.67%	543759.0	Eton Pharmaceuticals Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	145.24	0.89	3.08	-0.09029999999999999	0.0934	0.8614	-0.1724	2.8493	47.02	-0.0414	-0.005600000000000001	26.16	0.24	14.87	33.36	58.5	106.59	2.1071	0.9309999999999999	0.33659999999999995	1.074	3.5957	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-15	95
FIVE	13000000000.0		0.1253	0.2825	14.72%	2.22	1.29	0.7	0.82	0.3649	0.1475	0.1165	Sep 02/a	236.07	-5.42%	1170263.0	Five Below Inc	Consumer Cyclical	Specialty Retail	USA	21.18	0.93	10.51	-0.0434	0.0452	0.1183	-0.1054	0.7134999999999999	47.1	-0.0617	0.008100000000000001	21.34	0.91	2.45	5.25	10.94	21.69	0.5366	0.0794	0.2407	0.2353	0.1941	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-15	90
EXEL	14100000000.0		0.3328	0.4439	42.82%	3.46	3.38	0.09	0.09	0.9648	0.4072	0.3533	Aug 05/a	56.9	1.23%	1980822.0	Exelixis Inc	Healthcare	Biotechnology	USA	17.87	0.47	1.65	0.0132	0.0285	0.18309999999999998	-0.0472	0.6857	54.05	0.0173	-0.005	13.72	0.79	5.79	7.68	16.8	12.02	0.1406	0.1804	0.5119	0.17300000000000001	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-15	90
GEN	18690000000.0	0.016399999999999998	0.0658	0.4194	9.90%	0.47	0.47	3.0	3.08	0.7368000000000001	0.428	0.2073	Aug 06/a	31.23	-0.57%	5261740.0	Gen Digital Inc	Technology	Software - Infrastructure	USA	18.13	1.22	0.9	0.0446	0.1032	0.26289999999999997	-0.0131	0.7565000000000001	62.47	0.0087	-0.0143	9.45	0.78	3.68	7.04	33.15	12.08	0.1441	0.1285	0.11230000000000001	0.1217	0.1441	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-15	90
PAYC	10040000000.0	0.0066	0.1056	0.41090000000000004	31.96%	1.02	1.02	1.67	1.72	0.7434999999999999	0.303	0.2278	Aug 05/a	226.76	1.75%	1087308.0	Paycom Software Inc	Technology	Software - Application	USA	24.1	0.82	8.12	-0.0070999999999999995	0.1775	0.5017	-0.07440000000000001	1.1617	59.36	0.0231	-0.0055000000000000005	16.24	0.86	4.69	17.58	50.72	17.71	0.3085	0.1547	0.26839999999999997	0.1885	0.19510000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-15	90
AMD	823090000000.0		0.0812	0.102	9.11%	2.61	1.91	0.05	0.06	0.5036999999999999	0.15710000000000002	0.1558	Aug 04/a	504.2	2.19%	17118576.0	Advanced Micro Devices Inc	Technology	Semiconductors	USA	129.4	2.48	23.34	0.048499999999999995	0.0184	0.4414	-0.1377	2.3647	54.13	0.005	0.0168	31.76	0.42	19.93	12.24	62.73	97.95	0.8298000000000001	1.0807	0.0513	0.7636	0.2882	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-15	85
ANET	243210000000.0		0.201	0.3148	27.33%	2.96	2.59	0.0	0.0	0.63	0.4314	0.3837	Aug 04/a	192.84	2.68%	4910187.0	Arista Networks Inc	Technology	Computer Hardware	USA	60.8	1.62	8.28	0.0034999999999999996	0.0354	0.25170000000000003	-0.1026	0.6839	51.46	0.005	0.0217	36.92	1.27	23.07	16.44	18.23	47.18	0.37799999999999995	0.2721	0.40700000000000003	0.2898	0.3119	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-15	85
