Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
HHALO	8990000000.0		0.1433	0.9940000000000001	16.18%	2.76	2.33	8.81	9.76	0.7693000000000001	0.5696	0.23129999999999998	May 11/a	75.82	0.0103	1339878.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	27.27	0.85	2.51	0.0106	0.0661	0.09609999999999999	-0.0783	0.3627	54.08	0.0161	-0.005699999999999999	7.65	0.2	5.96	40.92	28.23	13.47	0.9538	0.2223	0.2289	0.3897	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-15	100
NNBIX	17300000000.0		0.15560000000000002	0.225	17.53%	2.93	2.85	0.12	0.12	0.9817	0.2575	0.2155	Jul 30/a	172.05	0.0001	878207.0	Neurocrine Biosciences Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	26.45	0.39	4.88	0.0175	0.06559999999999999	0.1975	-0.0504	0.40869999999999995	56.9	0.0001	0.0	17.48	0.46	5.58	5.08	13.14	20.81	0.6572	0.27149999999999996	0.0231	0.3832	0.2229	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-15	100
LLLY	1089250000000.0	0.006	0.24539999999999998	1.0764	35.82%	1.5	1.1	1.26	1.39	0.8283	0.473	0.34979999999999994	Aug 05/b	1156.63	0.0034999999999999996	2536934.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	41.63	0.51	37.48	-0.0105	0.05	0.1534	-0.07429999999999999	0.8542000000000001	50.4	0.0097	-0.0060999999999999995	25.61	0.88	15.08	34.98	206.22	92.13	0.4714	0.268	0.2759	0.2909	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-15	95
SSIMO	9850000000.0	0.0066	0.1477	0.2023	18.73%	2.85	1.38	0.0	0.0	0.48090000000000005	0.1277	0.15990000000000001	Jul 29/a	293.4	-0.0487	531628.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	58.36	1.68	26.07	-0.0658	0.0285	0.8919	-0.17350000000000002	3.1845	48.06	-0.054900000000000004	0.006500000000000001	26.09	0.4	9.28	10.87	47.58		1.5015	0.2666	0.0977	0.6541	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-15	95
AAMG	10030000000.0	0.0001	0.0833	0.2404	12.56%	1.18	1.18	0.94	0.94	0.9361	0.1954	0.3542	May 01/b	379.59	0.0371	170507.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	15.47	1.12	10.26	0.07429999999999999	0.1531	0.2987	0.026099999999999998	0.9018	71.6	0.0259	0.0109	9.16	0.36	4.71	3.26	26.66	9.17	0.37729999999999997	0.1549	0.3932	0.2529	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-15	95
CCACC	6450000000.0		0.050499999999999996	0.2812	7.39%	0.27	0.27	3.05	4.23	0.9784	0.46909999999999996	0.1949	May 05/a	616.28	-0.0024	118079.0	Credit Acceptance Corp	Financial	Credit Services	USA	15.31	1.36	19.76	-0.0038	0.07139999999999999	0.24050000000000002	-0.0786	0.5334	55.04	-0.0126	0.0103	10.86	0.49	2.77	4.24	11.55	6.12	0.2263	0.1705	0.0916	0.2216	0.0678	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-15	90
CCPAY	23740000000.0		0.0519	0.3371	11.60%	0.98	0.98	1.88	2.95	0.7281	0.4561	0.24530000000000002	May 07/a	363.16	0.0197	413299.0	Corpay Inc	Technology	Software - Infrastructure	USA	21.71	0.88	11.33	0.044199999999999996	0.0529	0.1505	-0.0116	0.4363	58.89	0.009899999999999999	0.0097	11.86	0.64	4.96	6.84	2.69	18.11	0.2518	0.1439	0.13140000000000002	0.18510000000000001	0.1365	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-15	90
EEXEL	13960000000.0		0.3069	0.40990000000000004	39.59%	3.26	3.19	0.09	0.09	0.9643999999999999	0.4029	0.3508	May 05/a	55.55	-0.0039000000000000003	1862267.0	Exelixis Inc	Healthcare	Biotechnology	USA	18.41	0.43	1.54	0.021	0.0706	0.23870000000000002	-0.0351	0.6456999999999999	58.09	0.0042	-0.008100000000000001	13.98	0.97	5.88	7.28	17.97	15.22	0.1326	0.1394	0.5119	0.1436	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-15	90
MMETA	1729450000000.0	0.0029	0.209	0.3293	21.52%	2.35	2.35	0.35	0.36	0.8194	0.4121	0.3284	Jul 29/a	681.31	0.030699999999999998	18694478.0	Meta Platforms Inc	Communication Services	Internet Content & Information	USA	24.77	1.24	25.68	0.1391	0.1306	0.0622	-0.1444	0.3096	66.8	0.026699999999999998	0.0039000000000000003	19.48	0.99	8.05	7.1	21.22	35.84	0.40090000000000003	0.0629	0.1841	0.1963	0.18510000000000001	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-15	90
AATLC	1500000000.0		0.025099999999999997	0.2139	1.94%	1.59	1.59	9.12	9.23	0.9209	0.2409	0.0546	May 07/a	99.47	0.0168	207145.0	Atlanticus Holdings Corp	Financial	Credit Services	USA	14.83	2.12	6.29	-0.0058	0.1076	0.4886	-0.1167	1.1747	55.4	0.0152	0.0015	7.71	0.17	0.65	2.31	1.87	1.9	0.5968	0.35600000000000004	0.0855	0.45439999999999997	0.2843	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-15	90
