Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
AGI	20560000000.0	0.0025	0.1512	0.2206	19.02%	1.72	1.33	0.05	0.05	0.5326	0.4805	0.48969999999999997	Apr 29/a	48.95	-0.008100000000000001	1713275.0	Alamos Gold Inc	Basic Materials	Gold	Canada	23.35	0.67	2.0	0.0747	0.051500000000000004	0.3387	-0.1166	1.0611	58.99	0.004699999999999999	-0.0128	13.52	0.33	11.36	4.62	30.14	76.97	1.0015	0.2925	0.4175	0.4128	0.1931	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-20	100
AVGO	1892120000000.0	0.0068000000000000005	0.149	0.3337	17.38%	1.9	1.73	0.8	0.83	0.6496	0.4157	0.3657	Mar 04/a	399.63	-0.017	16799995.0	Broadcom Inc	Technology	Semiconductors	USA	77.96	1.41	12.17	0.1604	0.19219999999999998	0.19699999999999998	-0.0361	1.4728	73.96	-0.015700000000000002	-0.0013	22.22	0.46	27.71	23.7	133.49	65.45	0.6595	0.5895	0.4976	0.4864	0.21739999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-20	100
NVDA	4911520000000.0	0.0002	0.7542	1.0149	71.75%	3.91	3.24	0.06	0.07	0.7106999999999999	0.6038	0.556	Feb 25/a	202.12	0.0022	117896584.0	NVIDIA Corp	Technology	Semiconductors	USA	41.24	2.28	5.08	0.105	0.09910000000000001	0.1106	-0.0475	1.1267	71.69	0.0098	-0.0075	18.06	0.45	22.75	31.23	78.51	58.7	0.7536	0.3381	0.9527	0.4053	0.669	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-20	100
MU	505700000000.0	0.0013	0.2762	0.3982	29.16%	2.9	2.32	0.14	0.15	0.5854	0.4865	0.41490000000000005	Mar 18/a	448.42	-0.0146	31761581.0	Micron Technology Inc	Technology	Semiconductors	USA	21.17	1.78	25.5	0.1208	0.0998	0.7256	-0.048600000000000004	5.831	60.27	-0.0241	0.0098	4.72	0.04	8.7	6.98	34.6	49.19	5.8699	0.6690999999999999	0.2619	1.1387	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-20	100
AMG	8029999999.999999	0.0001	0.0795	0.2177	12.04%	1.4	1.4	0.84	0.84	0.9267	0.2823	0.308	Feb 12/b	300.97	0.0203	224428.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	13.14	1.16	10.66	0.06559999999999999	0.030600000000000002	0.1497	-0.10099999999999999	0.9892	60.46	0.0226	-0.0022	7.94	0.39	3.45	2.51	13.71	7.99	0.2743	0.142	0.3932	0.2029	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-20	95
CGAU	3990000000.0	0.0103	0.2224	0.3143	28.20%	2.39	1.65	0.01	0.01	0.2547	0.18710000000000002	0.44689999999999996	Apr 29/a	19.96	-0.0034999999999999996	1156765.0	Centerra Gold Inc	Basic Materials	Gold	Canada	7.02	0.91	0.89	0.08960000000000001	0.0757	0.5175	-0.0572	2.1656999999999997	62.36	0.0106	-0.013999999999999999	9.39	0.44	3.05	1.94	7.37	42.78	0.8151999999999999	0.0547	0.1553	0.21289999999999998	0.1295	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-20	95
CLS	46120000000.0		0.1261	0.40490000000000004	27.08%	1.44	0.88	0.39	0.41	0.11539999999999999	0.0812	0.0672	Apr 27/a	401.12	0.0129	1592884.0	Celestica Inc	Technology	Electronic Components	Canada	55.89	2.07	19.26	0.2403	0.34869999999999995	0.48369999999999996	0.0044	4.0877	76.6	0.0053	0.0076	30.94	0.75	3.72	20.8	77.43	100.42	0.4836	0.44439999999999996	0.7248	0.4122	0.166	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-20	90
FUTU	15770000000.0	0.006999999999999999	0.0584	0.3326	28.02%	1.19	1.19	0.01	0.44	0.9481999999999999	0.6933	0.4962	Mar 12/b	164.78	-0.0129	869630.0	Futu Holdings Ltd ADR	Financial	Capital Markets	Hong Kong	16.01	0.56	5.73	0.1103	0.111	0.0028000000000000004	-0.1864	1.1220999999999999	66.2	0.0109	-0.0235	11.76	0.73	5.38	4.49	7.16		0.17980000000000002	0.1586	0.5082	0.1613	0.47	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-20	90
SII	3740000000.0	0.0113	0.14730000000000001	0.195	18.34%	1.92	1.92	0.0	0.0	0.9228000000000001	0.33039999999999997	0.2322	Feb 19/b	145.03	-0.0227	227934.0	Sprott Inc	Financial	Asset Management	Canada	55.6	0.88	6.54	0.0202	0.006	0.44689999999999996	-0.145	1.8685	50.99	-0.019	-0.0038	24.89	0.72	12.9	10.18	30.14	38.95	0.7631	0.2713	0.1883	0.3446	0.17550000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-20	90
KGC	41560000000.0	0.0045000000000000005	0.2054	0.3096	25.61%	2.35	1.37	0.09	0.09	0.47450000000000003	0.4341	0.33899999999999997	Apr 29/a	34.7	-0.0069	6624997.0	Kinross Gold Corp	Basic Materials	Gold	Canada	17.71	0.85	1.37	0.09949999999999999	0.0675	0.3115	-0.1128	1.6130000000000002	62.4	0.0108	-0.0175	10.05	0.51	5.89	4.85	23.67	16.46	0.6731	0.122	0.1292	0.19519999999999998	0.1085	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-20	90
XPEL	1300000000.0		0.1493	0.2026	17.25%	3.25	1.52	0.06	0.08	0.42210000000000003	0.1316	0.1076	Feb 25/b	47.05	-0.0059	136482.0	XPEL Inc	Consumer Cyclical	Auto Parts	USA	25.47	1.14	1.83	0.0677	0.0516	0.12279999999999999	-0.1585	0.8828	63.06	-0.0028000000000000004	-0.0032	16.72	0.56	2.73	4.63	25.54	20.64	0.1477	0.325	0.22820000000000001	0.2979	0.24539999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-20	90
SSRM	6540000000.0		0.0702	0.1197	10.83%	2.08	1.25	0.04	0.11	0.35729999999999995	0.28859999999999997	0.24280000000000002	May 05/a	31.92	0.0054	2087559.0	SSR Mining Inc	Basic Materials	Gold	USA	17.47	-0.1	1.85	0.0613	0.0916	0.4127	-0.1258	2.2324	56.05	0.0104	-0.005	6.42	0.21	4.01	1.85	11.36	26.99	1.0462	0.2087	0.12990000000000002	0.30510000000000004	0.1382	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-20	90
LRCX	328630000000.0	0.0039000000000000003	0.3014	0.6556000000000001	44.78%	2.26	1.61	0.37	0.44	0.498	0.33759999999999996	0.30219999999999997	Apr 22/a	263.16	-0.0166	5951382.0	Lam Research Corp	Technology	Semiconductor Equipment & Materials	USA	53.93	1.87	11.1	0.0981	0.131	0.5746	-0.0378	3.3042000000000002	61.66	-0.0148	-0.0019	36.48	1.31	15.98	32.45	53.17	52.87	0.2904	0.3503	0.2242	0.27899999999999997	0.1292	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-20	85
OR	8010000000.0	0.0052	0.139	0.1573	14.35%	4.53	4.53	0.0	0.0	0.8338	0.7292000000000001	0.743	Feb 18/a	42.74	0.0028000000000000004	707215.0	OR Royalties Inc	Basic Materials	Gold	Canada	39.25	0.84	1.78	0.1074	0.0452	0.184	-0.1107	0.9357	64.25	0.0111	-0.008199999999999999	25.47	0.89	28.88	5.59	56.37	38.3	0.6614	0.1477	0.6990999999999999	0.2866	0.1173	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-20	85
EVR	14190000000.0	0.0098	0.1225	0.3166	19.22%	2.16	2.16	0.52	0.57	0.9884000000000001	0.21239999999999998	0.15259999999999999	Apr 29/b	358.29	-0.0127	486661.0	Evercore Inc	Financial	Capital Markets	USA	25.58	1.61	12.78	0.128	0.1485	0.1127	-0.0783	1.1026	73.79	-0.0077	-0.005	15.66	0.79	3.66	6.79	4.72	12.23	0.24780000000000002	0.2591	0.113	0.19760000000000003	0.1118	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-20	85
SQM	12630000000.0	0.0216	0.0451	0.1081	5.90%	3.27	2.25	0.75	0.84	0.2933	0.245	0.1284	Feb 28/a	88.42	-0.0043	1343079.0	Sociedad Quimica Y Minera de Chile SA ADR	Basic Materials	Specialty Chemicals	Chile	42.94	1.01	4.26	0.0647	0.1412	0.48950000000000005	-0.0737	2.0116	58.93	-0.006500000000000001	0.0023	14.02	0.39	2.76	4.43	4.63	28.9	1.8529	0.07339999999999999	0.2712	0.3617	0.20120000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-20	85
