Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
AGI	20750000000.0	0.0025	0.1512	0.2206	19.02%	1.72	1.33	0.05	0.05	0.5326	0.4805	0.48969999999999997	Feb 18/a	49.42	-0.0225	2271066.0	Alamos Gold Inc	Basic Materials	Gold	Canada	23.57	0.56	2.71	0.0072	0.11960000000000001	0.45049999999999996	-0.1081	1.1183	54.03	-0.0124	-0.0103	14.57	0.39	11.47	4.67	30.43	77.7	0.9688	0.2309	0.4175	0.3693	0.1931	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-11	100
AVGO	1619050000000.0	0.0076	0.149	0.3337	17.38%	1.9	1.73	0.8	0.83	0.6496	0.4157	0.3657	Mar 04/a	341.48	-0.0032	19715734.0	Broadcom Inc	Technology	Semiconductors	USA	66.66	1.24	14.49	0.0341	0.022799999999999997	0.0592	-0.1764	1.4727000000000001	56.42	-0.0013	-0.002	19.5	0.41	23.71	19.92	114.23	56.0	0.6335999999999999	0.5721	0.4976	0.47119999999999995	0.21739999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-11	100
MU	471240000000.0	0.0012	0.15130000000000002	0.2255	16.85%	2.46	1.78	0.2	0.21	0.45530000000000004	0.3292	0.2815	Mar 18/a	418.69	0.038599999999999995	29703781.0	Micron Technology Inc	Technology	Semiconductors	USA	39.8	1.55	25.28	0.025	0.0932	0.9051	-0.0808	5.8035000000000005	55.96	0.019299999999999998	0.019	8.46	0.1	11.14	8.02	45.67	101.3	3.237	0.4097	0.2619	0.8188	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-11	100
NVDA	4519730000000.0	0.0002	0.7542	1.0149	71.75%	3.91	3.24	0.06	0.07	0.7106999999999999	0.6038	0.556	Feb 25/a	186.0	0.0066	139367580.0	NVIDIA Corp	Technology	Semiconductors	USA	37.95	2.36	6.08	0.002	0.0016	0.051399999999999994	-0.1234	1.1473	51.34	0.0005	0.0062	17.07	0.45	20.93	28.74	72.25	54.01	0.7291	0.3208	0.9527	0.3823	0.669	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-11	100
CGAU	3780000000.0	0.0109	0.2224	0.3143	28.20%	2.39	1.65	0.01	0.01	0.2547	0.18710000000000002	0.44689999999999996	Feb 19/a	18.88	-0.0268	831107.0	Centerra Gold Inc	Basic Materials	Gold	Canada	6.64	0.83	1.11	-0.016399999999999998	0.063	0.6162	-0.1082	2.4898	50.96	0.0005	-0.0273	9.71	0.51	2.89	1.83	6.98	40.54	0.7001999999999999	0.0305	0.1553	0.19079999999999997	0.1295	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-11	90
WPM	67500000000.0	0.0044	0.1267	0.1305	12.37%	8.09	8.09	0.0	0.0	0.6851999999999999	0.6409	0.5472	Mar 12/a	148.67	-0.0143	1947754.0	Wheaton Precious Metals Corp	Basic Materials	Gold	Canada	67.48	0.51	7.09	-0.0172	0.0545	0.3493	-0.10310000000000001	1.1854	50.64	0.0045000000000000005	-0.018799999999999997	28.48	0.48	36.88	8.34	58.3	97.16	1.0686	0.7897	0.433	0.5917	0.0832	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-11	90
SIMO	4200000000.0	0.015700000000000002	0.1085	0.1525	14.66%	2.79	1.54	0.0	0.0	0.4827	0.105	0.1381	Feb 03/a	123.64	0.006999999999999999	343327.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	34.09	1.04	7.57	-0.049800000000000004	0.028399999999999998	0.34450000000000003	-0.15810000000000002	2.3228	48.27	0.0111	-0.0040999999999999995	16.53	0.35	4.75	5.04	20.81	668.99	0.6271	0.29469999999999996	0.0977	0.4731	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-11	85
SSRM	6160000000.0		0.0702	0.1197	10.83%	2.08	1.25	0.04	0.11	0.35729999999999995	0.28859999999999997	0.24280000000000002	Feb 17/a	30.32	-0.0202	3168007.0	SSR Mining Inc	Basic Materials	Gold	USA	16.59	-0.16	2.19	0.016200000000000003	0.15289999999999998	0.4907	-0.09480000000000001	2.5042	54.32	0.0102	-0.0301	6.15	0.22	3.78	1.75	10.71	25.45	1.219	0.10529999999999999	0.12990000000000002	0.284	0.1382	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-11	85
SQM	11120000000.0	0.0204	0.0451	0.1081	5.90%	3.27	2.25	0.75	0.84	0.2933	0.245	0.1284	Feb 28/a	77.84	0.0167	621857.0	Sociedad Quimica Y Minera de Chile S.A. ADR	Basic Materials	Specialty Chemicals	Chile	37.8	1.04	3.69	0.0548	0.031200000000000002	0.47130000000000005	-0.0962	1.6512	56.32	0.028900000000000002	-0.011899999999999999	12.79	0.31	2.43	3.9	4.07	25.44	1.5591	0.15410000000000001	0.2712	0.41090000000000004	0.20120000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-11	85
PAAS	25660000000.0	0.010700000000000001	0.11539999999999999	0.1672	12.55%	2.69	1.97	0.11	0.12	0.3766	0.32270000000000004	0.2702	Feb 18/a	60.83	-0.0111	6503108.0	Pan American Silver Corp	Basic Materials	Gold	Canada	24.3	0.67	3.66	-0.016	0.0342	0.4818	-0.1309	1.9601	50.02	0.0182	-0.0288	13.07	0.62	7.09	3.67	19.46	24.09	0.6797	0.0907	0.248	0.2118	0.22	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-11	85
