Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
NBIX	18180000000.0		0.15560000000000002	0.225	17.53%	2.93	2.85	0.12	0.12	0.9817	0.2575	0.2155	Jul 30/a	180.79	-0.011200000000000002	1070517.0	Neurocrine Biosciences Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	27.8	0.38	4.86	0.0317	0.08560000000000001	0.24239999999999998	-0.0116	0.4802	62.5	-0.0066	-0.0045000000000000005	18.06	0.46	5.86	5.34	13.81	21.87	0.6577	0.2933	0.0231	0.3917	0.2229	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-29	100
HALO	9880000000.0		0.1433	0.9940000000000001	16.18%	2.76	2.33	8.81	9.76	0.7693000000000001	0.5696	0.23129999999999998	Aug 06/a	83.28	-0.002	1634156.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	29.95	0.84	2.41	0.0536	0.1297	0.1953	-0.0137	0.444	68.22	0.0024	-0.0044	8.35	0.21	6.55	44.94	31.0	14.8	0.9143000000000001	0.255	0.2289	0.389	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-29	100
AMG	9510000000.0	0.0001	0.0833	0.2404	12.56%	1.18	1.18	0.94	0.94	0.9361	0.1954	0.3542	Jul 30/b	360.07	-0.027200000000000002	257105.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	14.67	1.1	12.73	0.0015	0.055999999999999994	0.2071	-0.0593	0.8004000000000001	53.32	-0.016200000000000003	-0.0111	8.69	0.34	4.46	3.09	25.29	8.7	0.37729999999999997	0.1549	0.3932	0.2529	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-29	95
LLY	1139530000000.0	0.0058	0.24539999999999998	1.0764	35.82%	1.5	1.1	1.26	1.39	0.8283	0.473	0.34979999999999994	Aug 05/b	1210.02	-0.0087	2165034.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	43.56	0.5	34.84	0.0169	0.0601	0.1845	-0.0316	0.9398000000000001	58.56	-0.0042	-0.0045000000000000005	26.78	0.92	15.77	36.59	215.74	96.38	0.4473	0.2893	0.2759	0.2915	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-29	95
CPAY	25680000000.0		0.0519	0.3371	11.60%	0.98	0.98	1.88	2.95	0.7281	0.4561	0.24530000000000002	Aug 05/a	392.85	0.0222	898428.0	Corpay Inc	Technology	Software - Infrastructure	USA	23.48	0.86	11.23	0.0817	0.10779999999999999	0.2286	0.0092	0.5537	68.98	0.025699999999999997	-0.0034000000000000002	12.83	0.69	5.37	7.4	2.91	19.6	0.2516	0.14400000000000002	0.13140000000000002	0.1855	0.1365	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-29	90
ONB	10310000000.0	0.0217	0.012199999999999999	0.23420000000000002	12.06%	0.04					0.2985	0.2121	Jul 22/b	26.68	-0.0078000000000000005	5473154.0	Old National Bancorp	Financial	Banks - Regional	USA	11.89	0.84	0.54	0.0108	0.0572	0.1432	-0.023399999999999997	0.3759	58.0	-0.003	-0.0048	9.22	0.69	2.51			14.04	0.1812	0.109	0.0558	0.1326	0.3285	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-29	90
EXEL	13910000000.0		0.3069	0.40990000000000004	39.59%	3.26	3.19	0.09	0.09	0.9643999999999999	0.4029	0.3508	Aug 05/a	55.33	-0.0209	1881209.0	Exelixis Inc	Healthcare	Biotechnology	USA	18.34	0.43	1.45	-0.0088	0.037000000000000005	0.2126	-0.038900000000000004	0.6392	52.48	-0.019799999999999998	-0.0011	13.54	0.88	5.85	7.25	17.89	15.15	0.1351	0.1691	0.5119	0.15410000000000001	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-29	90
ATLC	1570000000.0		0.025099999999999997	0.2139	1.94%	1.59	1.59	9.12	9.23	0.9209	0.2409	0.0546	May 07/a	104.13	-0.0066	216408.0	Atlanticus Holdings Corp	Financial	Credit Services	USA	15.53	2.11	5.68	0.0519	0.10640000000000001	0.5102	-0.0753	1.2187999999999999	59.62	-0.0072	0.0007000000000000001	8.00	0.18	0.68	2.42	1.96	1.99	0.5968	0.36810000000000004	0.0855	0.45439999999999997	0.2843	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-29	90
HWM	109150000000.0	0.0019	0.1463	0.3382	18.00%	2.44	1.59	0.75	0.88	0.3171	0.2667	0.2021	Aug 06/b	272.79	-0.0463	2403571.0	Howmet Aerospace Inc	Industrials	Aerospace & Defense	USA	63.28	1.19	9.06	-0.013999999999999999	0.0166	0.159	-0.0762	0.6099	47.41	-0.0435	-0.0029	45.00	1.88	12.66	19.81	44.81	65.91	0.3435	0.19699999999999998	0.5077	0.2398	0.0943	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-29	85
DVA	15470000000.0	0.0069	0.0437	6.353	6.35%	1.42	1.37			0.2727	0.1482	0.0547	Aug 04/a	240.96	0.0063	694533.0	DaVita Inc	Healthcare	Medical Care Facilities	USA	23.13	0.87	6.01	0.028300000000000002	0.1199	0.5496	-0.0032	1.3857	69.49	-0.0007000000000000001	0.006999999999999999	13.90	0.66	1.12		20.66	10.36	0.3803	0.1648	0.08289999999999999	0.2114	0.0339	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-29	85
MRX	4540000000.0	0.01	0.011399999999999999	0.2899	9.35%	1.08	1.07	1.75	7.68	0.742	0.3134	0.0814	Aug 12/b	63.14	-0.0159	554424.0	Marex Group Ltd	Financial	Capital Markets	Bermuda	14.59	-0.09	3.09	-0.0276	0.034	0.3898	-0.113	1.2623	49.04	-0.0134	-0.0025	10.35	0.5	1.11	3.57	0.31		0.35509999999999997	0.1285	0.5147999999999999	0.2059	0.4368	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-29	85
