Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
CLS	34670000000.0		0.1261	0.40490000000000004	27.08%	1.44	0.88	0.39	0.41	0.11539999999999999	0.0812	0.0672	Jan 28/a	301.52	0.0507	1925583.0	Celestica, Inc	Technology	Electronic Components	Canada	42.01	1.89	17.66	0.1045	0.0392	0.19030000000000002	-0.1703	4.194100000000001	58.35	0.058499999999999996	-0.0074	23.43	0.58	2.8	15.63	58.2	75.48	0.4792	0.4378	0.7248	0.4046	0.166	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-24	90
SQM	10990000000.0	0.0206	0.0451	0.1081	5.90%	3.27	2.25	0.75	0.84	0.2933	0.245	0.1284	Feb 28/a	76.94	0.0206	990573.0	Sociedad Quimica Y Minera de Chile S.A. ADR	Basic Materials	Specialty Chemicals	Chile	37.36	1.03	3.6	0.0276	0.0109	0.4022	-0.1067	1.6206	54.05	0.0318	-0.0109	11.86	0.31	2.4	3.86	4.03	25.15	1.7763999999999998	0.13419999999999999	0.2712	0.3872	0.20120000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-24	85
JBL	29290000000.0	0.0012	0.0426	0.5988	15.76%	1.01	0.68	2.82	3.27	0.10640000000000001	0.049800000000000004	0.0248	Mar 18/b	277.38	0.0418	1076624.0	Jabil Inc	Technology	Electronic Components	USA	37.2	1.17	12.38	0.0716	0.0934	0.239	-0.014199999999999999	1.5527000000000002	61.58	0.049400000000000006	-0.0073	19.2	0.95	0.9	22.05	16.01	22.97	0.2627	0.17329999999999998	0.7636	0.2022	0.0179	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-24	85
LRCX	298260000000.0	0.0043	0.3014	0.6556000000000001	44.78%	2.26	1.61	0.37	0.44	0.498	0.33759999999999996	0.30219999999999997	Jan 28/a	238.84	0.023700000000000002	7276217.0	Lam Research Corp	Technology	Semiconductor Equipment & Materials	USA	48.95	1.76	11.85	0.0663	0.0513	0.5519	-0.0695	3.2407999999999997	58.23	0.0377	-0.013500000000000002	33.83	1.35	14.51	29.45	48.26	47.99	0.2861	0.326	0.2242	0.2502	0.1292	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-24	85
PAHC	2250000000.0	0.0087	0.0684	0.318	8.56%	3.05	1.22	2.24	2.33	0.3178	0.11900000000000001	0.0629	Feb 04/a	55.48	0.031200000000000002	322181.0	Phibro Animal Health Corp	Healthcare	Drug Manufacturers - Specialty & Generic	USA	24.6	0.71	2.6	0.0724	0.1585	0.4347	-0.0146	2.4332	64.88	0.0472	-0.0152	16.49	0.78	1.54	6.77	30.22	47.61	0.4474	0.1124	0.0745	0.2104	0.1012	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-24	85
KLAC	205310000000.0	0.005	0.2874	1.0073	39.55%	2.77	1.95	1.11	1.12	0.605	0.4254	0.3578	Jan 29/a	1566.35	0.0363	779622.0	KLA Corp	Technology	Semiconductor Equipment & Materials	USA	45.5	1.43	70.39	0.062400000000000004	0.060599999999999994	0.35810000000000003	-0.075	1.841	61.22	0.054900000000000004	-0.0176	32.7	1.82	16.12	37.58	39.43	46.9	0.09970000000000001	0.309	0.3157	0.1801	0.1593	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-24	80
NSSC	1520000000.0	0.013300000000000001	0.22829999999999998	0.2642	24.95%	7.99	6.55	0.03	0.03	0.5625	0.26890000000000003	0.247	Feb 02/b	42.74	0.0016	668968.0	NAPCO Security Technologies Inc	Industrials	Security & Protection Services	USA	32.39	1.44	1.68	-0.0138	0.0113	0.10529999999999999	-0.1118	1.2495	49.3	0.014499999999999999	-0.0127	27.11	1.63	7.94	8.25	13.21	28.41	0.2059	0.0987	0.3885	0.16670000000000001	0.12369999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-24	80
CRS	19900000000.0	0.0021	0.1273	0.2348	16.25%	4.25	2.26	0.35	0.35	0.2897	0.20420000000000002	0.1476	Jan 29/b	399.47	0.0704	999271.0	Carpenter Technology Corp	Industrials	Metal Fabrication	USA	46.4	1.27	20.17	0.0248	0.0931	0.33140000000000003	-0.0311	1.882	56.72	0.0678	0.0025	33.03	1.4	6.76	10.02	85.8	62.83	0.3661	0.18359999999999999	2.1797999999999997	0.2357	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-24	80
VICR	8189999999.999999		0.16140000000000002	0.185	16.53%	8.99	7.59	0.01	0.01	0.5642	0.09029999999999999	0.2908	Feb 19/a	180.5	0.0429	533079.0	Vicor Corp	Technology	Electronic Components	USA	69.31	1.95	15.97	-0.027000000000000003	0.06509999999999999	0.9447	-0.13849999999999998	3.6370999999999998	51.64	0.0803	-0.0346	37.82	1.18	20.09	11.48	20.33	68.69	0.0219	0.7896	0.449	0.31980000000000003	0.06570000000000001	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-24	80
IESC	9880000000.0		0.23190000000000002	0.4201	33.01%	1.8	1.62	0.07	0.07	0.24420000000000003	0.1167	0.09699999999999999	Jan 30/b	495.72	0.050300000000000004	165789.0	IES Holdings Inc	Industrials	Engineering & Construction	USA	29.49	1.68	29.8	0.0693	0.0677	0.2741	-0.0781	2.3834	58.36	0.053899999999999997	-0.0034999999999999996	24.48	1.13	2.83	10.28	38.18	36.51	0.28550000000000003	0.1532	0.5008	0.2161	0.2288	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-24	75
TSEM	20210000000.0		0.0689	0.0791	7.22%	6.48	5.51	0.05	0.06	0.2323	0.124	0.1408	Feb 11/b	180.82	0.050499999999999996	4425424.0	Tower Semiconductor Ltd	Technology	Semiconductors	Israel	93.25	0.75	11.93	0.3447	0.368	1.0491	-0.005	5.3135	76.75	0.0441	0.0062	36.96	0.91	12.9	6.97	17.54		0.3018	0.6409	0.2039	0.4071	0.0435	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-24	75
WWD	22000000000.0	0.0033	0.1084	0.20379999999999998	15.95%	2.05	1.36	0.18	0.35	0.2793	0.15810000000000002	0.12890000000000001	Feb 02/a	368.99	0.0203	378170.0	Woodward Inc	Industrials	Aerospace & Defense	USA	46.47	0.98	14.94	-0.0207	0.0102	0.2832	-0.0851	1.5131999999999999	48.92	0.03	-0.009399999999999999	36.46	1.84	5.8	8.52	48.43	53.69	0.2664	0.16	0.13949999999999999	0.1977	0.0741	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-24	75
FIX	51410000000.0	0.0019	0.1834	0.4924	35.38%	1.21	1.19	0.18	0.2	0.2346	0.1442	0.11230000000000001	Feb 19/a	1461.52	0.0378	572195.0	Comfort Systems USA, Inc	Industrials	Engineering & Construction	USA	50.58	1.6	74.42	0.0424	0.1328	0.6135	-0.025699999999999997	4.2869	59.15	0.035	0.0027	32.99	1.89	5.65	21.0	52.36	50.02	0.2729	0.2051	0.47850000000000004	0.1747	0.2608	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-24	75
FCFS	8640000000.0	0.0086	0.0676	0.15259999999999999	6.98%	4.55	3.08	1.08	1.13	0.5167	0.1536	0.0902	Feb 05/b	196.33	0.013999999999999999	278198.0	FirstCash Holdings Inc	Financial	Credit Services	USA	26.45	0.46	5.69	0.0225	0.0797	0.2583	-0.016399999999999998	0.6912	62.35	0.013999999999999999	0.0	15.96	0.79	2.36	3.79	68.97	18.41	0.1838	0.18600000000000003	0.237	0.2018	0.17550000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-24	75
