Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
SQM	11560000000.0	0.0213	0.0451	0.1081	5.90%	3.27	2.25	0.75	0.84	0.2933	0.245	0.1284	Feb 28/a	80.92	-0.0215	2407243.0	Sociedad Quimica Y Minera de Chile S.A. ADR	Basic Materials	Specialty Chemicals	Chile	39.3	0.94	3.77	0.0731	0.0636	0.45020000000000004	-0.0605	1.7561000000000002	58.11	-0.0379	0.017	12.46	0.32	2.52	4.06	4.23	26.45	1.8381	0.111	0.2712	0.3862	0.20120000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-30	85
PAHC	2170000000.0	0.009000000000000001	0.0684	0.318	8.56%	3.05	1.22	2.24	2.33	0.3178	0.11900000000000001	0.0629	Feb 04/a	53.35	-0.0098	231112.0	Phibro Animal Health Corp	Healthcare	Drug Manufacturers - Specialty & Generic	USA	23.65	0.69	2.61	0.0281	0.08689999999999999	0.358	-0.0741	2.3013999999999997	54.7	-0.026600000000000002	0.0173	15.85	0.75	1.48	6.51	29.06	45.79	0.4474	0.1124	0.0745	0.2104	0.1012	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-30	85
CRS	18460000000.0	0.0022	0.1273	0.2348	16.25%	4.25	2.26	0.35	0.35	0.2897	0.20420000000000002	0.1476	Jan 29/b	370.71	-0.0165	1160199.0	Carpenter Technology Corp	Industrials	Metal Fabrication	USA	43.06	1.25	19.22	-0.042300000000000004	0.0012	0.2243	-0.1009	1.6744999999999999	46.33	-0.0262	0.01	30.65	1.3	6.27	9.3	79.62	58.3	0.3661	0.18359999999999999	2.1797999999999997	0.2357	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-30	80
AGX	7170000000.0	0.0037	0.13419999999999999	0.3385	29.56%	1.59	1.58	0.01	0.01	0.203	0.1426	0.1459	Mar 26/a	513.98	-0.0929	948003.0	Argan, Inc	Industrials	Engineering & Construction	USA	52.79	0.38	41.55	0.10980000000000001	0.218	0.6613	-0.11230000000000001	3.6238	59.15	-0.09970000000000001	0.0075	36.38	1.98	7.59	15.51	8.01	17.45	0.12029999999999999	0.2949	0.4523	0.18350000000000002	0.19219999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-30	75
AZN	300670000000.0	0.0173	0.09380000000000001	0.2286	13.67%	0.94	0.72	0.54	0.61	0.7434999999999999	0.2316	0.1741	Feb 10/b	193.88	0.028999999999999998	2108872.0	Astrazeneca plc	Healthcare	Drug Manufacturers - General	United Kingdom	29.6	0.43	4.8	0.0131	0.0034999999999999996	0.1476	-0.0885	0.5858	53.02	0.0003	0.0287	16.68	1.37	5.12	6.18	52.37	24.73	0.1242	0.1288	0.2205	0.1219	0.1631	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-30	75
TSEM	17720000000.0		0.0689	0.0791	7.22%	6.48	5.51	0.05	0.06	0.2323	0.124	0.1408	Feb 11/b	158.58	-0.0776	5161503.0	Tower Semiconductor Ltd	Technology	Semiconductors	Israel	81.78	0.64	12.91	0.1051	0.16440000000000002	0.7447	-0.1883	4.537	56.21	-0.079	0.0015	32.42	0.77	11.32	6.11	15.39		0.3018	0.6409	0.2039	0.42200000000000004	0.0435	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-30	75
FCFS	8430000000.0	0.0088	0.0676	0.15259999999999999	6.98%	4.55	3.08	1.08	1.13	0.5167	0.1536	0.0902	Feb 05/b	191.57	0.0036	378247.0	FirstCash Holdings Inc	Financial	Credit Services	USA	25.81	0.46	5.71	-0.0022	0.0426	0.2182	-0.04019999999999999	0.6420999999999999	53.71	0.0004	0.0032	15.58	0.77	2.3	3.7	67.3	17.96	0.1838	0.18600000000000003	0.237	0.2018	0.17550000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-30	75
FHI	4269999999.9999995	0.0245	0.17350000000000002	0.3361	23.57%	2.75	2.75	0.36	0.38	0.7478	0.2954	0.2127	Jan 29/a	56.18	0.0032	545580.0	Federated Hermes Inc	Financial	Asset Management	USA	10.95	0.65	1.48	-0.0038	0.019	0.09119999999999999	-0.031200000000000002	0.6029	51.02	-0.0053	0.0086	9.76	1.19	2.36	3.59	5.88	14.49	0.0008	0.1213	0.0971	0.0819	0.045899999999999996	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-30	70
PGC	613750000.0	0.005699999999999999	0.0051	0.0591	4.70%	0.03		0.21	0.33		0.11779999999999999	0.084	Oct 28	34.93	0.0063	128942.0	Peapack-Gladstone Financial Corp	Financial	Banks - Regional	USA	16.6	0.61	1.15	0.024700000000000003	0.0496	0.201	-0.0262	0.4578	58.19	-0.0037	0.0101	9.85	0.27	1.38	0.93		21.47	0.10679999999999999	0.7326	0.0891	0.36229999999999996	0.14300000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-30	70
WMB	88530000000.0	0.0291	0.0447	0.20739999999999997	6.49%	0.53	0.48	2.14	2.31	0.4157	0.3547	0.22149999999999997	Feb 10/b	72.47	-0.0151	6246643.0	Williams Cos Inc	Energy	Oil & Gas Midstream	USA	33.95	0.64	1.69	-0.0192	0.0218	0.1592	-0.0572	0.405	47.88	-0.0217	0.0068000000000000005	28.06	2.0	7.5	6.93	1405.19	98.47	0.09449999999999999	0.12390000000000001	0.6564	0.1402	0.0891	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-30	70
