Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
HHALO	9230000000.0		0.1433	0.9940000000000001	16.18%	2.76	2.33	8.81	9.76	0.7693000000000001	0.5696	0.23129999999999998	May 11/a	77.81	0.0034999999999999996	1482526.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	27.98	0.85	2.49	0.0254	0.08650000000000001	0.1242	-0.0541	0.3985	59.18	0.005	-0.0015	7.85	0.2	6.12	41.99	28.97	13.82	0.9538	0.2223	0.2289	0.3897	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-17	100
NNBIX	17180000000.0		0.15560000000000002	0.225	17.53%	2.93	2.85	0.12	0.12	0.9817	0.2575	0.2155	Jul 30/a	170.88	-0.0039000000000000003	929622.0	Neurocrine Biosciences Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	26.27	0.39	4.68	0.0026	0.048799999999999996	0.1869	-0.056799999999999996	0.39909999999999995	54.65	0.006500000000000001	-0.0104	17.30	0.45	5.54	5.05	13.05	20.67	0.6392	0.2902	0.0231	0.38689999999999997	0.2229	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-17	100
AAMG	9770000000.0	0.0001	0.0833	0.2404	12.56%	1.18	1.18	0.94	0.94	0.9361	0.1954	0.3542	May 01/b	369.83	-0.018500000000000003	217381.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	15.07	1.12	10.57	0.0418	0.1137	0.2595	-0.0338	0.8491	62.75	0.005600000000000001	-0.0239	8.93	0.35	4.58	3.17	25.97	8.94	0.37729999999999997	0.1549	0.3932	0.2529	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-17	95
LLLY	1110420000000.0	0.0059	0.24539999999999998	1.0764	35.82%	1.5	1.1	1.26	1.39	0.8283	0.473	0.34979999999999994	Aug 05/b	1179.11	0.0085	2719975.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	42.44	0.51	38.13	0.0038	0.06280000000000001	0.17059999999999997	-0.056299999999999996	0.8903	54.85	0.017	-0.0083	26.09	0.9	15.37	35.66	210.23	93.92	0.4635	0.2758	0.2759	0.2914	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-17	95
CCPAY	23910000000.0		0.0519	0.3371	11.60%	0.98	0.98	1.88	2.95	0.7281	0.4561	0.24530000000000002	May 07/a	365.79	-0.016200000000000003	347646.0	Corpay Inc	Technology	Software - Infrastructure	USA	21.87	0.88	11.23	0.0482	0.053099999999999994	0.1562	-0.0217	0.44670000000000004	58.61	-0.0016	-0.0146	11.95	0.65	5.0	6.89	2.71	18.25	0.2518	0.1439	0.13140000000000002	0.18510000000000001	0.1365	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-17	90
AATLC	1520000000.0		0.025099999999999997	0.2139	1.94%	1.59	1.59	9.12	9.23	0.9209	0.2409	0.0546	May 07/a	100.68	-0.0248	179508.0	Atlanticus Holdings Corp	Financial	Credit Services	USA	15.01	2.12	6.21	0.0004	0.1085	0.4978	-0.1059	1.2011	55.78	0.0004	-0.0252	7.73	0.17	0.66	2.34	1.89	1.93	0.5968	0.36810000000000004	0.0855	0.45439999999999997	0.2843	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-17	90
CCACC	6690000000.0		0.050499999999999996	0.2812	7.39%	0.27	0.27	3.05	4.23	0.9784	0.46909999999999996	0.1949	May 05/a	640.0	0.0038	77237.0	Credit Acceptance Corp	Financial	Credit Services	USA	15.9	1.36	20.67	0.0229	0.1033	0.28350000000000003	-0.0431	0.5924	63.97	0.0167	-0.0127	11.28	0.51	2.88	4.41	11.99	6.36	0.2263	0.1705	0.0916	0.2216	0.0678	True	True	False	True	True	True	True	True	True	True	True	True	2026-07-17	90
EEXEL	14060000000.0		0.3069	0.40990000000000004	39.59%	3.26	3.19	0.09	0.09	0.9643999999999999	0.4029	0.3508	May 05/a	55.92	0.0043	2555538.0	Exelixis Inc	Healthcare	Biotechnology	USA	18.53	0.43	1.52	0.021099999999999997	0.0683	0.2425	-0.0287	0.6566	59.75	0.0167	-0.012199999999999999	14.07	0.98	5.92	7.33	18.08	15.32	0.1326	0.1394	0.5119	0.1436	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-17	90
MMRX	4330000000.0	0.0105	0.011399999999999999	0.2899	9.35%	1.08	1.07	1.75	7.68	0.742	0.3134	0.0814	May 06/b	60.16	-0.0533	879780.0	Marex Group Ltd	Financial	Capital Markets	Bermuda	13.9	-0.09	3.34	-0.0699	0.009300000000000001	0.36479999999999996	-0.1548	1.1555	44.37	-0.0273	-0.0268	9.86	0.48	1.06	3.4	0.29		0.3603	0.12369999999999999	0.5147999999999999	0.2059	0.4368	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-17	85
HHWM	109000000000.0	0.0019	0.1463	0.3382	18.00%	2.44	1.59	0.75	0.88	0.3171	0.2667	0.2021	Aug 06/b	272.43	0.0046	2061768.0	Howmet Aerospace Inc	Industrials	Aerospace & Defense	USA	63.2	1.2	9.1	-0.0034000000000000002	0.0233	0.17550000000000002	-0.0626	0.6077	52.28	0.011399999999999999	-0.0068000000000000005	44.94	1.88	12.64	19.78	44.75	65.82	0.3433	0.19699999999999998	0.5077	0.2396	0.0943	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-17	85
