Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
CLS	34750000000.0		0.1261	0.40490000000000004	27.08%	1.44	0.88	0.39	0.41	0.11539999999999999	0.0812	0.0672	Jan 28/a	302.22	0.0023	1829712.0	Celestica, Inc	Technology	Electronic Components	Canada	42.11	1.86	17.13	0.1054	0.0425	0.1888	-0.1684	4.2062	58.57	-0.0128	0.015300000000000001	23.49	0.58	2.8	15.67	58.34	75.66	0.4792	0.4378	0.7248	0.4046	0.166	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	90
SQM	11310000000.0	0.0218	0.0451	0.1081	5.90%	3.27	2.25	0.75	0.84	0.2933	0.245	0.1284	Feb 28/a	79.16	0.028900000000000002	1315524.0	Sociedad Quimica Y Minera de Chile S.A. ADR	Basic Materials	Specialty Chemicals	Chile	38.44	1.02	3.57	0.0575	0.0397	0.4366	-0.0809	1.6962000000000002	57.5	0.016	0.0126	12.19	0.31	2.47	3.97	4.14	25.87	1.8381	0.111	0.2712	0.3872	0.20120000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	85
LRCX	291530000000.0	0.0044	0.3014	0.6556000000000001	44.78%	2.26	1.61	0.37	0.44	0.498	0.33759999999999996	0.30219999999999997	Jan 28/a	233.45	-0.0226	8273458.0	Lam Research Corp	Technology	Semiconductor Equipment & Materials	USA	47.84	1.74	11.82	0.046	0.0264	0.5096	-0.09050000000000001	3.1451	54.67	-0.011699999999999999	-0.011000000000000001	33.06	1.32	14.18	28.79	47.17	46.9	0.2861	0.326	0.2242	0.2502	0.1292	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	85
JBL	29910000000.0	0.0011	0.0426	0.5988	15.76%	1.01	0.68	2.82	3.27	0.10640000000000001	0.049800000000000004	0.0248	Mar 18/b	283.24	0.021099999999999997	1100880.0	Jabil Inc	Technology	Electronic Components	USA	37.99	1.14	12.12	0.0931	0.1119	0.2622	0.0066	1.6066999999999998	64.06	0.0138	0.0072	19.61	0.97	0.92	22.51	16.34	23.46	0.2627	0.17329999999999998	0.7636	0.2022	0.0179	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	85
PAHC	2310000000.0	0.0084	0.0684	0.318	8.56%	3.05	1.22	2.24	2.33	0.3178	0.11900000000000001	0.0629	Feb 04/a	57.01	0.0276	480661.0	Phibro Animal Health Corp	Healthcare	Drug Manufacturers - Specialty & Generic	USA	25.28	0.69	2.58	0.0978	0.182	0.46799999999999997	0.0126	2.5278	67.99	0.0222	0.0052	16.94	0.81	1.58	6.95	31.05	48.93	0.4474	0.1124	0.0745	0.2104	0.1012	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	85
CRS	20250000000.0	0.002	0.1273	0.2348	16.25%	4.25	2.26	0.35	0.35	0.2897	0.20420000000000002	0.1476	Jan 29/b	406.64	0.0179	893094.0	Carpenter Technology Corp	Industrials	Metal Fabrication	USA	47.23	1.24	19.79	0.0418	0.1076	0.3517	-0.0138	1.9337	58.75	0.0152	0.0028000000000000004	33.62	1.43	6.88	10.2	87.34	63.96	0.3661	0.18359999999999999	2.1797999999999997	0.2357	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	80
VICR	8439999999.999999		0.16140000000000002	0.185	16.53%	8.99	7.59	0.01	0.01	0.5642	0.09029999999999999	0.2908	Feb 19/a	186.0	0.0305	737287.0	Vicor Corp	Technology	Electronic Components	USA	71.42	1.93	15.65	0.005699999999999999	0.0915	0.9889	-0.11230000000000001	3.7783999999999995	53.9	0.0132	0.017	38.97	1.22	20.7	11.83	20.95	70.78	0.0219	0.7896	0.449	0.31980000000000003	0.06570000000000001	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	80
WBS	11200000000.0	0.0232	0.0121	0.1065	9.37%	0.05		0.1	0.48		0.2851	0.2206	Jan 23/b	69.45	0.011399999999999999	2500508.0	Webster Financial Corp	Financial	Banks - Regional	USA	11.75	1.04	1.29	0.0036	0.0068000000000000005	0.1281	-0.061500000000000006	0.7613	51.45	0.0003	0.0111	9.28	0.81	2.53	1.22		11.1	0.1176	0.1276	0.2026	0.114	0.2817	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	80
KLAC	202460000000.0	0.0051	0.2874	1.0073	39.55%	2.77	1.95	1.11	1.12	0.605	0.4254	0.3578	Jan 29/a	1544.58	-0.0138	740490.0	KLA Corp	Technology	Semiconductor Equipment & Materials	USA	44.87	1.41	68.32	0.04769999999999999	0.044199999999999996	0.335	-0.08789999999999999	1.8015999999999999	58.21	-0.0189	0.0052	32.24	1.79	15.89	37.06	38.88	46.25	0.09970000000000001	0.309	0.3157	0.1801	0.1593	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	80
IESC	9990000000.0		0.23190000000000002	0.4201	33.01%	1.8	1.62	0.07	0.07	0.24420000000000003	0.1167	0.09699999999999999	Jan 30/b	501.27	0.011200000000000002	130426.0	IES Holdings Inc	Industrials	Engineering & Construction	USA	29.82	1.66	29.07	0.0817	0.0759	0.2848	-0.0678	2.4213	59.49	0.0025	0.0086	24.75	1.15	2.86	10.39	38.61	36.92	0.28550000000000003	0.1532	0.5008	0.2161	0.2288	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	75
AMD	359210000000.0		0.0584	0.0708	6.57%	2.85	2.01	0.05	0.06	0.45990000000000003	0.1067	0.1251	Feb 03/a	220.32	0.0728	47816205.0	Advanced Micro Devices Inc	Technology	Semiconductors	USA	83.3	1.97	9.43	0.09699999999999999	0.0262	0.1336	-0.1751	1.8808	60.94	0.0409	0.030600000000000002	20.17	0.4	10.37	5.7	33.99	53.34	0.627	0.6099	0.0513	0.5072	0.2882	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	75
FIX	51730000000.0	0.0018	0.1834	0.4924	35.38%	1.21	1.19	0.18	0.2	0.2346	0.1442	0.11230000000000001	Feb 19/a	1470.64	0.0062	280126.0	Comfort Systems USA, Inc	Industrials	Engineering & Construction	USA	50.9	1.57	71.53	0.0482	0.1322	0.615	-0.0196	4.3199000000000005	59.88	-0.0058	0.0121	33.2	1.9	5.68	21.13	52.68	50.33	0.2729	0.2051	0.47850000000000004	0.1747	0.2608	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	75
FCFS	8380000000.000001	0.0088	0.0676	0.15259999999999999	6.98%	4.55	3.08	1.08	1.13	0.5167	0.1536	0.0902	Feb 05/b	190.43	-0.0301	380456.0	FirstCash Holdings Inc	Financial	Credit Services	USA	25.66	0.45	5.98	-0.009300000000000001	0.044500000000000005	0.21789999999999998	-0.045899999999999996	0.6404000000000001	52.41	-0.0364	0.0066	15.48	0.77	2.29	3.68	66.9	17.85	0.1838	0.18600000000000003	0.237	0.2018	0.17550000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	75
TSEM	21090000000.0		0.0689	0.0791	7.22%	6.48	5.51	0.05	0.06	0.2323	0.124	0.1408	Feb 11/b	188.74	0.0438	5916978.0	Tower Semiconductor Ltd	Technology	Semiconductors	Israel	97.34	0.71	12.11	0.3716	0.41350000000000003	1.121	0.031400000000000004	5.5901	78.87	-0.008	0.052300000000000006	38.58	0.95	13.47	7.28	18.31		0.3018	0.6409	0.2039	0.4071	0.0435	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	75
WWD	22180000000.0	0.0033	0.1084	0.20379999999999998	15.95%	2.05	1.36	0.18	0.35	0.2793	0.15810000000000002	0.12890000000000001	Feb 02/a	372.08	0.0084	428277.0	Woodward Inc	Industrials	Aerospace & Defense	USA	46.86	0.97	14.47	-0.0097	0.0161	0.2908	-0.0774	1.5343	50.59	0.0064	0.002	36.75	1.86	5.85	8.59	48.83	54.14	0.2668	0.16	0.13949999999999999	0.1978	0.0741	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	75
WMB	90160000000.0	0.0286	0.0447	0.20739999999999997	6.49%	0.53	0.48	2.14	2.31	0.4157	0.3547	0.22149999999999997	Feb 10/b	73.81	-0.0087	5031531.0	Williams Cos Inc	Energy	Oil & Gas Midstream	USA	34.58	0.64	1.64	-0.0049	0.052199999999999996	0.18460000000000001	-0.0398	0.431	55.1	-0.006500000000000001	-0.0023	28.57	2.04	7.64	7.06	1431.17	100.29	0.09449999999999999	0.12390000000000001	0.6564	0.1402	0.0891	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	70
PGC	607590000.0	0.0058	0.0051	0.0591	4.70%	0.03		0.21	0.33		0.11779999999999999	0.084	Oct 28	34.58	-0.011399999999999999	84018.0	Peapack-Gladstone Financial Corp	Financial	Banks - Regional	USA	16.43	0.64	1.25	0.0184	0.0508	0.1931	-0.0308	0.4432	56.27	-0.022099999999999998	0.0109	9.72	0.27	1.37	0.92		21.26	0.10679999999999999	0.7382	0.0891	0.3636	0.14300000000000002	True	True	False	True	True	True	True	True	True	True	True	True	2026-03-25	70
COHR	51000000000.0	0.0002	0.02	0.0363	1.61%	2.25	1.3	0.4	0.42	0.37170000000000003	0.11789999999999999	0.0305	Feb 04/a	272.04	-0.0011	5291960.0	Coherent Corp	Technology	Scientific & Technical Instruments	USA	269.24	1.84	21.89	0.050199999999999995	0.1605	0.8005	-0.09380000000000001	4.9684	57.8	-0.0108	0.0098	36.52	0.94	8.1	5.97	56.72		0.5155	0.3924	0.0801	0.3895	0.1954	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	70
FHI	4370000000.0	0.0239	0.17350000000000002	0.3361	23.57%	2.75	2.75	0.36	0.38	0.7478	0.2954	0.2127	Jan 29/a	57.5	0.0208	651427.0	Federated Hermes Inc	Financial	Asset Management	USA	11.21	0.67	1.57	0.0192	0.04769999999999999	0.1215	-0.0055000000000000005	0.6405	60.11	0.0104	0.0103	9.99	1.22	2.41	3.67	6.02	14.83	0.0008	0.1213	0.0971	0.0819	0.045899999999999996	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	70
GLW	125560000000.0	0.008199999999999999	0.054400000000000004	0.1419	7.87%	1.59	1.04	0.72	0.79	0.3532	0.1532	0.10210000000000001	Jan 28/b	146.35	0.030600000000000002	13199241.0	Corning, Inc	Technology	Electronic Components	USA	79.59	1.03	8.92	0.0707	0.1793	0.6939	-0.09720000000000001	2.9225	60.33	0.009300000000000001	0.021099999999999997	37.69	1.56	8.03	10.02	82.28	88.86	0.2275	0.2552	0.2786	0.24230000000000002	0.0668	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-25	70
