Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
NVDA	5260790000000.0	0.0034000000000000002	0.8368000000000001	1.1721	72.42%	4.59	3.85	0.16	0.17	0.7467	0.6520999999999999	0.6365999999999999	Aug 26/a	218.29	-0.03%	88870933.0	NVIDIA Corp	Technology	Semiconductors	USA	27.59	2.22	6.87	-0.0085	0.0268	0.1054	-0.07719999999999999	0.32880000000000004	49.75	-0.013300000000000001	0.0132	13.91	0.22	17.36	23.02	52.94	41.42	0.9403	0.6959000000000001	0.9527	0.6456999999999999	0.669	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-11	100
SIMO	9650000000.0	0.0068000000000000005	0.2192	0.3151	27.63%	2.52	1.13	0.0	0.06	0.48869999999999997	0.1632	0.2208	Jul 29/a	284.48	7.25%	771689.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	33.36	1.68	18.82	0.11320000000000001	0.076	0.512	-0.1986	2.5667	58.28	0.045	0.0263	18.53	0.24	7.36	9.21	54.11		2.1518	0.37189999999999995	0.0977	0.7746999999999999	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-11	100
HALO	12170000000.0		0.17859999999999998	1.7367	19.87%	2.71	2.31	13.5	14.96	0.764	0.5677	0.2486	Aug 06/a	107.2	0.19%	861532.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	32.03	0.88	2.74	0.0016	0.15130000000000002	0.4301	-0.0355	0.7509	62.5	-0.006999999999999999	0.009000000000000001	10.41	0.25	7.31	85.17	52.67	15.09	1.0275	0.22390000000000002	0.2289	0.41350000000000003	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-11	100
CDNA	2600000000.0		0.22719999999999999	0.2949	25.30%	4.58	4.51	0.03	0.05	0.7011	-0.004	0.24230000000000002	Jul 30/a	50.26	0.48%	660776.0	Caredx Inc	Healthcare	Diagnostics & Research	USA	24.23	2.42	2.28	0.0242	0.1852	0.9523999999999999	-0.0636	2.7988999999999997	62.42	0.0024	0.0024	37.85	0.81	5.68	6.08	6.96	30.7	1.0755	0.10310000000000001	0.0009	0.4693	0.1459	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-11	100
CACC	6270000000.0		0.0579	0.3193	7.69%	0.29	0.29	3.11	3.96	0.9769	0.48560000000000003	0.21539999999999998	Aug 04/a	604.24	-0.20%	58658.0	Credit Acceptance Corp	Financial	Credit Services	USA	13.29	1.38	15.88	0.015	0.0098	0.1565	-0.0966	0.5035000000000001	54.95	-0.009399999999999999	0.0075	10.56	0.48	2.69	3.95	12.52	5.14	0.2274	0.1794	0.0916	0.22149999999999997	0.0678	True	True	False	True	True	True	True	True	True	True	True	True	2026-09-11	95
ETON	1630000000.0		0.1167	0.35969999999999996	19.01%	1.52	1.3	0.43	0.63	0.5787	0.1563	0.1202	Aug 13/a	57.08	-1.38%	322645.0	Eton Pharmaceuticals Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	150.93	0.89	3.14	-0.061	0.1532	0.961	-0.14	3.0	52.55	-0.032400000000000005	0.0192	27.18	0.25	15.45	34.66	60.79	110.76	2.1071	0.9309999999999999	0.33659999999999995	1.074	3.5957	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-11	95
IESC	13780000000.0		0.2425	0.4518	34.77%	1.63	1.49	0.06	0.06	0.24850000000000003	0.12380000000000001	0.1139	Jul 31/b	345.71	8.20%	225432.0	IES Holdings Inc	Industrials	Engineering & Construction	USA	30.72	1.76	20.86	0.037200000000000004	0.0394	0.2245	-0.1532	1.0328	53.64	0.0649	0.016	25.68	0.8	3.46	11.21	35.52	33.06	0.6940000000000001	0.1634	0.5008	0.3214	0.2288	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-11	95
IAG	11570000000.0		0.205	0.2953	23.56%	1.71	1.05	0.12	0.12	0.49329999999999996	0.47490000000000004	0.314	Aug 06/a	20.26	0.85%	3666270.0	Iamgold Corp	Basic Materials	Gold	Canada	10.26	1.4	0.87	-0.0042	0.16149999999999998	0.1276	-0.18539999999999998	0.9023	55.89	0.0085	0.0	8.48	0.35	3.14	2.65	23.03	7.34	0.7308	0.12240000000000001	0.6994	0.24050000000000002	0.18100000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-11	95
AU	52730000000.0	0.0467	0.2565	0.465	35.67%	2.71	2.07	0.19	0.2	0.5769	0.5068	0.32189999999999996	Jul 31/b	104.42	0.52%	2034730.0	AngloGold Ashanti Plc	Basic Materials	Gold	USA	13.97	0.74	4.34	-0.0533	0.109	0.0908	-0.19140000000000001	0.6694	49.66	-0.0124	0.0178	10.90	0.47	4.46	5.89	18.79	12.46	0.6774	0.063	0.17920000000000003	0.2341	0.1745	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-11	95
FIX	59510000000.0	0.0019	0.21170000000000003	0.5529	40.46%	1.21	1.19	0.1	0.11	0.25079999999999997	0.16449999999999998	0.1278	Jul 23/a	1690.82	6.29%	320896.0	Comfort Systems USA Inc	Industrials	Engineering & Construction	USA	41.6	1.66	77.43	0.033	0.0012	0.12240000000000001	-0.18469999999999998	1.2489	53.82	0.0368	0.025099999999999997	28.10	0.76	5.3	18.5	31.21	27.6	0.6969	0.2279	0.47850000000000004	0.3699	0.2608	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-11	95
