Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
AAVGO	1989430000000.0	0.0063	0.17059999999999997	0.3728	19.50%	2.24	2.01	0.71	0.74	0.6566	0.4414	0.3885	Jun 03/a	418.16	0.0661	29190384.0	Broadcom Inc	Technology	Semiconductors	USA	69.61	1.47	17.61	0.07769999999999999	0.059000000000000004	0.1409	-0.1552	0.48350000000000004	61.76	0.0377	0.0274	21.39	0.38	26.36	22.69	101.36	60.72	0.6994	0.6865000000000001	0.4976	0.5649000000000001	0.21739999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	100
CCDNA	2440000000.0		0.22719999999999999	0.2949	25.30%	4.58	4.51	0.03	0.05	0.7011	-0.004	0.24230000000000002	Jul 30/a	47.09	-0.0159	1619791.0	Caredx Inc	Healthcare	Diagnostics & Research	USA	22.7	2.42	2.48	0.2965	0.6026	1.2126000000000001	-0.0537	3.1823	78.66	0.0019	-0.0178	34.83	0.68	5.32	5.7	6.52	28.76	1.0931	0.1137	0.0009	0.5107	0.1459	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	100
HHALO	9870000000.0		0.1433	0.9940000000000001	16.18%	2.76	2.33	8.81	9.76	0.7693000000000001	0.5696	0.23129999999999998	Aug 06/a	83.23	0.011699999999999999	1476049.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	29.93	0.85	2.29	0.0447	0.1116	0.1887	-0.0143	0.41850000000000004	66.07	0.0054	0.0062	8.35	0.21	6.54	44.91	30.98	14.79	0.9143000000000001	0.255	0.2289	0.389	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	100
AAMG	10130000000.0	0.0001	0.094	0.2729	14.17%	1.24	1.18	0.99	0.99	0.9401999999999999	0.2207	0.3746	Jul 30/b	383.42	0.0066	283164.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	13.36	1.11	13.25	0.052000000000000005	0.105	0.2736	-0.0018	0.8414	64.01	0.0018	0.0048	8.98	0.35	4.43	3.29	24.64	9.26	0.4114	0.1613	0.3932	0.2556	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	95
CCPAY	25920000000.0		0.0519	0.3371	11.60%	0.98	0.98	1.88	2.95	0.7281	0.4561	0.24530000000000002	Aug 05/a	396.52	0.0278	665927.0	Corpay Inc	Technology	Software - Infrastructure	USA	23.7	0.87	11.3	0.0701	0.10779999999999999	0.2321	0.0026	0.5683	66.84	0.0353	-0.0072	12.95	0.7	5.42	7.47	2.94	19.78	0.2516	0.14400000000000002	0.13140000000000002	0.1855	0.1365	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	90
EEXEL	14080000000.0		0.3069	0.40990000000000004	39.59%	3.26	3.19	0.09	0.09	0.9643999999999999	0.4029	0.3508	Aug 05/a	56.0	0.0171	2729674.0	Exelixis Inc	Healthcare	Biotechnology	USA	18.56	0.42	1.72	0.0054	0.040999999999999995	0.2188	-0.0273	0.659	54.47	0.0171	0.0	13.70	0.89	5.93	7.34	18.11	15.34	0.1351	0.1691	0.5119	0.15410000000000001	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	90
AATLC	1670000000.0		0.025099999999999997	0.2139	1.94%	1.59	1.59	9.12	9.23	0.9209	0.2409	0.0546	Aug 06/a	110.32	0.0209	189387.0	Atlanticus Holdings Corp	Financial	Credit Services	USA	16.45	2.05	5.38	0.0942	0.14550000000000002	0.5768	-0.0203	1.3225	66.76	0.0125	0.0083	8.47	0.19	0.72	2.57	2.07	2.11	0.5968	0.36810000000000004	0.0855	0.45439999999999997	0.2843	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	90
AAPH	211250000000.0	0.0058	0.146	0.38079999999999997	15.74%	1.89	1.41	1.11	1.21	0.3895	0.2813	0.1773	Jul 29/b	171.33	0.0489	8172147.0	Amphenol Corp	Technology	Electronic Components	USA	42.89	1.25	7.85	0.09480000000000001	0.1007	0.2018	-0.0403	0.6362	63.48	0.005	0.0437	26.64	0.9	7.28	13.63	38.98	44.82	0.5783	0.2198	0.2785	0.2956	0.21850000000000003	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	90
DDVA	14640000000.0		0.0437	6.353	6.35%	1.42	1.37			0.2727	0.1482	0.0547	Aug 04/a	227.99	-0.024300000000000002	2536695.0	DaVita Inc	Healthcare	Medical Care Facilities	USA	21.88	0.87	6.78	-0.0286	0.0449	0.4458	-0.0788	1.2573	47.65	-0.0	-0.024300000000000002	13.15	0.62	1.06		19.55	9.8	0.3803	0.1648	0.08289999999999999	0.2114	0.0339	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	85
AAEIS	12980000000.0	0.0009	0.076	0.16269999999999998	8.18%	3.79	2.94	0.84	0.95	0.389	0.1462	0.10769999999999999	Aug 03/a	341.39	0.1519	1729476.0	Advanced Energy Industries Inc	Industrials	Electrical Equipment & Parts	USA	63.66	1.32	24.29	0.152	0.06849999999999999	0.18489999999999998	-0.141	1.6588	58.94	0.012199999999999999	0.138	22.87	0.54	6.37	9.38	9.28	146.54	0.7271	0.3486	0.019299999999999998	0.42460000000000003	0.049	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	85
GGEN	16920000000.000002	0.0178	0.0626	0.39880000000000004	9.12%	0.4	0.4	3.09	3.16	0.741	0.431	0.1946	Aug 06/a	28.27	0.0034999999999999996	5388729.0	Gen Digital Inc	Technology	Software - Infrastructure	USA	17.86	1.2	0.88	0.060700000000000004	0.0986	0.16390000000000002	-0.1225	0.59	66.26	0.0034999999999999996	0.0	8.57	0.66	3.38	6.47	41.17	11.11	0.1362	0.13390000000000002	0.11230000000000001	0.1292	0.1441	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	85
AANET	239890000000.0		0.2057	0.3152	27.59%	2.83	2.47	0.0	0.0	0.6354	0.4279	0.3832	Aug 04/a	190.51	0.0304	13592806.0	Arista Networks Inc	Technology	Computer Hardware	USA	65.23	1.61	10.39	0.0824	0.1319	0.30210000000000004	0.0037	0.6636	62.41	0.015	0.0152	42.64	1.9	24.71	17.79	19.42	45.45	0.2213	0.2275	0.40700000000000003	0.2243	0.3119	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	85
DDXCM	32810000000.000004		0.1451	0.3849	25.00%	1.73	1.43	0.53	0.53	0.6357	0.22920000000000001	0.20120000000000002	Jul 30/a	86.94	-0.0042	5957599.0	Dexcom Inc	Healthcare	Medical Devices	USA	34.32	1.41	3.14	0.1444	0.1788	0.2793	-0.0079	0.6067	71.68	-0.0023	-0.0019	27.83	1.31	6.6	12.52	16.85	23.35	0.2767	0.1709	0.10550000000000001	0.2126	0.19329999999999997	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	85
MMRX	4610000000.0	0.0098	0.011399999999999999	0.2899	9.35%	1.08	1.07	1.75	7.68	0.742	0.3134	0.0814	Aug 12/b	64.11	0.0014000000000000002	509924.0	Marex Group Ltd	Financial	Capital Markets	Bermuda	14.82	-0.1	2.99	-0.0109	0.0366	0.3906	-0.0993	1.297	50.71	-0.004699999999999999	0.0060999999999999995	10.51	0.51	1.13	3.62	0.31		0.35509999999999997	0.1285	0.5147999999999999	0.2059	0.4368	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	85
HHWM	115310000000.0	0.0018	0.1463	0.3382	18.00%	2.44	1.59	0.75	0.88	0.3171	0.2667	0.2021	Aug 06/b	288.2	0.006500000000000001	2182654.0	Howmet Aerospace Inc	Industrials	Aerospace & Defense	USA	66.86	1.21	8.76	0.0337	0.0658	0.2148	-0.024	0.7008	60.12	-0.0062	0.0128	47.54	1.98	13.37	20.93	47.34	69.63	0.3435	0.19699999999999998	0.5077	0.2398	0.0943	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	85
GGLBE	6980000000.0		0.09380000000000001	0.1297	12.52%	2.25	2.25	0.02	0.03	0.4462	0.121	0.1137	Aug 12/b	41.53	0.0331	1017166.0	Global E Online Ltd	Consumer Cyclical	Internet Retail	Israel	62.38	1.01	1.54	0.0906	0.18460000000000001	0.1856	-0.0098	0.547	67.67	0.027000000000000003	0.006	27.08	0.36	6.81	7.72	12.62	23.46	1.915	0.3492	0.6244	0.7625	0.4781	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	85
VVCTR	6420000000.0	0.0196	0.1131	0.217	11.28%	1.79	1.79	0.43	0.43	0.764	0.44670000000000004	0.19699999999999998	Aug 05/a	102.62	-0.0111	1261317.0	Victory Capital Holdings Inc	Financial	Asset Management	USA	23.05	1.09	3.09	0.0552	0.1321	0.3786	-0.013300000000000001	0.7994	66.62	-0.0128	0.0017000000000000001	12.56	0.99	4.33	2.72	84.6	15.21	0.1726	0.0917	0.0717	0.1265	0.113	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	85
BBAP	31190000000.0	0.0377	0.0277	0.1946	11.93%	0.41		0.51	0.81		0.3395	0.2322	Aug 13/a	392.12	-0.009300000000000001	307422.0	Credicorp Ltd	Financial	Banks - Regional	Peru	15.07	0.86	11.93	0.001	0.049	0.2043	-0.051100000000000007	0.7015	53.63	-0.0039000000000000003	-0.0054	11.57	0.81	3.5	2.72		21.46	0.1618	0.1368	0.8127	0.1426	0.08789999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	80
AARW	11640000000.0		0.0253	0.11470000000000001	7.99%	1.24	1.02	0.35	0.37	0.10880000000000001	0.0346	0.0217	Aug 06/a	227.67	0.0501	788111.0	Arrow Electronics Inc	Technology	Electronics & Computer Distribution	USA	16.29	1.2	8.31	0.0824	0.054900000000000004	0.4361	-0.0407	1.2367	63.53	0.0351	0.014499999999999999	10.18	0.33	0.35	1.73	40.63	38.33	0.8554999999999999	0.09380000000000001	0.0802	0.31010000000000004	0.0148	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	80
BBPOP	11230000000.0	0.018000000000000002	0.0125	0.1565	13.57%	0.19		0.11	0.23		0.249	0.21280000000000002	Jul 23/b	175.79	0.0123	385620.0	Popular Inc	Financial	Banks - Regional	USA	11.87	0.62	3.83	0.0223	0.0726	0.2627	-0.0179	0.6165999999999999	63.71	0.0124	-0.0001	10.16	0.64	2.47	1.75		16.04	0.29969999999999997	0.09570000000000001	0.014199999999999999	0.1588	0.1009	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	80
IIESC	15150000000.0		0.2425	0.4518	34.77%	1.63	1.49	0.06	0.06	0.24850000000000003	0.12380000000000001	0.1139	Jul 31/b	760.36	0.048799999999999996	155485.0	IES Holdings Inc	Industrials	Engineering & Construction	USA	33.79	1.81	58.86	0.20379999999999998	0.1229	0.4523	-0.054299999999999994	1.4566999999999999	60.8	0.0159	0.032400000000000005	34.25	1.47	3.8	12.32	39.06	36.36	0.4414	0.1275	0.5008	0.2332	0.2288	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	80
NNUE	62410000000.0	0.008199999999999999	0.0808	0.1354	10.10%	2.51	1.36	0.29	0.32	0.15460000000000002	0.11539999999999999	0.0797	Jul 27/a	274.04	0.048799999999999996	1890289.0	Nucor Corp	Basic Materials	Steel	USA	21.87	1.89	8.69	0.1277	0.1213	0.4226	0.0116	1.0868	71.46	0.0317	0.0166	14.65	0.43	1.73	2.91	23.18	39.43	1.3274000000000001	0.0424	0.26030000000000003	0.3398	0.10039999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	80
PPGNY	2470000000.0		0.09480000000000001	0.1493	14.63%	2.13	2.13	0.05	0.06	0.24109999999999998	0.0746	0.052300000000000006	Aug 06/a	31.48	-0.0016	720707.0	Progyny Inc	Healthcare	Healthcare Plans	USA	40.88	1.02	0.95	0.0001	0.0973	0.3421	-0.0479	0.9553	59.29	0.014199999999999999	-0.0155	21.06	0.58	1.91	5.61	10.9	13.37	0.9851000000000001	0.1585	0.0678	0.3614	0.3017	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	80
MMSFT	3659380000000.0	0.008	0.1942	0.3404	24.22%	1.23	1.22	0.25	0.29	0.6794	0.4678	0.4031	Jul 29/a	492.81	0.0106	49696803.0	Microsoft Corp	Technology	Software - Infrastructure	USA	27.46	1.1	17.04	0.21050000000000002	0.2253	0.13720000000000002	-0.11	0.4113	79.02	0.0248	-0.0138	21.02	1.18	11.03	8.27	47.62	54.63	0.1383	0.19190000000000002	0.17379999999999998	0.1788	0.1457	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	80
WWSFS	4260000000.0	0.009399999999999999	0.0148	0.1185	10.58%	0.16		0.11	0.11		0.3114	0.233	Jul 23/a	81.94	0.0048	296017.0	WSFS Financial Corp	Financial	Banks - Regional	USA	13.74	0.76	1.65	0.0331	0.0747	0.25120000000000003	-0.0044	0.6416	65.18	0.004	0.0007000000000000001	11.90	0.92	3.1	1.55		14.6	0.2626	0.046900000000000004	0.1751	0.1291	0.1421	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-04	80
