Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
AGI	20360000000.0	0.0026	0.1512	0.2206	19.02%	1.72	1.33	0.05	0.05	0.5326	0.4805	0.48969999999999997	Feb 18/a	48.48	0.029500000000000002	2164870.0	Alamos Gold Inc	Basic Materials	Gold	Canada	23.12	0.65	2.37	0.1054	0.06860000000000001	0.3505	-0.1251	1.0413	59.51	0.0202	0.0091	13.46	0.34	11.26	4.58	29.85	76.23	1.0352	0.2637	0.4175	0.3982	0.1931	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-10	100
AVGO	1758690000000.0	0.0073	0.149	0.3337	17.38%	1.9	1.73	0.8	0.83	0.6496	0.4157	0.3657	Mar 04/a	371.45	0.0466	29859996.0	Broadcom Inc	Technology	Semiconductors	USA	72.46	1.31	13.41	0.1534	0.1373	0.1252	-0.1041	1.2984	70.86	0.027999999999999997	0.0181	20.86	0.44	25.76	22.03	124.08	60.83	0.6557	0.5766	0.4976	0.4781	0.21739999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-10	100
MU	474310000000.0	0.0014000000000000002	0.2762	0.3982	29.16%	2.9	2.32	0.14	0.15	0.5854	0.4865	0.41490000000000005	Mar 18/a	420.59	-0.0022	36152046.0	Micron Technology Inc	Technology	Semiconductors	USA	19.86	1.7	25.79	0.0579	0.0438	0.6820999999999999	-0.10769999999999999	5.407	57.34	0.0003	-0.0025	4.50	0.04	8.16	6.55	32.45	46.13	5.8458000000000006	0.6459	0.2619	1.119	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-10	100
NVDA	4586500000000.0	0.0002	0.7542	1.0149	71.75%	3.91	3.24	0.06	0.07	0.7106999999999999	0.6038	0.556	Feb 25/a	188.74	0.0263	159414006.0	NVIDIA Corp	Technology	Semiconductors	USA	38.51	2.32	5.39	0.0638	0.0366	0.0443	-0.1105	0.986	61.45	0.023399999999999997	0.0028000000000000004	17.06	0.44	21.24	29.16	73.32	54.81	0.7392	0.33399999999999996	0.9527	0.3886	0.669	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-10	100
CGAU	3890000000.0	0.0106	0.2224	0.3143	28.20%	2.39	1.65	0.01	0.01	0.2547	0.18710000000000002	0.44689999999999996	Feb 19/a	19.46	0.013000000000000001	856115.0	Centerra Gold Inc	Basic Materials	Gold	Canada	6.84	0.9	0.98	0.10369999999999999	0.0638	0.5226	-0.0808	2.2165	61.61	0.0036	0.009399999999999999	9.21	0.44	2.97	1.89	7.18	41.7	0.8264	0.0424	0.1553	0.2113	0.1295	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-10	95
KGC	40440000000.0	0.0044	0.2054	0.3096	25.61%	2.35	1.37	0.09	0.09	0.47450000000000003	0.4341	0.33899999999999997	Apr 29/a	33.77	0.028300000000000002	6444488.0	Kinross Gold Corp	Basic Materials	Gold	Canada	17.24	0.83	1.56	0.1215	0.0435	0.3039	-0.1365	1.5897	60.96	0.0123	0.0158	9.80	0.51	5.74	4.72	23.03	16.02	0.6948000000000001	0.1047	0.1292	0.1912	0.1085	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-10	90
EXEL	11500000000.0		0.2667	0.3553	33.52%	3.56	3.5	0.08	0.09	0.9639	0.3848	0.3373	Feb 10/a	44.29	-0.024700000000000003	2920588.0	Exelixis Inc	Healthcare	Biotechnology	USA	15.91	0.41	1.17	0.0394	0.035699999999999996	0.0638	-0.1074	0.33520000000000005	58.48	-0.0255	0.0009	11.33	0.72	4.96	5.38	10.86	13.13	0.0761	0.17989999999999998	0.5119	0.157	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-10	90
SSRM	6740000000.0		0.0702	0.1197	10.83%	2.08	1.25	0.04	0.11	0.35729999999999995	0.28859999999999997	0.24280000000000002	Feb 17/a	33.13	-0.0084	4498057.0	SSR Mining Inc	Basic Materials	Gold	USA	18.13	-0.11	2.19	0.16579999999999998	0.171	0.5045000000000001	-0.09269999999999999	2.3549	61.55	-0.015700000000000002	0.0075	6.35	0.19	4.13	1.92	11.7	27.82	1.2266	0.1654	0.12990000000000002	0.3271	0.1382	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-10	90
SII	3710000000.0	0.011399999999999999	0.14730000000000001	0.195	18.34%	1.92	1.92	0.0	0.0	0.9228000000000001	0.33039999999999997	0.2322	Feb 19/b	143.99	-0.0052	124991.0	Sprott Inc	Financial	Asset Management	Canada	55.2	0.91	7.07	0.019799999999999998	0.0199	0.4711	-0.1512	2.4112999999999998	51.25	-0.009399999999999999	0.0042	24.72	0.72	12.81	10.11	29.93	38.67	0.7754000000000001	0.2619	0.1883	0.3446	0.17550000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-10	90
CLS	40390000000.0		0.1261	0.40490000000000004	27.08%	1.44	0.88	0.39	0.41	0.11539999999999999	0.0812	0.0672	Jan 28/a	351.31	0.07	3316785.0	Celestica, Inc	Technology	Electronic Components	Canada	48.95	1.96	19.3	0.2115	0.2289	0.33399999999999996	-0.0333	3.6748000000000003	68.78	0.028300000000000002	0.0405	27.28	0.67	3.26	18.21	67.81	87.95	0.48	0.43829999999999997	0.7248	0.4081	0.166	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-10	90
