Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
SSRM	6290000000.0		0.0702	0.1197	10.83%	2.08	1.25	0.04	0.11	0.35729999999999995	0.28859999999999997	0.24280000000000002	Feb 17/a	30.94	0.0265	3588721.0	SSR Mining Inc	Basic Materials	Gold	USA	16.93	-0.16	2.19	0.0435	0.18309999999999998	0.5286	-0.0761	2.5765	56.41	0.0108	0.015600000000000001	6.28	0.22	3.86	1.79	10.93	25.98	1.219	0.10529999999999999	0.12990000000000002	0.284	0.1382	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	85
SIMO	4170000000.0	0.0158	0.1085	0.1525	14.66%	2.79	1.54	0.0	0.0	0.4827	0.105	0.1381	Feb 03/a	122.78	0.0095	285134.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	33.85	1.04	7.72	-0.0592	0.0269	0.3394	-0.16390000000000002	2.2997	47.29	-0.0040999999999999995	0.013600000000000001	16.42	0.35	4.72	5.0	20.67	664.34	0.6271	0.29469999999999996	0.0977	0.4731	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	85
SQM	10930000000.0	0.0208	0.0451	0.1081	5.90%	3.27	2.25	0.75	0.84	0.2933	0.245	0.1284	Feb 28/a	76.56	0.0208	911275.0	Sociedad Quimica Y Minera de Chile S.A. ADR	Basic Materials	Specialty Chemicals	Chile	37.18	1.05	3.74	0.042800000000000005	0.0159	0.4532	-0.11109999999999999	1.6076	54.38	0.0016	0.0192	12.58	0.31	2.39	3.84	4.01	25.02	1.5591	0.15410000000000001	0.2712	0.41090000000000004	0.20120000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	85
KLAC	190450000000.0	0.0053	0.2874	1.0073	39.55%	2.77	1.95	1.11	1.12	0.605	0.4254	0.3578	Jan 29/a	1452.94	0.0167	890480.0	KLA Corp	Technology	Semiconductor Equipment & Materials	USA	42.21	1.46	72.84	-0.0129	0.0066	0.2995	-0.142	1.6353	49.73	0.028900000000000002	-0.011899999999999999	31.06	1.85	14.95	34.86	36.57	43.51	0.09759999999999999	0.2805	0.3157	0.1678	0.1593	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	80
IAG	13080000000.0		0.1096	0.1765	13.50%	1.75	1.02	0.17	0.18	0.4122	0.38909999999999995	0.2329	Feb 18/b	22.21	0.0165	5885115.0	Iamgold Corp	Basic Materials	Gold	Canada	19.42	1.38	1.31	-0.0052	0.1093	0.7184	-0.107	3.4243	53.43	-0.0063	0.0229	9.11	0.67	4.58	3.13	30.92	17.21	0.9597	0.011899999999999999	0.6994	0.1364	0.18100000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	80
VICR	7980000000.0		0.16140000000000002	0.185	16.53%	8.99	7.59	0.01	0.01	0.5642	0.09029999999999999	0.2908	Feb 19/a	175.8	0.0339	923450.0	Vicor Corp	Technology	Electronic Components	USA	67.5	1.94	15.85	-0.008199999999999999	0.109	1.0451000000000001	-0.161	3.5164	51.25	0.0359	-0.0019	36.83	1.15	19.56	11.18	19.8	66.9	0.0219	0.7896	0.449	0.31980000000000003	0.06570000000000001	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	80
NSSC	1550000000.0	0.0126	0.22829999999999998	0.2642	24.95%	7.99	6.55	0.03	0.03	0.5625	0.26890000000000003	0.247	Feb 02/b	43.4	0.008100000000000001	638770.0	NAPCO Security Technologies Inc	Industrials	Security & Protection Services	USA	32.89	1.44	1.77	-0.019	0.0298	0.1433	-0.0981	1.2841999999999998	50.04	0.0128	-0.0046	27.53	1.65	8.06	8.38	13.42	28.85	0.2059	0.0987	0.3885	0.16670000000000001	0.12369999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	80
PAAS	25950000000.0	0.0106	0.11539999999999999	0.1672	12.55%	2.69	1.97	0.11	0.12	0.3766	0.32270000000000004	0.2702	Feb 18/a	61.51	0.015700000000000002	9834350.0	Pan American Silver Corp	Basic Materials	Gold	Canada	24.58	0.67	3.73	-0.0037	0.04769999999999999	0.5052	-0.12119999999999999	1.9931999999999999	51.42	-0.0085	0.024399999999999998	13.95	0.83	7.17	3.71	19.67	24.36	0.643	0.0565	0.248	0.1681	0.22	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	80
CRS	20030000000.0	0.0021	0.1273	0.2348	16.25%	4.25	2.26	0.35	0.35	0.2897	0.20420000000000002	0.1476	Jan 29/b	402.05	0.0158	515373.0	Carpenter Technology Corp	Industrials	Metal Fabrication	USA	46.7	1.25	17.04	0.035	0.13140000000000002	0.3726	-0.024900000000000002	1.9006	61.06	0.0178	-0.002	33.24	1.41	6.8	10.09	86.36	63.23	0.3661	0.18359999999999999	2.1797999999999997	0.2357	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	80
WMB	90200000000.0	0.0285	0.0447	0.20739999999999997	6.49%	0.53	0.48	2.14	2.31	0.4157	0.3547	0.22149999999999997	Feb 10/b	73.84	0.009000000000000001	6852723.0	Williams Cos Inc	Energy	Oil & Gas Midstream	USA	34.59	0.65	1.62	0.006999999999999999	0.09880000000000001	0.1993	-0.0394	0.4316	61.87	0.0098	-0.0008	28.38	1.92	7.64	7.06	1431.75	100.33	0.0944	0.1321	0.6564	0.14800000000000002	0.0891	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	80
WBS	11140000000.0	0.023399999999999997	0.0121	0.1065	9.37%	0.05		0.1	0.48		0.2851	0.2206	Jan 23/b	69.08	0.0069	7007638.0	Webster Financial Corp	Financial	Banks - Regional	USA	11.69	1.05	1.51	-0.0323	0.0148	0.1389	-0.0665	0.752	46.01	0.004699999999999999	0.0022	9.24	0.81	2.52	1.21		11.04	0.11960000000000001	0.1243	0.2026	0.114	0.2817	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	80
BAP	27140000000.0	0.045700000000000005	0.0263	0.1888	11.16%	0.4		0.52	0.9		0.3308	0.22940000000000002	Feb 13/b	341.28	0.0354	387558.0	Credicorp Ltd	Financial	Banks - Regional	Peru	13.99	0.91	12.2	-0.0045000000000000005	0.023700000000000002	0.2666	-0.1024	1.062	50.62	0.0254	0.0098	10.48	0.72	3.21	2.37		11.2	0.17170000000000002	0.1174	0.8127	0.1458	0.11449999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	80
FIX	48670000000.0	0.002	0.1834	0.4924	35.38%	1.21	1.19	0.18	0.2	0.2346	0.1442	0.11230000000000001	Feb 19/a	1383.62	0.008199999999999999	387958.0	Comfort Systems USA, Inc	Industrials	Engineering & Construction	USA	47.89	1.61	76.25	0.0033	0.147	0.6097	-0.0776	4.0051	55.62	0.0063	0.0019	31.23	1.79	5.35	19.88	49.57	47.36	0.2729	0.2051	0.47850000000000004	0.1747	0.2608	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	75
COCO	3140000000.0		0.1716	0.2416	20.69%	3.62	2.66	0.04	0.04	0.36329999999999996	0.1353	0.11699999999999999	Feb 18/b	54.94	0.0417	1127287.0	Vita Coco Company Inc	Consumer Defensive	Beverages - Non-Alcoholic	USA	46.12	0.38	2.87	0.0014000000000000002	0.006	0.24850000000000003	-0.0825	1.1301999999999999	50.88	0.044800000000000006	-0.003	30.38	1.54	5.14	9.46	15.83	80.37	0.3012	0.168	0.15109999999999998	0.1975	0.1444	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	75
AZN	302390000000.0	0.0173	0.09380000000000001	0.2286	13.67%	0.94	0.72	0.54	0.61	0.7434999999999999	0.2316	0.1741	Feb 10/b	194.99	0.0002	1567321.0	Astrazeneca plc	Healthcare	Drug Manufacturers - General	United Kingdom	29.77	0.38	5.21	-0.038900000000000004	0.0137	0.1782	-0.0833	0.5949	45.67	-0.0088	0.0091	16.85	1.41	5.15	6.21	52.67	24.87	0.1235	0.1245	0.2205	0.11960000000000001	0.1631	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	75
AGCO	8840000000.0	0.0096	0.0629	0.1813	10.80%	1.39	0.67	0.57	0.61	0.2468	0.06860000000000001	0.0721	Feb 05/b	122.07	-0.0149	656013.0	AGCO Corp	Industrials	Farm & Heavy Construction Machinery	USA	12.53	1.13	4.77	-0.0902	0.004	0.1012	-0.151	0.6543000000000001	37.99	-0.0116	-0.0034000000000000002	15.17	0.59	0.88	2.07	10.26	11.94	0.1023	0.38270000000000004	0.1157	0.2571	0.0196	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	75
WWD	23000000000.0	0.0032	0.1084	0.20379999999999998	15.95%	2.05	1.36	0.18	0.35	0.2793	0.15810000000000002	0.12890000000000001	Feb 02/a	385.88	0.0034000000000000002	682338.0	Woodward Inc	Industrials	Aerospace & Defense	USA	48.6	0.97	13.79	-0.0060999999999999995	0.0873	0.37689999999999996	-0.0432	1.6283	55.99	0.0137	-0.0102	38.12	1.93	6.07	8.91	50.64	56.15	0.2664	0.16	0.13949999999999999	0.1977	0.0741	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	75
OR	8189999999.999999	0.005	0.139	0.1573	14.35%	4.53	4.53	0.0	0.0	0.8338	0.7292000000000001	0.743	Feb 18/a	43.69	0.0062	758302.0	OR Royalties Inc	Basic Materials	Gold	Canada	40.12	0.76	2.18	-0.0079	0.0433	0.2735	-0.0909	1.4809999999999999	51.06	-0.0073	0.013600000000000001	27.86	1.36	29.54	5.71	57.64	39.17	0.638	0.08800000000000001	0.6990999999999999	0.2051	0.1173	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	75
PGC	600840000.0	0.0058	0.0051	0.0591	4.66%	0.04		0.22	0.33		0.1177	0.084	Oct 28	34.22	0.01	175966.0	Peapack-Gladstone Financial Corp	Financial	Banks - Regional	USA	16.24	0.67	1.2	0.0053	0.0802	0.1953	-0.0409	0.4282	57.28	0.018500000000000003	-0.0083	9.6	0.26	1.35	0.91		10.95	0.10099999999999999	0.7505	0.0888	0.3665	0.1437	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	70
TFPM	8080000000.0	0.0059	0.12359999999999999	0.127	11.73%	3.92	3.8	0.0	0.0	0.6756	0.5932	0.6174000000000001	Feb 18/a	39.13	0.0040999999999999995	456692.0	Triple Flag Precious Metals Corp	Basic Materials	Other Precious Metals & Mining	Canada	33.35	-0.21	1.79	0.0242	0.0664	0.311	-0.0616	1.2671	55.44	-0.0191	0.0236	23.65	1.61	20.8	3.95	66.12	88.48	0.4201	0.1536	0.26899999999999996	0.1467	0.2812	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	70
VRTX	126810000000.0		0.1606	0.2254	19.17%	2.9	2.46	0.1	0.11	0.8632	0.3943	0.3274	Feb 12/a	499.17	0.08310000000000001	3361822.0	Vertex Pharmaceuticals, Inc	Healthcare	Biotechnology	USA	32.55	0.33	15.95	0.048799999999999996	0.0661	0.1408	-0.0395	0.377	59.87	0.0341	0.047400000000000005	22.47	2.08	10.5	6.79	19.18	39.7	0.0464	0.1537	0.0828	0.1079	0.1423	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	70
NTST	2270000000.0	0.042800000000000005	0.0028000000000000004	0.005	0.30%	0.91	0.91	0.6	0.78	0.45659999999999995	0.34450000000000003	0.0354	Feb 10/a	20.57	-0.0163	1101676.0	Netstreit Corp	Real Estate	REIT - Retail	USA	247.53	0.85	0.46	0.006999999999999999	0.0784	0.1333	-0.034300000000000004	0.4693	58.76	-0.0068000000000000005	-0.0096	54.39	0.81	11.57	1.32	156.53	22.64	2.9983999999999997	0.1822	0.5927	0.6751999999999999	0.4216	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	70
FHI	4200000000.0	0.024900000000000002	0.17350000000000002	0.3361	23.57%	2.75	2.75	0.36	0.38	0.7478	0.2954	0.2127	Jan 29/a	55.26	-0.0014000000000000002	551411.0	Federated Hermes Inc	Financial	Asset Management	USA	10.77	0.69	1.75	-0.006999999999999999	0.021	0.09449999999999999	-0.0361	0.5766	50.4	-0.004699999999999999	0.0033	9.6	1.17	2.32	3.53	5.79	14.25	0.0008	0.1213	0.0971	0.0819	0.045899999999999996	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	70
FCFS	8580000000.0	0.0086	0.0676	0.15259999999999999	6.98%	4.55	3.08	1.08	1.13	0.5167	0.1536	0.0902	Feb 05/b	194.98	-0.0063	550176.0	FirstCash Holdings Inc	Financial	Credit Services	USA	26.27	0.46	6.25	0.038900000000000004	0.1082	0.2761	-0.0149	0.7493000000000001	64.87	-0.0002	-0.0060999999999999995	15.89	0.81	2.34	3.77	68.5	18.28	0.1807	0.1864	0.237	0.1972	0.17550000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	70
JBL	26520000000.0	0.0013	0.038	0.47869999999999996	17.08%	0.99	0.67	2.06	2.51	0.0883	0.0501	0.0226	Mar 18/b	251.15	0.0149	1130797.0	Jabil Inc	Technology	Electronic Components	USA	39.07	1.2	11.29	-0.030600000000000002	0.0147	0.1451	-0.1074	1.3113	48.19	0.008100000000000001	0.0067	18.7	1.07	0.85	19.96	16.87	22.38	0.1895	0.15810000000000002	0.7636	0.17420000000000002	0.0179	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	70
GLW	116870000000.0	0.0088	0.054400000000000004	0.1419	7.87%	1.59	1.04	0.72	0.79	0.3532	0.1532	0.10210000000000001	Jan 28/b	136.22	0.0556	16796425.0	Corning, Inc	Technology	Electronic Components	USA	74.08	1.05	9.1	-0.0233	0.1917	0.6643000000000001	-0.1597	2.6510000000000002	53.23	0.0322	0.0226	35.44	1.42	7.48	9.32	76.59	82.71	0.22440000000000002	0.2457	0.2786	0.25	0.0668	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	70
AG	13180000000.0	0.0013	0.049400000000000006	0.0802	5.39%	2.6	2.41	0.11	0.11	0.3481	0.2784	0.13119999999999998	Feb 19/b	26.72	0.0222	16728055.0	First Majestic Silver Corporation	Basic Materials	Silver	Canada	79.41	0.85	2.02	0.0029	0.154	0.9288	-0.1659	4.1533	52.92	-0.0078000000000000005	0.0302	25.26	0.86	10.48	4.75	13.53	38.06	0.7428	0.3197	0.2609	0.2943	0.2814	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	70
COHR	48870000000.0	0.0002	0.02	0.0363	1.61%	2.25	1.3	0.4	0.42	0.37170000000000003	0.11789999999999999	0.0305	Feb 04/a	260.64	0.033	7811762.0	Coherent Corp	Technology	Scientific & Technical Instruments	USA	257.96	1.91	22.11	0.0536	0.1889	0.8437	-0.1318	4.7183	55.89	0.0095	0.0232	35.06	0.9	7.76	5.72	54.34		0.5134000000000001	0.3914	0.0801	0.3895	0.1954	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	70
AEM	113700000000.0	0.0072	0.1384	0.19579999999999997	17.82%	2.02	1.33	0.01	0.01	0.5639	0.5346	0.3747	Feb 12/a	226.94	0.0097	1869806.0	Agnico Eagle Mines Ltd	Basic Materials	Gold	Canada	25.57	0.63	10.97	-0.0077	0.08789999999999999	0.4004	-0.1109	1.3946	52.83	-0.0126	0.0226	16.16	1.09	9.55	4.59	39.55	25.93	0.645	0.030899999999999997	0.3322	0.1489	0.3057	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	70
BIP	17550000000.0	0.0479	0.0039000000000000003	0.0799	0.59%	0.85	0.81	11.48	11.48	0.26940000000000003	0.251	0.0179	Jan 29/b	37.99	0.0298	990539.0	Brookfield Infrastructure Partners L.P	Utilities	Utilities - Diversified	Bermuda	42.27	1.09	0.97	-0.0183	0.0371	0.1177	-0.057800000000000004	0.4771	50.31	0.023399999999999997	0.0062	22.21	0.75	0.76	3.88	5.48	65.49	0.584	0.2	0.36810000000000004	0.29510000000000003	0.21059999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	65
JCI	81980000000.0	0.0115	0.0478	0.1315	15.50%	0.96	0.78	0.66	0.74	0.364	0.1308	0.1417	Feb 04/b	133.94	0.0064	4385690.0	Johnson Controls International plc	Industrials	Building Products & Equipment	Ireland	25.2	1.4	3.92	-0.045700000000000005	0.049800000000000004	0.1776	-0.0857	0.9688	46.98	0.0043	0.002	24.4	1.35	3.42	6.21	146.92	63.16	0.2571	0.1612	0.26739999999999997	0.18059999999999998	0.011200000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	65
ADI	155640000000.0	0.0134	0.0564	0.0786	6.60%	1.76	1.35	0.21	0.26	0.565	0.2979	0.2302	Feb 18/b	318.81	-0.0028000000000000004	4348721.0	Analog Devices Inc	Technology	Semiconductors	USA	58.24	1.04	10.69	-0.0642	0.0074	0.225	-0.1222	1.0095	41.43	0.0028000000000000004	-0.005600000000000001	24.78	1.05	13.24	4.61	38.44	34.13	0.45020000000000004	0.1389	0.0682	0.23620000000000002	0.1449	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	65
MYRG	4160000000.0		0.0736	0.18780000000000002	15.88%	1.33	1.33	0.13	0.16	0.11449999999999999	0.044500000000000005	0.032400000000000005	Feb 25/a	267.9	0.0022	353503.0	MYR Group Inc	Industrials	Engineering & Construction	USA	35.54	1.11	13.84	-0.011000000000000001	0.0562	0.2759	-0.079	1.7415	52.12	0.0003	0.0019	24.89	1.23	1.14	6.3	27.73	17.93	0.23559999999999998	0.1568	0.16699999999999998	0.2018	0.1023	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	65
TATT	750750000.0		0.0821	0.11230000000000001	8.49%	4.44	2.34	0.08	0.1	0.2426	0.1043	0.0908	Nov 12/a	57.97	-0.0163	117304.0	TAT Technologies Ltd	Industrials	Aerospace & Defense	Israel	43.52	0.97	2.97	0.060700000000000004	0.11539999999999999	0.444	-0.1012	1.4805000000000001	60.93	-0.0116	-0.0048	31.29	1.05	4.35	4.4	15.94		0.4045	0.3191	0.6144	0.2984	0.0931	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	65
RAMP	1830000000.0		0.0545	0.0716	6.99%	2.72	2.72	0.02	0.03	0.7040000000000001	0.0824	0.0864	Feb 05/a	29.04	-0.0216	904575.0	LiveRamp Holdings Inc	Technology	Software - Infrastructure	USA	27.44	1.16	1.24	0.0971	0.1069	0.0083	-0.175	0.33759999999999996	65.7	-0.0219	0.0003	10.37	0.41	2.3	1.91	4.54	10.83	0.3505	0.22030000000000002	0.633	0.25120000000000003	0.14400000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	65
HXL	6580000000.0	0.0084	0.0403	0.0787	4.84%	2.26	1.25	0.81	0.81	0.21539999999999998	0.0888	0.0583	Jan 28/a	86.75	-0.0018	1241115.0	Hexcel Corp	Industrials	Aerospace & Defense	USA	63.06	1.02	2.75	-0.036000000000000004	0.025099999999999997	0.2562	-0.08900000000000001	0.9161	45.76	-0.004	0.0022	28.09	0.98	3.51	5.25	92.7	41.87	0.2686	0.3833	0.2937	0.2852	0.0452	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	65
FN	19450000000.0		0.1298	0.18719999999999998	17.23%	2.68	1.91	0.0	0.0	0.1207	0.0977	0.0969	Feb 02/a	543.02	0.0294	795836.0	Fabrinet	Technology	Electronic Components	Cayman Islands	52.07	1.03	41.29	0.0206	0.0907	0.3834	-0.1421	2.6555	52.97	0.0154	0.0138	33.39	1.43	5.0	8.9	20.25	190.17	0.3356	0.1974	0.24420000000000003	0.233	0.158	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	65
MTZ	23680000000.0		0.0407	0.1293	6.97%	1.32	1.29	0.76	0.86	0.0955	0.045599999999999995	0.0279	Feb 26/a	300.12	0.0078000000000000005	756562.0	Mastec Inc	Industrials	Engineering & Construction	USA	59.16	1.89	14.39	0.0567	0.1741	0.4551	-0.033	2.0102	64.55	0.017	-0.0091	28.84	1.18	1.66	7.26	59.79	82.87	0.28550000000000003	0.23600000000000002	0.0297	0.2438	0.1773	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	65
EQX	13020000000.0	0.0024	0.013500000000000002	0.0253	3.13%	1.56	1.27	0.27	0.32	0.32880000000000004	0.2484	0.09630000000000001	Feb 18/a	16.52	0.0006	6934577.0	Equinox Gold Corp	Basic Materials	Gold	Canada	68.18	1.26	1.06	-0.023700000000000002	0.052000000000000005	0.4927	-0.12869999999999998	1.9553	49.63	-0.0231	0.0242	9.85	0.34	5.42	2.24	22.84		0.8456	0.3566	0.2735	0.28550000000000003	0.1654	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-10	65
