Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
HALO	9280000000.0		0.1433	0.9940000000000001	16.18%	2.76	2.33	8.81	9.76	0.7693000000000001	0.5696	0.23129999999999998	May 11/a	78.27	0.0141	1814130.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	28.15	0.83	2.32	0.1001	0.1402	0.1329	-0.048	0.5329	73.15	0.0105	0.0036	7.88	0.2	6.15	42.24	29.14	13.91	0.9541	0.2241	0.2289	0.391	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-30	100
MU	1303650000000.0	0.0005	0.475	0.6664	47.38%	3.42	2.98	0.06	0.06	0.726	0.6575	0.5590999999999999	Jun 24/a	1154.29	0.0079	40428994.0	Micron Technology Inc	Technology	Semiconductors	USA	26.13	2.13	93.5	0.0993	0.3909	1.6481999999999999	-0.0802	10.1655	59.99	0.0084	-0.0005	7.57	0.04	14.44	12.94	50.05	49.81	7.823099999999999	1.0859	0.2619	1.715	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-30	100
NBIX	16950000000.0		0.15560000000000002	0.225	17.53%	2.93	2.85	0.12	0.12	0.9817	0.2575	0.2155	May 05/a	168.54	-0.0086	1075011.0	Neurocrine Biosciences Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	25.91	0.38	4.7	0.0351	0.10490000000000001	0.1859	-0.0169	0.3799	62.83	-0.011200000000000002	0.0026	17.16	0.45	5.46	4.98	12.88	20.39	0.6537000000000001	0.2716	0.0231	0.3824	0.2229	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-30	100
AMG	8940000000.0	0.0001	0.0833	0.2404	12.56%	1.18	1.18	0.94	0.94	0.9361	0.1954	0.3542	May 01/b	338.4	-0.011899999999999999	528967.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	13.79	1.11	10.34	-0.009899999999999999	0.0708	0.182	-0.07	0.7444	54.15	-0.0172	0.0055000000000000005	8.37	0.34	4.2	2.9	23.76	8.18	0.3478	0.1517	0.3932	0.2437	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-30	95
STRL	25760000000.0		0.1439	0.3475	23.10%	1.1	1.1	0.26	0.29	0.2243	0.1741	0.1202	May 04/a	839.36	0.031400000000000004	633920.0	Sterling Infrastructure Inc	Industrials	Engineering & Construction	USA	75.04	1.84	62.99	-0.0334	0.0955	0.7887000000000001	-0.1654	2.8669	50.99	0.0362	-0.0046	34.90	0.91	8.93	21.65	50.32	58.5	0.7365	0.2731	0.4426	0.3851	0.1177	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-30	95
LLY	1129550000000.0	0.0058	0.24539999999999998	1.0764	35.82%	1.5	1.1	1.26	1.39	0.8283	0.473	0.34979999999999994	Apr 30/b	1199.43	-0.0248	3704265.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	43.17	0.49	38.09	0.057800000000000004	0.1497	0.22329999999999997	-0.031200000000000002	0.9228000000000001	66.44	-0.0208	-0.0040999999999999995	26.92	0.95	15.63	36.27	213.85	95.54	0.5124	0.21710000000000002	0.2759	0.2834	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-30	95
SIMO	11190000000.0	0.0066	0.1477	0.2023	18.73%	2.85	1.38	0.0	0.0	0.48090000000000005	0.1277	0.15990000000000001	Apr 28/a	333.33	0.0042	585645.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	66.3	1.68	25.27	0.1201	0.2968	1.3124	-0.061	3.7539999999999996	63.88	0.0152	-0.0109	31.60	0.58	10.54	12.35	54.05		1.484	0.1962	0.0977	0.5488000000000001	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-30	95
VICR	17310000000.0		0.18600000000000003	0.20489999999999997	17.99%	14.3	12.03	0.01	0.01	0.5817	0.12619999999999998	0.32030000000000003	Apr 21/b	379.78	0.0354	759287.0	Vicor Corp	Technology	Electronic Components	USA	127.19	2.34	29.46	0.1859	0.2867	1.2930000000000001	0.0264	8.094299999999999	65.46	0.0354	0.0	63.77	1.43	40.57	22.95	42.82	198.25	0.166	0.9569	0.449	0.4462	0.06570000000000001	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-30	90
ATLC	1550000000.0		0.025099999999999997	0.2139	1.94%	1.59	1.59	9.12	9.23	0.9209	0.2409	0.0546	May 07/a	102.25	-0.0194	216596.0	Atlanticus Holdings Corp	Financial	Credit Services	USA	15.25	2.1	6.12	0.0817	0.1946	0.5622	-0.092	1.2355	62.45	-0.0509	0.0332	7.96	0.18	0.67	2.38	1.92	1.96	0.5791	0.36479999999999996	0.0855	0.45439999999999997	0.2843	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-30	90
LRCX	541909999999.99994	0.0024	0.3292	0.6676000000000001	46.86%	2.54	1.77	0.35	0.35	0.49979999999999997	0.34259999999999996	0.3094	Apr 22/a	433.33	0.0546	16827826.0	Lam Research Corp	Technology	Semiconductor Equipment & Materials	USA	81.79	1.8	25.35	0.18350000000000002	0.36840000000000006	0.9670000000000001	0.044199999999999996	3.7653	67.12	0.044199999999999996	0.01	53.63	1.58	24.99	51.2	114.06	90.25	0.3736	0.42090000000000005	0.2242	0.33899999999999997	0.1292	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-30	90
