Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
NSSC	1460000000.0	0.013300000000000001	0.22829999999999998	0.2642	24.95%	7.99	6.55	0.03	0.03	0.5625	0.26890000000000003	0.247	Feb 02/b	41.02	0.11199999999999999	769812.0	NAPCO Security Technologies Inc	Industrials	Security & Protection Services	USA	31.09	1.51	1.6	0.032	0.0086	0.15410000000000001	-0.1475	1.1589	54.81	0.0464	0.0626	26.32	1.58	7.62	7.92	12.68	27.26	0.1709	0.1184	0.3885	0.16670000000000001	0.12369999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	80
KLAC	185320000000.0	0.0055000000000000005	0.2874	1.0073	39.55%	2.77	1.95	1.11	1.12	0.605	0.4254	0.3578	Jan 29/a	1410.45	-0.012199999999999999	1602387.0	KLA Corp	Technology	Semiconductor Equipment & Materials	USA	40.97	1.46	71.52	-0.0463	0.071	0.37520000000000003	-0.1671	1.5583	47.83	0.0074	-0.0195	30.69	1.97	14.55	33.84	35.59	42.34	0.0962	0.25989999999999996	0.3157	0.1559	0.1593	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	80
SCHW	186880000000.0	0.011399999999999999	0.0182	0.18109999999999998	11.76%	1.19	1.19	0.45	0.63	0.8342	0.4764	0.3041	Jan 21/b	105.17	0.012	9894630.0	Charles Schwab Corp	Financial	Capital Markets	USA	22.58	0.93	2.14	0.024	0.0661	0.1264	-0.006	0.5964	63.02	0.0139	-0.0018	15.34	0.86	6.75	4.41	2.1	9.1	0.2045	0.16879999999999998	0.17	0.17739999999999997	0.17980000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	80
WBS	10650000000.0	0.0248	0.0121	0.1081	7.54%	0.05		0.4	0.47		0.2848	0.22030000000000002	Jan 23/b	66.0	0.0034999999999999996	1390319.0	Webster Financial Corp	Financial	Banks - Regional	USA	11.17	1.07	1.56	0.0194	0.0444	0.1408	-0.0212	0.6739	58.71	0.0073	-0.0038	8.9	0.74	2.41	1.19		6.78	0.1173	0.1177	0.2026	0.121	0.28190000000000004	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	80
TATT	654400000.0		0.0821	0.11230000000000001	8.49%	4.44	2.34	0.08	0.1	0.2426	0.1043	0.0908	Nov 12/a	50.53	-0.0069	111935.0	TAT Technologies Ltd	Industrials	Aerospace & Defense	Israel	37.93	0.93	2.16	-0.0248	0.1206	0.3553	-0.0779	1.1622	54.58	0.009399999999999999	-0.0161	27.26	0.91	3.79	3.83	13.9		0.405	0.3191	0.6144	0.3006	0.0931	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	80
PAHC	1700000000.0	0.02	0.057699999999999994	0.2379	6.34%	3.09	1.35	2.43	2.52	0.3085	0.10869999999999999	0.048499999999999995	Feb 04/a	41.91	0.0438	217177.0	Phibro Animal Health Corp	Healthcare	Drug Manufacturers - Specialty & Generic	USA	25.2	0.8	1.52	0.0462	0.0479	0.252	-0.09720000000000001	1.5934	59.99	0.042	0.0017000000000000001	13.89	0.82	1.21	5.45	19.92	49.54	0.311	0.1013	0.0745	0.1699	0.1012	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	80
GOOG	4158310000000.0005	0.0018	0.2571	0.35450000000000004	29.40%	1.75	1.75	0.09	0.11	0.5918	0.331	0.3223	Feb 04/a	344.9	0.018799999999999997	22603345.0	Alphabet Inc	Communication Services	Internet Content & Information	USA	34.02	1.1	8.07	0.042800000000000005	0.0783	0.4598	0.0076	1.4176	70.43	0.0248	-0.0058	30.6	1.74	10.79	10.77	42.22	56.54	0.3225	0.0602	0.2676	0.1757	0.1673	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	80
NNI	4800000000.0	0.0089	0.0305	0.12269999999999999	3.71%	3.19	3.19	2.14	2.14	0.878	0.5378000000000001	0.1862	Nov 06/a	133.63	0.0131	70248.0	Nelnet Inc	Financial	Credit Services	USA	11.43	0.82	3.13	0.0003	0.005600000000000001	0.07150000000000001	-0.0647	0.3615	51.58	0.0102	0.0029	15.17	0.61	2.1	1.32	6.26	10.34	0.4437	0.2686	0.0683	0.2503	0.027200000000000002	True	True	False	True	True	True	True	True	True	True	True	True	2026-02-02	80
GOOGL	4150220000000.0005	0.0017000000000000001	0.2571	0.35450000000000004	29.40%	1.75	1.75	0.09	0.11	0.5918	0.331	0.3223	Feb 04/a	343.69	0.0168	31660925.0	Alphabet Inc	Communication Services	Internet Content & Information	USA	33.9	1.1	8.13	0.0405	0.0767	0.46009999999999995	0.0040999999999999995	1.4457	70.03	0.0225	-0.005600000000000001	30.49	1.73	10.77	10.73	42.14	56.43	0.3225	0.0601	0.2676	0.17579999999999998	0.1673	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	80
AROC	5170000000.0	0.027999999999999997	0.0638	0.19329999999999997	6.56%	1.56	1.01	1.81	1.81	0.46909999999999996	0.3625	0.1822	Oct 28/a	29.5	-0.003	1759241.0	Archrock Inc	Energy	Oil & Gas Equipment & Services	USA	19.63	0.92	0.78	0.0852	0.1378	0.188	-0.0229	0.46619999999999995	76.11	0.0124	-0.0152	15.59	0.57	3.59	3.64	1267.99	267.91	0.49700000000000005	0.20379999999999998	0.0849	0.27399999999999997	0.037000000000000005	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	80
BCO	5350000000.0	0.0084	0.0248	0.6195	4.03%	1.46	1.46	14.71	16.09	0.2536	0.099	0.0331	Nov 05/b	128.67	0.0128	221428.0	Brink's Co	Industrials	Security & Protection Services	USA	32.57	1.09	2.61	0.0346	0.07719999999999999	0.22149999999999997	0.009399999999999999	0.6064	66.29	0.0155	-0.0027	14.03	0.94	1.04	19.94	2.97	12.8	0.1097	0.1525	0.4499	0.149	0.0635	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	80
CBOE	27620000000.0	0.0102	0.11	0.2151	15.16%	1.72	1.72	0.32	0.33	0.46759999999999996	0.29969999999999997	0.2118	Feb 06/b	263.92	-0.0043	983506.0	Cboe Global Markets Inc	Financial	Financial Data & Stock Exchanges	USA	28.33	0.36	5.85	-0.0076	0.022000000000000002	0.09300000000000001	-0.0552	0.31379999999999997	50.25	-0.014499999999999999	0.0104	23.35	1.91	5.98	5.65	18.06	24.05	0.225	0.07150000000000001	0.16690000000000002	0.122	0.10400000000000001	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	80
AMZN	2597290000000.0		0.1165	0.2433	15.14%	1.01	0.8	0.37	0.41	0.5005	0.11539999999999999	0.1106	Feb 05/a	242.96	0.015300000000000001	37136202.0	Amazon.com Inc	Consumer Cyclical	Internet Retail	USA	34.32	1.38	5.68	0.0127	0.043	0.09390000000000001	-0.0605	0.5055	57.09	0.020099999999999996	-0.004699999999999999	30.59	1.48	3.76	7.02	26.57	245.96	0.2934	0.1104	0.3689	0.2069	0.17859999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	80
MPWR	56210000000.0	0.0053	0.5367999999999999	0.6403	52.89%	4.77	3.63	0.0	0.01	0.5524	0.2601	0.7121999999999999	Feb 05/a	1173.22	0.0437	727115.0	Monolithic Power System Inc	Technology	Semiconductors	USA	29.96	1.46	46.29	0.1243	0.1993	0.3881	-0.013000000000000001	1.6733000000000002	70.52	0.056299999999999996	-0.012	56.43	2.79	21.12	15.75	44.27	79.7	0.25420000000000004	0.1741	0.7275	0.2023	0.2858	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	75
GL	11420000000.0	0.0075	0.0383	0.2228	14.36%	0.87		0.41	0.48		0.2705	0.1936	Feb 04/a	143.44	0.023	616402.0	Globe Life Inc	Financial	Insurance - Life	USA	10.39	0.47	2.67	0.025099999999999997	0.039900000000000005	0.084	-0.0297	0.3114	61.84	0.0203	0.0026	9.55	0.96	1.92	2.02		9.17	0.17850000000000002	0.030299999999999997	0.1182	0.09949999999999999	0.05	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	75
FCFS	7580000000.0	0.0096	0.0647	0.1475	6.64%	4.99	3.72	1.12	1.17	0.5157	0.1512	0.0888	Feb 05/b	171.69	0.006999999999999999	297889.0	FirstCash Holdings Inc	Financial	Credit Services	USA	24.79	0.49	4.06	0.0225	0.0557	0.17800000000000002	-0.016200000000000003	0.608	60.65	0.0063	0.0006	17.07	0.82	2.17	3.44	58.18	16.77	0.2882	0.1653	0.085	0.207	0.12689999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	75
DY	11110000000.0		0.0924	0.21899999999999997	11.95%	3.09	2.9	0.68	0.72	0.16149999999999998	0.08310000000000001	0.0575	Nov 19/b	383.58	0.0527	757890.0	Dycom Industries, Inc	Industrials	Engineering & Construction	USA	37.77	1.36	13.13	0.0588	0.0873	0.3918	-0.0087	1.9198	64.41	0.0559	-0.0031	28.1	1.14	2.15	7.49	99.63	37.42	0.3121	0.23260000000000003	0.34509999999999996	0.247	0.0708	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	75
ATI	16540000000.0		0.08839999999999999	0.25429999999999997	13.00%	2.5	1.18	1.0	1.12	0.214	0.1374	0.0971	Feb 03/b	121.77	0.012199999999999999	2539740.0	ATI Inc	Industrials	Metal Fabrication	USA	39.27	1.02	3.57	-0.0064	0.0796	0.37450000000000006	-0.042	2.104	56.88	0.0195	-0.0070999999999999995	31.27	1.29	3.61	9.69	44.45	37.24	0.29359999999999997	0.2238	0.0667	0.2427	0.011399999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	75
AMD	400940000000.0		0.042699999999999995	0.053200000000000004	5.18%	2.31	1.68	0.05	0.06	0.44329999999999997	0.0947	0.1032	Feb 03/a	246.27	0.0403	35643653.0	Advanced Micro Devices Inc	Technology	Semiconductors	USA	121.71	1.94	11.5	0.0588	0.1115	0.3948	-0.0779	2.2201	58.77	0.0451	-0.0046	36.75	0.79	12.52	6.6	55.36	73.59	0.19690000000000002	0.6914	0.2691	0.4664	0.3081	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	75
STLD	27240000000.0	0.0113	0.0754	0.1325	9.03%	3.06	1.29	0.47	0.47	0.1301	0.0812	0.0652	Jan 26/b	186.55	0.038900000000000004	1675524.0	Steel Dynamics Inc	Basic Materials	Steel	USA	23.32	1.47	5.61	0.0673	0.08929999999999999	0.293	0.0053	0.8081999999999999	63.49	0.0452	-0.006	11.96	0.45	1.5	3.03	35.39	54.32	0.7171	0.1366	0.2523	0.26530000000000004	0.1361	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	75
WAL	9870000000.0	0.018000000000000002	0.0111	0.135	6.77%	0.09		0.85	0.85		0.2231	0.1794	Jan 27/b	89.65	0.005600000000000001	808371.0	Western Alliance Bancorp	Financial	Banks - Regional	USA	10.27	1.37	2.67	0.0102	0.0435	0.10619999999999999	-0.0443	0.5714	54.92	0.0155	-0.0098	7.53	0.42	1.85	1.33			0.1857	0.1501	0.1161	0.1777	0.3182	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	75
APH	177400000000.0	0.0066	0.1481	0.368	15.26%	2.98	2.48	1.09	1.16	0.3688	0.2586	0.18489999999999998	Jan 28/b	144.93	0.0059	9913146.0	Amphenol Corp	Technology	Electronic Components	USA	43.37	1.21	6.73	-0.0217	0.028399999999999998	0.25739999999999996	-0.1324	1.5674000000000001	48.79	0.006500000000000001	-0.0006	28.29	1.47	7.68	14.17	15.52	40.52	0.3098	0.171	0.2783	0.1918	0.21850000000000003	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	75
GLW	94620000000.0	0.0109	0.054400000000000004	0.1419	8.21%	1.59	1.04	0.65	0.71	0.35340000000000005	0.1535	0.10210000000000001	Jan 28/b	110.36	0.0689	11890804.0	Corning, Inc	Technology	Electronic Components	USA	60.01	1.13	4.98	0.16699999999999998	0.22870000000000001	0.5634	-0.0318	1.9579	71.84	0.0649	0.0037	29.32	1.35	6.05	7.55	62.0	66.96	0.2151	0.22899999999999998	0.2782	0.2175	0.0668	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	70
FLS	10070000000.0	0.0106	0.0815	0.2097	11.75%	2.1	1.54	0.7	0.74	0.3372	0.1118	0.0966	Feb 05/a	79.2	0.0134	1144562.0	Flowserve Corp	Industrials	Specialty Industrial Machinery	USA	23.04	1.31	1.82	0.0435	0.0891	0.3636	0.0046	1.121	67.91	0.0229	-0.0092	19.82	1.05	2.15	4.48	12.07	16.01	0.3173	0.1535	0.0333	0.1883	0.0296	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	70
COHR	34960000000.0	0.0003	0.017	0.0308	1.01%	2.33	1.39	0.41	0.42	0.366	0.1116	0.0196	Feb 04/a	222.44	0.0484	5200675.0	Coherent Corp	Technology	Scientific & Technical Instruments	USA	320.56	1.86	15.06	0.127	0.2086	0.8590000000000001	-0.0621	3.8802	65.78	0.0654	-0.016	33.53	0.99	5.78	5.99	39.94	473.8	0.4493	0.2968	0.0801	0.3392	0.1954	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	70
BIP	16920000000.000002	0.049699999999999994	0.0039000000000000003	0.0799	0.59%	0.85	0.81	11.48	11.48	0.26940000000000003	0.251	0.0179	Jan 29/b	36.62	0.013000000000000001	809872.0	Brookfield Infrastructure Partners L.P	Utilities	Utilities - Diversified	Bermuda	40.74	1.1	0.75	0.0509	0.0461	0.109	-0.0052	0.4238	67.33	0.0212	-0.008	21.38	0.58	0.73	3.74	5.29	63.13	0.6215999999999999	0.17370000000000002	0.36810000000000004	0.3678	0.21059999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	70
BTSG	7300000000.0		0.0123	0.0425	2.93%	1.79	1.38	1.43	1.48	0.12300000000000001	0.0292	0.0104	Oct 28/a	40.49	0.0311	1938030.0	BrightSpring Health Services Inc	Healthcare	Health Information Services	USA	67.6	2.38	1.4	0.0297	0.08289999999999999	0.45630000000000004	-0.0132	1.615	60.88	0.0258	0.0051	30.33	0.7	0.59	4.02	52.03	22.87	0.8751000000000001	0.2712	0.601	0.4336	0.20010000000000003	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	70
AER	25660000000.0	0.0075	0.052000000000000005	0.21710000000000002	6.09%	0.62	0.59	2.43	2.43	0.5899	0.5197999999999999	0.4959	Feb 06/b	145.32	0.0116	1164410.0	Aercap Holdings N.V	Industrials	Rental & Leasing Services	Ireland	6.89	1.05	2.43	0.0063	0.027999999999999997	0.1795	-0.0263	0.6983	56.8	0.0154	-0.0038	9.82	1.11	3.36	1.36	13.42		0.22870000000000001	0.003	0.0536	0.0886	0.0759	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	70
BYD	6610000000.0	0.0084	0.2924	0.8717	36.54%	0.51	0.49	0.92	0.96	0.43670000000000003	0.2311	0.46020000000000005	Feb 05/a	84.57	0.0004	877123.0	Boyd Gaming Corp	Consumer Cyclical	Resorts & Casinos	USA	3.7	1.24	1.75	-0.018000000000000002	0.0007000000000000001	0.0455	-0.0599	0.43479999999999996	47.34	-0.0002	0.0006	10.76	1.21	1.62	2.49	20.34	16.02	0.08130000000000001	0.1096	0.34950000000000003	0.08869999999999999	0.0339	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	70
CIB	9290000000.0	0.0553	0.0195	0.17059999999999997	5.66%	0.17		0.53	0.69		0.23260000000000003	0.0894	Nov 06/b	82.55	0.011000000000000001	331637.0	Grupo Cibest S.A. ADR	Financial	Banks - Regional	Colombia	21.12	0.87	2.35	0.08220000000000001	0.2079	0.5493	-0.0436	1.3293000000000001	72.89	0.0123	-0.0012	9.82	0.86	0.88	1.83		3.74	0.2853	0.0203	0.0992	0.11449999999999999	0.0913	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	70
JBL	25680000000.0	0.0013	0.038	0.47869999999999996	17.08%	0.99	0.67	2.06	2.51	0.0883	0.0501	0.0226	Dec 17/b	243.22	0.0254	922004.0	Jabil Inc	Technology	Electronic Components	USA	37.83	1.24	9.42	0.018799999999999997	0.0703	0.17989999999999998	-0.0575	1.2384	55.54	0.029900000000000003	-0.0043	18.11	1.04	0.83	19.33	16.34	21.67	0.1895	0.15810000000000002	0.7636	0.17420000000000002	0.0179	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	70
MNST	79240000000.0		0.1955	0.2554	22.30%	3.19	2.74	0.0	0.0	0.5581	0.2995	0.2165	Nov 06/a	81.1	0.0042	9750016.0	Monster Beverage Corp	Consumer Defensive	Beverages - Non-Alcoholic	USA	46.17	0.45	1.5	0.024900000000000002	0.058499999999999996	0.2114	-0.025699999999999997	0.7746	63.35	0.0015	0.0027	35.85	2.2	9.94	10.23	30.72	39.92	0.2298	0.13570000000000002	0.0801	0.163	0.12269999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	70
CFG	27860000000.0	0.0292	0.0083	0.0724	4.50%	0.14		0.43	0.43		0.1929	0.1399	Jan 21/b	64.86	0.029900000000000003	5084964.0	Citizens Financial Group Inc	Financial	Banks - Regional	USA	16.76	1.09	1.44	0.047599999999999996	0.10369999999999999	0.30219999999999997	-0.0155	0.9895999999999999	66.63	0.0315	-0.0016	10.37	0.44	2.31	1.15		10.23	0.3234	0.22469999999999998	0.11710000000000001	0.2366	0.0933	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	70
SIMO	4070000000.0000005	0.0141	0.0894	0.1188	11.71%	3.44	2.1	0.0	0.0	0.4763	0.1014	0.12240000000000001	Feb 03/a	119.75	0.0069	838392.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	41.31	1.05	6.93	0.0545	0.2133	0.46299999999999997	-0.062	2.2182	67.51	0.0365	-0.0286	24.94	1.06	5.1	4.88	20.49		0.0404	0.3454	0.0762	0.2343	0.1185	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	70
VOYA	7370000000.0	0.0235	0.0038	0.1263	6.63%			0.73	0.85		0.13019999999999998	0.0705	Feb 03/a	77.45	0.0103	693286.0	Voya Financial Inc	Financial	Financial Conglomerates	USA	13.29	0.89	1.73	0.0091	0.0424	0.08199999999999999	-0.0318	0.4771	57.28	0.015600000000000001	-0.0052	7.72	0.48	0.91	1.49		9.1	0.24100000000000002	0.11539999999999999	0.027000000000000003	0.15990000000000001	0.0149	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	70
TTMI	10620000000.0		0.037000000000000005	0.0812	4.86%	1.94	1.66	0.6	0.61	0.19269999999999998	0.0843	0.047400000000000005	Feb 04/a	102.76	0.0464	2892149.0	TTM Technologies Inc	Technology	Electronic Components	USA	81.9	1.75	6.32	0.1457	0.3223	0.9533	-0.036699999999999997	5.5142999999999995	70.66	0.0691	-0.0212	33.98	0.98	3.82	6.24	21.62	296.6	0.4249	0.24100000000000002	0.0684	0.34700000000000003	0.0275	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	70
PGC	579590000.0	0.0060999999999999995	0.0051	0.0591	4.66%	0.04		0.22	0.33		0.1177	0.084	Oct 28	33.01	0.0407	248400.0	Peapack-Gladstone Financial Corp	Financial	Banks - Regional	USA	15.66	0.73	1.04	0.12	0.1536	0.185	-0.0678	0.37770000000000004	72.73	0.0345	0.006	9.26	0.25	1.3	0.88		10.56	0.10099999999999999	0.7505	0.0888	0.3665	0.1437	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	70
SN	16870000000.000002		0.12480000000000001	0.2736	17.63%	1.96	1.26	0.35	0.38	0.48369999999999996	0.1286	0.09449999999999999	Feb 11/b	119.49	0.0109	1000074.0	SharkNinja Inc	Consumer Cyclical	Furnishings, Fixtures & Appliances	USA	29.5	1.41	3.85	-0.0176	0.0608	0.15439999999999998	-0.0751	0.975	51.71	0.0074	0.0034999999999999996	19.98	1.29	2.77	7.0	63.93	41.22	0.1784	0.1611	0.07200000000000001	0.1551	0.19039999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-02	70
