Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
HALO	8620000000.0		0.1433	0.9940000000000001	16.18%	2.76	2.33	8.81	9.76	0.7693000000000001	0.5696	0.23129999999999998	May 11/a	72.64	0.0209	1448576.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	26.12	0.84	2.23	0.040999999999999995	0.0663	0.051399999999999994	-0.1166	0.4225	61.56	0.0176	0.0032	7.32	0.19	5.71	39.2	27.04	12.9	0.9541	0.2241	0.2289	0.391	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-25	100
NBIX	16510000000.000002		0.15560000000000002	0.225	17.53%	2.93	2.85	0.12	0.12	0.9817	0.2575	0.2155	May 05/a	164.18	-0.0113	782642.0	Neurocrine Biosciences Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	25.24	0.38	4.79	0.0181	0.0926	0.15839999999999999	-0.0318	0.3442	59.25	-0.01	-0.0013	16.96	0.45	5.32	4.85	12.54	19.86	0.6533	0.25370000000000004	0.0231	0.3753	0.2229	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-25	100
MU	1368570000000.0	0.0005	0.475	0.6664	47.38%	3.42	2.98	0.06	0.06	0.7996	0.6575	0.5590999999999999	Jun 24/a	1213.56	0.1574	81651552.0	Micron Technology Inc	Technology	Semiconductors	USA	27.47	2.14	95.4	0.184	0.5388000000000001	1.8836000000000002	0.0	10.738800000000001	64.54	-0.016200000000000003	0.1765	8.41	0.05	15.16	18.89	52.59	52.29	7.7214	0.9954999999999999	0.2619	1.6455000000000002	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-25	100
AMG	8980000000.0	0.0001	0.0833	0.2404	12.56%	1.18	1.18	0.94	0.94	0.9361	0.1954	0.3542	May 01/b	340.08	0.0029	197901.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	13.86	1.09	10.42	0.012	0.0848	0.1946	-0.0654	0.8245999999999999	56.39	-0.0070999999999999995	0.0101	8.48	0.36	4.22	2.92	23.88	8.22	0.34130000000000005	0.1481	0.3932	0.2359	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-25	95
NXPI	75400000000.0	0.015300000000000001	0.1015	0.262	12.11%	2.24	1.55	1.0	1.07	0.5371	0.2631	0.21030000000000001	Apr 28/a	298.64	0.015600000000000001	3382164.0	NXP Semiconductors NV	Technology	Semiconductors	Netherlands	28.58	1.8	15.81	-0.0311	0.0344	0.26899999999999996	-0.1215	0.6319	49.01	-0.011699999999999999	0.0276	16.86	0.81	5.98	6.9	20.33	27.05	0.2498	0.2003	1.1219	0.2072	0.0733	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-25	95
LLY	1061990000000.0	0.0062	0.24539999999999998	1.0764	35.82%	1.5	1.1	1.26	1.39	0.8283	0.473	0.34979999999999994	Apr 30/b	1127.69	0.009300000000000001	2754274.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	40.59	0.52	34.36	0.0089	0.0999	0.1582	-0.04650000000000001	0.8078	60.26	-0.0045000000000000005	0.0139	25.30	0.89	14.7	34.1	201.06	89.83	0.512	0.21760000000000002	0.2759	0.2849	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-25	95
STRL	27060000000.0		0.1439	0.3475	23.10%	1.1	1.1	0.26	0.29	0.2243	0.1741	0.1202	May 04/a	881.92	0.0169	657046.0	Sterling Infrastructure Inc	Industrials	Engineering & Construction	USA	78.85	1.82	63.86	0.0103	0.18489999999999998	0.9111	-0.1231	3.0629000000000004	55.35	-0.0068000000000000005	0.0239	36.67	0.95	9.38	22.75	52.87	61.47	0.7365	0.2731	0.4426	0.3851	0.1177	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-25	95
SIMO	10920000000.0	0.0068000000000000005	0.1477	0.2023	18.73%	2.85	1.38	0.0	0.0	0.48090000000000005	0.1277	0.15990000000000001	Apr 28/a	325.26	0.011200000000000002	771678.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	64.69	1.66	24.46	0.1199	0.3225	1.3137	-0.08380000000000001	3.6389	65.15	-0.0572	0.0726	30.83	0.56	10.28	12.05	52.75		1.484	0.1962	0.0977	0.5488000000000001	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-25	95
VICR	15110000000.0		0.18600000000000003	0.20489999999999997	17.99%	14.3	12.03	0.01	0.01	0.5817	0.12619999999999998	0.32030000000000003	Apr 21/b	331.59	0.028900000000000002	494030.0	Vicor Corp	Technology	Electronic Components	USA	111.05	2.36	27.79	0.04650000000000001	0.1594	1.0594	-0.1023	6.9403999999999995	56.38	-0.0155	0.0451	55.68	1.25	35.42	20.04	37.39	173.09	0.166	0.9569	0.449	0.4462	0.06570000000000001	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-25	90
LRCX	502500000000.0	0.0026	0.3292	0.6676000000000001	46.86%	2.54	1.77	0.35	0.35	0.49979999999999997	0.34259999999999996	0.3094	Apr 22/a	401.82	0.0721	16731085.0	Lam Research Corp	Technology	Semiconductor Equipment & Materials	USA	75.84	1.8	24.11	0.13949999999999999	0.3043	0.8618000000000001	-0.0194	3.4188	64.74	-0.0055000000000000005	0.078	49.76	1.48	23.18	47.47	105.77	83.68	0.3736	0.42	0.2242	0.3361	0.1292	True	True	True	True	True	True	True	True	True	True	True	True	2026-06-25	90
