Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
MU	499960000000.0	0.0013	0.2762	0.3982	29.16%	2.9	2.32	0.14	0.15	0.6965	0.4865	0.41490000000000005	Mar 18/a	444.21	-0.0379	73709247.0	Micron Technology Inc	Technology	Semiconductors	USA	20.97	1.48	25.26	0.06570000000000001	0.11349999999999999	0.9305	-0.0576	6.2182	58.49	0.0504	-0.08410000000000001	4.96	0.05	8.6	8.51	34.27	48.63	5.4203	0.6840999999999999	0.2619	1.0807	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-19	100
JBL	28020000000.0	0.0012	0.0426	0.5988	15.76%	1.01	0.68	2.82	3.27	0.10640000000000001	0.049800000000000004	0.0248	Mar 18/b	265.31	0.025699999999999997	1730836.0	Jabil Inc	Technology	Electronic Components	USA	35.59	1.18	11.36	0.024700000000000003	0.056299999999999996	0.19260000000000002	-0.0571	1.4417	57.18	0.041299999999999996	-0.015	18.37	0.91	0.86	21.09	15.31	21.97	0.2627	0.17329999999999998	0.7636	0.2022	0.0179	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-19	85
LRCX	292200000000.0	0.0044	0.3014	0.6556000000000001	44.78%	2.26	1.61	0.37	0.44	0.498	0.33759999999999996	0.30219999999999997	Jan 28/a	233.99	0.041299999999999996	10046793.0	Lam Research Corp	Technology	Semiconductor Equipment & Materials	USA	47.96	1.78	11.63	0.0375	0.037000000000000005	0.5428000000000001	-0.08839999999999999	3.1547	56.34	0.0725	-0.0291	33.14	1.32	14.21	28.86	47.28	47.01	0.2861	0.326	0.2242	0.2502	0.1292	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-19	85
PAHC	2130000000.0	0.0092	0.0684	0.318	8.56%	3.05	1.22	2.24	2.33	0.3178	0.11900000000000001	0.0629	Feb 04/a	52.38	0.0029	347511.0	Phibro Animal Health Corp	Healthcare	Drug Manufacturers - Specialty & Generic	USA	23.22	0.72	2.4	0.0167	0.1131	0.3701	-0.0696	2.2413	58.77	0.0183	-0.0151	15.57	0.74	1.45	6.39	28.53	44.95	0.4474	0.1124	0.0745	0.2104	0.1012	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-19	85
SIMO	4330000000.0	0.015300000000000001	0.1085	0.1525	14.66%	2.79	1.54	0.0	0.0	0.4827	0.105	0.1381	Feb 03/a	127.5	0.0167	456270.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	35.15	1.03	7.04	0.004	0.028999999999999998	0.3591	-0.1318	2.4265	53.29	0.0556	-0.0368	17.05	0.36	4.9	5.2	21.46	689.88	0.6271	0.29469999999999996	0.0977	0.4731	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-19	85
WBS	11080000000.0	0.0235	0.0121	0.1065	9.37%	0.05		0.1	0.48		0.2851	0.2206	Jan 23/b	68.74	0.0006	2896509.0	Webster Financial Corp	Financial	Banks - Regional	USA	11.63	1.04	1.28	-0.018600000000000002	0.0014000000000000002	0.1225	-0.0711	0.7433	46.95	0.0044	-0.0038	9.2	0.81	2.51	1.2		10.99	0.1176	0.1251	0.2026	0.114	0.2817	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-19	80
CRS	18840000000.0	0.0022	0.1273	0.2348	16.25%	4.25	2.26	0.35	0.35	0.2897	0.20420000000000002	0.1476	Jan 29/b	378.16	-0.024	556198.0	Carpenter Technology Corp	Industrials	Metal Fabrication	USA	43.93	1.26	18.42	-0.0338	0.043	0.2687	-0.0828	1.7282	49.24	0.0033	-0.027200000000000002	31.27	1.33	6.4	9.49	81.22	59.48	0.3661	0.18359999999999999	2.1797999999999997	0.2357	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-19	80
KLAC	198120000000.0	0.0052	0.2874	1.0073	39.55%	2.77	1.95	1.11	1.12	0.605	0.4254	0.3578	Jan 29/a	1511.52	0.0197	963775.0	KLA Corp	Technology	Semiconductor Equipment & Materials	USA	43.91	1.44	66.76	0.0282	0.030299999999999997	0.3233	-0.1074	1.7416	56.12	0.051399999999999994	-0.0302	31.55	1.75	15.55	36.27	38.05	45.26	0.09970000000000001	0.309	0.3157	0.1801	0.1593	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-19	80
NSSC	1510000000.0	0.013500000000000002	0.22829999999999998	0.2642	24.95%	7.99	6.55	0.03	0.03	0.5625	0.26890000000000003	0.247	Feb 02/b	42.32	-0.005600000000000001	714394.0	NAPCO Security Technologies Inc	Industrials	Security & Protection Services	USA	32.07	1.45	1.62	-0.0365	0.0017000000000000001	0.1001	-0.12050000000000001	1.2274	46.02	0.0074	-0.0129	26.84	1.61	7.86	8.17	13.08	28.13	0.2059	0.0987	0.3885	0.16670000000000001	0.12369999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-19	80
WMB	90470000000.0	0.0285	0.0447	0.20739999999999997	6.49%	0.53	0.48	2.14	2.31	0.4157	0.3547	0.22149999999999997	Feb 10/b	74.06	0.0173	6622429.0	Williams Cos Inc	Energy	Oil & Gas Midstream	USA	34.7	0.66	1.59	-0.0009	0.0719	0.1936	-0.0366	0.43579999999999997	58.84	0.0165	0.0008	28.46	1.92	7.66	7.09	1436.02	100.63	0.09449999999999999	0.1321	0.6564	0.14800000000000002	0.0891	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-19	80
