Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
CDNA	3170000000.0		0.22719999999999999	0.2949	25.30%	4.58	4.51	0.03	0.05	0.7011	-0.004	0.24230000000000002	Jul 30/a	61.37	13.00%	2501010.0	Caredx Inc	Healthcare	Diagnostics & Research	USA	29.58	2.42	2.71	0.1741	0.30329999999999996	1.2402	0.0737	3.3993	76.78	0.11	0.018000000000000002	46.20	0.98	6.93	7.42	8.5	37.48	1.0755	0.1036	0.0009	0.4693	0.1459	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-24	100
MU	1220340000000.0	0.0006	0.475	0.6664	47.38%	3.42	2.98	0.06	0.06	0.726	0.6575	0.5590999999999999	Sep 30/a	1080.53	0.81%	22032842.0	Micron Technology Inc	Technology	Semiconductors	USA	24.46	2.23	48.93	0.095	0.1531	0.6448	-0.139	5.9869	63.02	0.029300000000000003	-0.0206	6.84	0.04	13.52	12.11	46.85	46.63	7.89	1.1423999999999999	0.2619	1.7797	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-24	100
LLY	1112580000000.0	0.0058	0.21960000000000002	1.0243	32.68%	1.35	1.0	1.41	1.62	0.8340000000000001	0.4972	0.3353	Aug 05/b	1181.89	2.68%	2418423.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	40.16	0.45	32.75	0.0273	0.004	0.1054	-0.0857	0.6598	55.3	0.0218	0.0049	25.19	0.82	13.97	32.84	124.31	61.16	0.5105	0.28300000000000003	0.2759	0.3055	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-24	100
HALO	13080000000.0		0.17859999999999998	1.7367	19.87%	2.71	2.31	13.5	14.96	0.764	0.5677	0.2486	Aug 06/a	115.22	2.47%	3171714.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	34.42	0.88	3.2	0.0542	0.1636	0.4988	-0.0139	0.8819	67.82	0.0276	-0.0028000000000000004	11.19	0.27	7.86	91.54	56.61	16.22	1.0275	0.22390000000000002	0.2289	0.41350000000000003	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-24	100
NVDA	5412380000000.0	0.0033	0.8368000000000001	1.1721	72.42%	4.59	3.85	0.16	0.17	0.7467	0.6520999999999999	0.6365999999999999	Aug 26/a	224.58	-0.41%	77689044.0	NVIDIA Corp	Technology	Semiconductors	USA	28.39	2.22	6.03	0.0121	0.0415	0.127	-0.0506	0.3671	54.72	0.0113	-0.0152	14.27	0.22	17.86	23.68	54.47	42.62	0.9443	0.6969	0.9527	0.6479	0.669	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-24	100
AMG	9590000000.0	0.0001	0.094	0.2729	14.17%	1.29	1.29	0.99	0.99	0.9399	0.217	0.3763	Jul 30/b	370.71	1.24%	353625.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	12.94	1.07	10.95	0.0298	0.022099999999999998	0.1562	-0.0565	0.6111	57.89	0.0104	0.002	8.59	0.32	4.21	3.17	23.32	8.6	0.41850000000000004	0.16760000000000003	0.3932	0.2709	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-24	95
ETON	1700000000.0		0.1167	0.35969999999999996	19.01%	1.52	1.3	0.43	0.63	0.5787	0.1563	0.1202	Aug 13/a	59.49	6.98%	725562.0	Eton Pharmaceuticals Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	157.3	0.88	2.97	0.0206	0.12369999999999999	0.9235	-0.10369999999999999	3.1689	57.61	0.0587	0.0104	28.33	0.26	16.1	36.13	63.35	115.44	2.1071	0.9309999999999999	0.33659999999999995	1.074	3.5957	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-24	95
ADI	185400000000.0	0.0111	0.08560000000000001	0.1223	10.25%	1.25	0.91	0.2	0.27	0.6039	0.3589	0.2979	Aug 19/b	382.61	-0.68%	2372429.0	Analog Devices Inc	Technology	Semiconductors	USA	45.4	1.24	11.19	0.0397	0.026000000000000002	0.075	-0.142	0.7121	56.64	0.0037	-0.0104	22.97	0.64	13.36	5.53	79.74	37.55	0.6518999999999999	0.2945	0.0682	0.3614	0.1449	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-24	90
APH	204870000000.0	0.0064	0.146	0.38079999999999997	15.74%	1.89	1.41	1.11	1.21	0.3895	0.2813	0.1773	Jul 29/b	83.08	1.08%	11711715.0	Amphenol Corp	Technology	Electronic Components	USA	41.6	1.24	2.88	0.0315	0.0356	0.1283	-0.0692	0.408	56.13	0.0322	-0.0207	25.63	0.86	7.06	13.22	37.81	43.46	0.5826	0.2263	0.2786	0.2994	0.21850000000000003	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-24	90
EXEL	14360000000.0		0.3328	0.4439	42.82%	3.46	3.38	0.09	0.09	0.9648	0.4072	0.3533	Aug 05/a	57.95	2.15%	1925750.0	Exelixis Inc	Healthcare	Biotechnology	USA	18.2	0.47	1.69	0.0129	0.043899999999999995	0.1931	-0.0296	0.7168000000000001	55.35	0.022000000000000002	-0.0005	13.97	0.81	5.89	7.82	17.11	12.25	0.1406	0.1804	0.5119	0.17300000000000001	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-24	90
KEYS	60870000000.0		0.1133	0.209	14.67%	2.01	1.54	0.3	0.42	0.6483	0.24350000000000002	0.19079999999999997	Aug 18/a	357.54	1.18%	845285.0	Keysight Technologies Inc	Technology	Scientific & Technical Instruments	USA	49.25	1.19	11.36	0.08259999999999999	0.0885	0.2005	-0.04650000000000001	1.2517	64.45	0.0319	-0.0194	26.10	0.91	9.25	9.27	23.23	41.46	0.6003000000000001	0.1956	0.0817	0.2872	0.0495	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-24	90
PAYC	9780000000.0	0.0068000000000000005	0.1056	0.41090000000000004	31.96%	1.02	1.02	1.67	1.72	0.7434999999999999	0.303	0.2278	Aug 05/a	220.81	-0.39%	724052.0	Paycom Software Inc	Technology	Software - Application	USA	23.47	0.82	7.67	-0.0302	0.0817	0.44170000000000004	-0.0987	1.105	51.29	-0.011399999999999999	0.0075	15.82	0.84	4.57	17.12	49.39	17.25	0.3085	0.1547	0.26839999999999997	0.1885	0.19510000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-24	90
GLBE	6870000000.0		0.11960000000000001	0.1696	16.65%	2.07	2.07	0.02	0.03	0.44299999999999995	0.14279999999999998	0.1387	Aug 12/b	40.88	-0.87%	1519272.0	Global E Online Ltd	Consumer Cyclical	Internet Retail	Israel	46.63	0.98	1.51	0.0665	0.0455	0.15	-0.0707	0.5228	59.44	-0.0087	0.0	25.13	0.32	6.19	7.66	12.95	22.36	2.1071	0.34240000000000004	0.6244	0.7973	0.4781	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-24	85
DXCM	33009999999.999996		0.1451	0.3849	25.00%	1.73	1.43	0.53	0.53	0.6357	0.22920000000000001	0.20120000000000002	Jul 30/a	87.47	-0.30%	2141885.0	Dexcom Inc	Healthcare	Medical Devices	USA	34.53	1.47	2.36	-0.0027	0.0296	0.207	-0.0553	0.6164999999999999	51.54	-0.0023	-0.0006	28.03	1.32	6.64	12.59	16.95	23.49	0.2764	0.1697	0.10550000000000001	0.2118	0.19329999999999997	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-24	85
AMD	1027250000000.0		0.0812	0.102	9.11%	2.61	1.91	0.05	0.06	0.5036999999999999	0.15710000000000002	0.1558	Aug 04/a	629.26	2.38%	25293614.0	Advanced Micro Devices Inc	Technology	Semiconductors	USA	161.49	2.47	25.58	0.20920000000000002	0.2532	0.7349	0.0073	3.0655	72.83	0.0483	-0.0233	39.63	0.52	24.87	15.28	78.28	122.25	0.831	1.0794	0.0513	0.7636	0.2882	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-24	85
