Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
MU	430820000000.0	0.0013	0.15130000000000002	0.2255	16.85%	2.46	1.78	0.2	0.21	0.45530000000000004	0.3292	0.2815	Dec 17/a	382.78	0.0089	37701644.0	Micron Technology Inc	Technology	Semiconductors	USA	36.39	1.52	25.74	0.0014000000000000002	0.23329999999999998	1.0914	-0.15960000000000002	5.2200999999999995	54.53	0.0322	-0.0225	8.8	0.12	10.18	7.33	41.75	92.61	2.9602	0.3249	0.2619	0.7526999999999999	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-05	100
STRL	11210000000.0		0.1377	0.35729999999999995	22.98%	1.0	1.0	0.31	0.34	0.22190000000000001	0.16140000000000002	0.1414	Nov 03/a	365.07	0.013600000000000001	445760.0	Sterling Infrastructure Inc	Industrials	Engineering & Construction	USA	35.8	1.51	20.76	0.0441	0.0989	0.2688	-0.129	2.7894	55.65	0.0388	-0.0242	30.4	0.89	5.02	10.67	36.6	31.13	0.6934	0.1625	0.41229999999999994	0.34119999999999995	0.1344	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-05	95
FNV	43260000000.0	0.0069	0.1331	0.1417	13.13%	4.64	4.63	0.0	0.0	0.7199	0.6908	0.5951	Nov 03/a	224.39	-0.0594	1112509.0	Franco-Nevada Corporation	Basic Materials	Gold	Canada	47.06	0.49	10.7	-0.081	0.005699999999999999	0.1723	-0.1797	0.6373	41.6	-0.030299999999999997	-0.03	27.54	0.62	27.99	6.18	182.75		0.6768000000000001	0.5139	0.09380000000000001	0.44689999999999996	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-05	90
EVR	13580000000.0	0.01	0.1323	0.3139	20.90%	2.71	2.71	0.33	0.33	0.9884000000000001	0.21239999999999998	0.15259999999999999	Feb 04/b	351.14	-0.0146	995822.0	Evercore Inc	Financial	Capital Markets	USA	25.08	1.56	13.97	-0.0344	0.0068000000000000005	0.1612	-0.0967	1.3625	46.65	0.049100000000000005	-0.0608	15.05	0.74	3.5	7.48	9.7	13.11	0.26739999999999997	0.2645	0.113	0.20350000000000001	0.1118	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-05	90
AEM	95110000000.0	0.0077	0.1103	0.1567	14.48%	2.12	1.31	0.01	0.01	0.5305	0.4975	0.3262	Feb 12/a	189.45	-0.0458	3941043.0	Agnico Eagle Mines Ltd	Basic Materials	Gold	Canada	27.67	0.65	9.47	-0.0634	0.0294	0.2657	-0.158	1.0568	45.43	-0.022099999999999998	-0.0242	14.68	0.32	9.0	4.05	40.12	26.05	0.9329999999999999	0.5778	0.1368	0.4631	0.2713	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-05	90
WPM	59430000000.0	0.005	0.1267	0.1305	12.37%	8.09	8.09	0.0	0.0	0.6851999999999999	0.6409	0.5472	Nov 06/a	130.9	-0.0665	3457416.0	Wheaton Precious Metals Corp	Basic Materials	Gold	Canada	59.41	0.53	7.31	-0.051100000000000007	0.0559	0.2787	-0.1837	1.0222	47.36	-0.0239	-0.0437	28.76	0.53	32.47	7.34	51.34	85.52	0.9799	0.6305	0.433	0.5390999999999999	0.0832	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-05	90
RGLD	21410000000.0	0.0074	0.12359999999999999	0.149	11.49%	2.89	2.68	0.23	0.23	0.7159	0.6687000000000001	0.5597	Feb 18/a	253.63	-0.0461	867014.0	Royal Gold, Inc	Basic Materials	Gold	USA	34.77	0.5	12.23	-0.0591	0.06709999999999999	0.3119	-0.1718	0.7742	46.33	-0.0227	-0.024	20.32	0.52	24.96	4.9	123.84		0.5275	0.5537	0.2865	0.3907	0.11199999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-05	90
FIX	40490000000.0	0.0017000000000000001	0.16440000000000002	0.4384	31.94%	1.22	1.2	0.17	0.19	0.2278	0.1336	0.10060000000000001	Oct 23/a	1147.97	0.025099999999999997	461969.0	Comfort Systems USA, Inc	Industrials	Engineering & Construction	USA	48.61	1.68	54.1	0.0287	0.1153	0.5183	-0.059000000000000004	3.1527	57.16	0.0252	-0.0	37.19	1.08	4.86	18.13	45.95	50.69	0.7990999999999999	0.1752	0.3652	0.34490000000000004	0.2186	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-05	85
LRCX	266380000000.0	0.0048	0.3014	0.6556000000000001	44.78%	2.26	1.61	0.37	0.44	0.498	0.33759999999999996	0.30219999999999997	Jan 28/a	213.31	0.0168	10659799.0	Lam Research Corp	Technology	Semiconductor Equipment & Materials	USA	43.72	1.79	12.53	-0.0447	0.1191	0.6422	-0.1531	2.7875	49.94	0.0255	-0.0085	30.68	1.26	12.96	26.31	43.1	42.86	0.2826	0.3095	0.2242	0.2433	0.1292	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-05	85
SIMO	4290000000.0	0.0151	0.1085	0.1525	14.66%	2.79	1.54	0.0	0.0	0.4827	0.105	0.1381	Feb 03/a	126.18	-0.0171	850671.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	34.79	1.02	7.85	0.0848	0.2458	0.5177	-0.0537	2.3909000000000002	70.57	0.0095	-0.0263	17.88	0.38	4.85	5.14	21.24	682.71	0.5934	0.2477	0.0977	0.4731	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-05	85
