Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
HALO	12290000000.0		0.17859999999999998	1.7367	19.87%	2.71	2.31	13.5	14.96	0.764	0.5677	0.2486	Aug 06/a	108.31	-1.71%	1625166.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	32.36	0.88	2.95	0.0199	0.1859	0.4557	-0.0256	0.769	66.17	-0.0063	-0.0108	10.52	0.25	7.39	86.05	53.22	15.25	1.0277	0.22390000000000002	0.2289	0.41350000000000003	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-08	100
CDNA	2600000000.0		0.22719999999999999	0.2949	25.30%	4.58	4.51	0.03	0.05	0.7011	-0.004	0.24230000000000002	Jul 30/a	50.31	-1.12%	935119.0	Caredx Inc	Healthcare	Diagnostics & Research	USA	24.25	2.42	2.35	0.0341	0.2228	0.9936	-0.0626	2.8347	62.98	-0.0038	-0.0075	37.89	0.81	5.68	6.09	6.97	30.73	1.0755	0.10310000000000001	0.0009	0.4693	0.1459	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-08	100
NVDA	5440090000000.0	0.0033	0.8368000000000001	1.1721	72.42%	4.59	3.85	0.16	0.17	0.7467	0.6520999999999999	0.6365999999999999	Aug 26/a	225.73	-2.01%	122684840.0	NVIDIA Corp	Technology	Semiconductors	USA	28.54	2.22	7.49	0.023799999999999998	0.06860000000000001	0.1464	-0.045700000000000005	0.37579999999999997	56.15	-0.0317	0.011899999999999999	14.38	0.22	17.96	23.8	54.75	42.83	0.9403	0.6959000000000001	0.9527	0.6456999999999999	0.669	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-08	100
IAG	11480000000.0		0.205	0.2953	23.56%	1.71	1.05	0.12	0.12	0.49329999999999996	0.47490000000000004	0.314	Aug 06/a	20.11	-1.81%	2708955.0	Iamgold Corp	Basic Materials	Gold	Canada	10.18	1.4	0.88	0.0055000000000000005	0.17079999999999998	0.126	-0.19140000000000001	1.1069	55.82	-0.018600000000000002	0.0005	8.42	0.35	3.12	2.63	22.86	7.29	0.7301000000000001	0.12279999999999999	0.6994	0.24050000000000002	0.18100000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-08	95
B	72580000000.0	0.0246	0.131	0.2504	20.41%	3.01	2.36	0.17	0.17	0.5318999999999999	0.5217	0.316	Aug 10/b	44.1	-1.45%	5312494.0	Barrick Mining Corp	Basic Materials	Gold	Canada	11.34	0.47	1.59	-0.0103	0.0958	0.0356	-0.1936	0.6077	52.26	-0.0125	-0.002	10.74	0.46	3.51	2.66	12.25	12.94	0.4877	0.14029999999999998	0.1748	0.23120000000000002	0.0613	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-08	95
AU	54450000000.0	0.0444	0.2565	0.465	35.67%	2.71	2.07	0.19	0.2	0.5769	0.5068	0.32189999999999996	Jul 31/b	107.83	-1.14%	1820480.0	AngloGold Ashanti Plc	Basic Materials	Gold	USA	14.43	0.72	4.4	-0.0105	0.16329999999999997	0.1309	-0.165	0.8329000000000001	54.56	-0.005699999999999999	-0.005699999999999999	11.55	0.5	4.61	6.08	19.4	12.86	0.6644	0.0441	0.17920000000000003	0.23329999999999998	0.1745	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-08	95
ETON	1700000000.0		0.1167	0.35969999999999996	19.01%	1.52	1.3	0.43	0.63	0.5787	0.1563	0.1202	Aug 13/a	59.35	1.53%	395353.0	Eton Pharmaceuticals Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	156.91	0.88	3.31	0.0176	0.2309	1.0833	-0.1058	3.1587	58.5	0.0344	-0.018500000000000003	24.14	0.21	16.06	36.04	63.2	115.16	2.6041000000000003	0.9487000000000001	0.33659999999999995	1.1421	3.5957	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-08	95
IESC	13660000000.0		0.2425	0.4518	34.77%	1.63	1.49	0.06	0.06	0.24850000000000003	0.12380000000000001	0.1139	Jul 31/b	342.8	6.27%	265507.0	IES Holdings Inc	Industrials	Engineering & Construction	USA	30.46	1.77	20.65	0.004699999999999999	0.0252	0.2237	-0.1603	1.0348	52.79	0.0529	0.009300000000000001	25.47	0.79	3.43	11.11	35.22	32.78	0.6940000000000001	0.1634	0.5008	0.3214	0.2288	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-08	95
GEN	17840000000.0	0.0172	0.0658	0.4194	9.90%	0.47	0.47	3.0	3.08	0.7368000000000001	0.428	0.2073	Aug 06/a	29.81	-2.74%	4185559.0	Gen Digital Inc	Technology	Software - Infrastructure	USA	17.3	1.22	0.95	0.0132	0.0707	0.21059999999999998	-0.057999999999999996	0.6766	54.56	-0.020099999999999996	-0.0075	9.02	0.74	3.51	6.72	31.64	11.53	0.1441	0.1285	0.11230000000000001	0.1217	0.1441	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-08	90
FIVE	13990000000.0		0.1253	0.2825	14.72%	2.22	1.29	0.7	0.82	0.3649	0.1475	0.1165	Sep 02/a	254.07	0.74%	1108395.0	Five Below Inc	Consumer Cyclical	Specialty Retail	USA	22.8	0.93	10.65	0.0341	0.1576	0.2164	-0.037200000000000004	0.8442000000000001	61.74	0.0113	-0.0039000000000000003	22.97	0.98	2.63	5.65	11.78	23.34	0.5363	0.0796	0.2407	0.2353	0.1941	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-08	90
