Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
AGI	19200000000.0	0.0027	0.1512	0.2206	19.02%	1.72	1.33	0.05	0.05	0.5326	0.4805	0.48969999999999997	Feb 18/a	45.72	-0.011899999999999999	1873364.0	Alamos Gold Inc	Basic Materials	Gold	Canada	21.81	0.59	2.54	-0.077	0.0212	0.3258	-0.17489999999999997	0.9464	45.17	-0.0206	0.0089	13.05	0.34	10.61	4.32	28.15	71.88	1.0255	0.23579999999999998	0.4175	0.3839	0.1931	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-17	100
MU	519640000000.0	0.001	0.15130000000000002	0.2255	16.85%	2.46	1.78	0.2	0.21	0.45530000000000004	0.3292	0.2815	Mar 18/a	461.69	0.045	42063874.0	Micron Technology Inc	Technology	Semiconductors	USA	43.89	1.51	24.93	0.1167	0.172	1.038	0.013600000000000001	6.5023	64.24	0.0215	0.023	8.08	0.1	12.28	8.84	50.36	111.7	3.5542000000000002	0.513	0.2619	0.8368000000000001	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-17	100
CGAU	3690000000.0	0.011200000000000002	0.2224	0.3143	28.20%	2.39	1.65	0.01	0.01	0.2547	0.18710000000000002	0.44689999999999996	Feb 19/a	18.45	0.009300000000000001	2163872.0	Centerra Gold Inc	Basic Materials	Gold	Canada	6.49	0.85	1.09	-0.0338	0.0209	0.5498	-0.1285	2.4104	48.87	-0.0049	0.014199999999999999	9.11	0.43	2.83	1.79	6.83	39.61	0.7573000000000001	0.038	0.1553	0.2114	0.1295	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-17	95
SSRM	5750000000.0		0.0702	0.1197	10.83%	2.08	1.25	0.04	0.11	0.35729999999999995	0.28859999999999997	0.24280000000000002	Feb 17/a	28.26	-0.0049	2547364.0	SSR Mining Inc	Basic Materials	Gold	USA	15.47	-0.13	1.99	-0.0635	0.053099999999999994	0.3668	-0.1562	2.2666999999999997	47.81	-0.015700000000000002	0.0109	5.62	0.18	3.53	1.64	9.98	23.73	1.2812000000000001	0.0959	0.12990000000000002	0.3147	0.1382	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-17	90
PAHC	2130000000.0	0.0091	0.0684	0.318	8.56%	3.05	1.22	2.24	2.33	0.3178	0.11900000000000001	0.0629	Feb 04/a	52.51	0.0262	345018.0	Phibro Animal Health Corp	Healthcare	Drug Manufacturers - Specialty & Generic	USA	23.28	0.73	2.32	0.0209	0.1286	0.3836	-0.0673	2.2494	59.45	0.023799999999999998	0.0023	15.6	0.74	1.46	6.4	28.6	45.06	0.4474	0.1124	0.0745	0.2104	0.1012	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-17	85
LRCX	282820000000.0	0.0045000000000000005	0.3014	0.6556000000000001	44.78%	2.26	1.61	0.37	0.44	0.498	0.33759999999999996	0.30219999999999997	Jan 28/a	226.48	0.0323	9931233.0	Lam Research Corp	Technology	Semiconductor Equipment & Materials	USA	46.42	1.8	11.1	0.0	0.0089	0.5079	-0.1177	3.0213	52.5	0.029500000000000002	0.0026	32.08	1.28	13.76	27.93	45.76	45.5	0.2861	0.326	0.2242	0.2502	0.1292	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-17	85
SIMO	4290000000.0	0.0154	0.1085	0.1525	14.66%	2.79	1.54	0.0	0.0	0.4827	0.105	0.1381	Feb 03/a	126.18	0.0017000000000000001	237367.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	34.79	1.03	7.11	-0.0111	0.0274	0.3542	-0.1408	2.391	51.68	-0.0002	0.0018	16.87	0.36	4.85	5.14	21.24	682.74	0.6271	0.29469999999999996	0.0977	0.4731	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-17	85
SQM	11010000000.0	0.020099999999999996	0.0451	0.1081	5.90%	3.27	2.25	0.75	0.84	0.2933	0.245	0.1284	Feb 28/a	77.11	0.01	874414.0	Sociedad Quimica Y Minera de Chile S.A. ADR	Basic Materials	Specialty Chemicals	Chile	37.45	1.04	3.46	0.0345	0.014499999999999999	0.4338	-0.1047	1.6263999999999998	54.63	0.0053	0.0046	12.35	0.32	2.4	3.87	4.04	25.2	1.6138	0.1592	0.2712	0.3872	0.20120000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-17	85
VICR	8910000000.0		0.16140000000000002	0.185	16.53%	8.99	7.59	0.01	0.01	0.5642	0.09029999999999999	0.2908	Feb 19/a	196.33	0.0588	739976.0	Vicor Corp	Technology	Electronic Components	USA	75.38	1.93	15.3	0.0756	0.18789999999999998	1.1958	-0.063	4.0438	59.79	0.057	0.0018	41.13	1.29	21.85	12.49	22.11	74.71	0.0219	0.7896	0.449	0.31980000000000003	0.06570000000000001	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-17	80
NSSC	1550000000.0	0.0131	0.22829999999999998	0.2642	24.95%	7.99	6.55	0.03	0.03	0.5625	0.26890000000000003	0.247	Feb 02/b	43.59	0.0175	547460.0	NAPCO Security Technologies Inc	Industrials	Security & Protection Services	USA	33.03	1.44	1.59	-0.0116	0.032400000000000005	0.1374	-0.0941	1.2941999999999998	51.93	0.0175	0.0	27.65	1.66	8.1	8.41	13.47	28.97	0.2059	0.0987	0.3885	0.16670000000000001	0.12369999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-03-17	80
