Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
NNBIX	18000000000.0		0.15560000000000002	0.225	17.53%	2.93	2.85	0.12	0.12	0.9817	0.2575	0.2155	Jul 30/a	179.05	0.035	1304498.0	Neurocrine Biosciences Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	27.53	0.39	4.72	0.0407	0.0915	0.2404	-0.0118	0.466	65.75	0.0245	0.0102	18.10	0.47	5.8	5.29	13.68	21.66	0.6419	0.2902	0.0231	0.387	0.2229	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	100
HHALO	9320000000.0		0.1433	0.9940000000000001	16.18%	2.76	2.33	8.81	9.76	0.7693000000000001	0.5696	0.23129999999999998	May 11/a	78.6	0.0196	1272392.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	28.27	0.85	2.4	0.0235	0.0901	0.135	-0.044500000000000005	0.4127	60.5	0.0213	-0.0017000000000000001	7.93	0.2	6.18	42.42	29.26	13.96	0.9207	0.243	0.2289	0.3897	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	100
AAMG	9000000000.0	0.0001	0.0833	0.2404	12.56%	1.18	1.18	0.94	0.94	0.9361	0.1954	0.3542	May 01/b	340.58	-0.0698	910140.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	13.88	1.11	13.11	-0.0401	0.019299999999999998	0.1552	-0.11019999999999999	0.7029000000000001	43.74	-0.075	0.005699999999999999	8.22	0.33	4.22	2.92	23.92	8.23	0.37729999999999997	0.1549	0.3932	0.2529	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	95
LLLY	1106930000000.0	0.0059	0.24539999999999998	1.0764	35.82%	1.5	1.1	1.26	1.39	0.8283	0.473	0.34979999999999994	Aug 05/b	1175.41	0.024900000000000002	2077874.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	42.31	0.51	38.46	-0.0045000000000000005	0.0526	0.16269999999999998	-0.0593	0.8843000000000001	53.52	0.028399999999999998	-0.0034000000000000002	26.00	0.89	15.32	35.55	209.57	93.63	0.4543	0.2839	0.2759	0.2914	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	95
CCPAY	23930000000.0		0.0519	0.3371	11.60%	0.98	0.98	1.88	2.95	0.7281	0.4561	0.24530000000000002	May 07/a	366.15	-0.0085	364724.0	Corpay Inc	Technology	Software - Infrastructure	USA	21.89	0.87	11.08	0.042800000000000005	0.0466	0.15439999999999998	-0.0212	0.4481	58.01	-0.0002	-0.0083	11.96	0.65	5.0	6.9	2.71	18.26	0.2518	0.1439	0.13140000000000002	0.18510000000000001	0.1365	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	90
AATLC	1460000000.0		0.025099999999999997	0.2139	1.94%	1.59	1.59	9.12	9.23	0.9209	0.2409	0.0546	May 07/a	96.37	-0.015700000000000002	187518.0	Atlanticus Holdings Corp	Financial	Credit Services	USA	14.37	2.12	6.13	-0.039900000000000005	0.052300000000000006	0.4254	-0.1442	1.1069	49.4	-0.0254	0.009899999999999999	7.40	0.16	0.63	2.24	1.81	1.84	0.5968	0.36810000000000004	0.0855	0.45439999999999997	0.2843	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	90
EEXEL	14110000000.0		0.3069	0.40990000000000004	39.59%	3.26	3.19	0.09	0.09	0.9643999999999999	0.4029	0.3508	May 05/a	56.12	0.0106	1819991.0	Exelixis Inc	Healthcare	Biotechnology	USA	18.6	0.43	1.49	0.017	0.0653	0.2429	-0.0252	0.6626000000000001	59.99	0.0083	0.0023	14.12	0.98	5.94	7.36	18.15	15.37	0.1326	0.1394	0.5119	0.1436	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	90
CCACC	6470000000.0		0.050499999999999996	0.2812	7.39%	0.27	0.27	3.05	4.23	0.9784	0.46909999999999996	0.1949	May 05/a	618.47	0.0044	96876.0	Credit Acceptance Corp	Financial	Credit Services	USA	15.37	1.36	21.05	-0.0175	0.0599	0.23670000000000002	-0.0753	0.5389	52.93	0.0005	0.0039000000000000003	10.90	0.49	2.78	4.26	11.59	6.15	0.2263	0.1705	0.0916	0.2216	0.0678	True	True	False	True	True	True	True	True	True	True	True	True	2026-07-21	90
MMRX	4650000000.0	0.0097	0.011399999999999999	0.2899	9.35%	1.08	1.07	1.75	7.68	0.742	0.3134	0.0814	May 06/b	64.64	0.0323	567264.0	Marex Group Ltd	Financial	Capital Markets	Bermuda	14.94	-0.07	3.3	0.0016	0.0753	0.456	-0.0919	1.3159999999999998	53.27	0.027000000000000003	0.0051	10.59	0.51	1.13	3.65	0.31		0.35509999999999997	0.12869999999999998	0.5147999999999999	0.2059	0.4368	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	85
HHWM	111630000000.0	0.0019	0.1463	0.3382	18.00%	2.44	1.59	0.75	0.88	0.3171	0.2667	0.2021	Aug 06/b	279.0	0.0258	1364283.0	Howmet Aerospace Inc	Industrials	Aerospace & Defense	USA	64.72	1.2	8.9	0.022000000000000002	0.0463	0.1997	-0.04	0.6465000000000001	58.3	0.0174	0.0083	46.02	1.92	12.95	20.26	45.83	67.41	0.3433	0.19699999999999998	0.5077	0.2396	0.0943	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	85
DDVA	15230000000.0	0.006999999999999999	0.0437	6.353	6.35%	1.42	1.37			0.2727	0.1482	0.0547	May 05/a	237.28	0.013600000000000001	503369.0	DaVita Inc	Healthcare	Medical Care Facilities	USA	22.78	0.88	6.07	0.0397	0.12689999999999999	0.5581	-0.0098	1.3493000000000002	70.04	0.011000000000000001	0.0026	13.69	0.65	1.1		20.35	10.2	0.3803	0.1648	0.08289999999999999	0.2114	0.0339	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	85
GGLBE	5990000000.0		0.09380000000000001	0.1297	12.52%	2.25	2.25	0.02	0.03	0.4462	0.121	0.1137	May 13/b	35.76	-0.022400000000000003	4583767.0	Global E Online Ltd	Consumer Cyclical	Internet Retail	Israel	53.71	1.03	1.54	-0.0227	0.07730000000000001	0.026099999999999998	-0.1474	0.3321	49.63	-0.0086	-0.0139	23.29	0.3	5.85	6.65	10.85	20.15	1.9080000000000001	0.35409999999999997	0.6244	0.7698	0.4781	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	85
AANET	219830000000.0		0.2057	0.3152	27.59%	2.83	2.47	0.0	0.0	0.6354	0.4279	0.3832	Aug 04/a	174.58	0.030899999999999997	6309708.0	Arista Networks Inc	Technology	Computer Hardware	USA	59.78	1.6	10.02	0.0219	0.07919999999999999	0.20420000000000002	-0.0803	0.6318	53.75	0.0008	0.0301	39.08	1.74	22.64	16.3	17.8	41.65	0.2214	0.2275	0.40700000000000003	0.2243	0.3119	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	85
VVCTR	6120000000.0	0.020499999999999997	0.1131	0.217	11.28%	1.79	1.79	0.43	0.43	0.764	0.44670000000000004	0.19699999999999998	May 06/a	97.92	-0.0027	381116.0	Victory Capital Holdings Inc	Financial	Asset Management	USA	21.99	1.09	2.94	0.0824	0.1131	0.3447	-0.0405	0.7170000000000001	67.29	-0.0043	0.0015	12.08	0.97	4.13	2.6	80.73	14.51	0.16699999999999998	0.0889	0.0717	0.1246	0.113	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	85
GGEN	15730000000.0	0.019299999999999998	0.0626	0.39880000000000004	9.12%	0.4	0.4	3.09	3.16	0.741	0.431	0.1946	Aug 06/a	26.11	-0.0212	3588922.0	Gen Digital Inc	Technology	Software - Infrastructure	USA	16.5	1.21	0.89	0.0158	0.042300000000000004	0.07440000000000001	-0.1895	0.4685	54.63	-0.0203	-0.0009	7.92	0.61	3.15	5.98	38.27	10.33	0.1362	0.134	0.11230000000000001	0.1292	0.1441	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	85
MMCB	1230000000.0	0.0096	0.0105	0.10220000000000001	8.75%	0.0		0.04	0.04		0.226	0.1589	Jul 21/a	99.07	0.0053	188906.0	Metropolitan Bank Holding Corp	Financial	Banks - Regional	USA	12.2	0.98	2.55	0.0069	0.0545	0.1721	-0.0291	0.5322	56.15	-0.003	0.0083	8.50	0.29	2.26	1.29		9.5	0.5820000000000001	0.1124	0.0728	0.2883	0.2692	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	80
CCRS	29260000000.0	0.0014000000000000002	0.136	0.2488	17.36%	3.73	2.08	0.33	0.34	0.2979	0.2141	0.15810000000000002	Jul 30/b	588.99	0.061	620665.0	Carpenter Technology Corp	Industrials	Metal Fabrication	USA	61.99	1.25	23.44	0.004699999999999999	0.1234	0.49950000000000006	-0.0591	1.5833000000000002	58.06	0.0393	0.0209	45.58	1.68	9.66	14.15	99.27	71.83	0.4154	0.2205	2.1797999999999997	0.2711	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	80
PPGNY	2530000000.0		0.09480000000000001	0.1493	14.63%	2.13	2.13	0.05	0.06	0.24109999999999998	0.0746	0.052300000000000006	May 07/a	32.24	0.0148	873891.0	Progyny Inc	Healthcare	Healthcare Plans	USA	41.87	1.01	0.92	0.065	0.18510000000000001	0.4072	-0.025	1.0025	75.78	0.0075	0.0072	21.58	0.6	1.95	5.74	11.17	13.69	0.9836	0.1586	0.0678	0.3607	0.3017	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	80
CCSX	92700000000.0	0.0111	0.0698	0.2369	9.47%	0.97	0.83	1.37	1.42	0.34590000000000004	0.34590000000000004	0.2155	Jul 22/a	49.89	-0.0044	12564315.0	CSX Corp	Industrials	Railroads	USA	30.52	1.2	0.94	0.0229	0.0574	0.2261	-0.027200000000000002	0.5689	61.35	-0.0091	0.0048	22.41	1.5	6.55	6.83	83.59	48.69	0.2152	0.1377	0.051500000000000004	0.14980000000000002	0.058899999999999994	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	80
DDXCM	28840000000.0		0.139	0.35619999999999996	21.53%	1.95	1.64	0.46	0.47	0.6264	0.2145	0.1931	Jul 30/a	74.75	-0.0124	3843283.0	Dexcom Inc	Healthcare	Medical Devices	USA	31.97	1.41	2.73	0.0302	0.0519	0.1085	-0.1693	0.3814	54.2	-0.018000000000000002	0.005699999999999999	24.19	1.16	5.99	9.76	11.94	20.18	0.2409	0.19140000000000001	0.10550000000000001	0.20879999999999999	0.19329999999999997	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	80
UUMBF	10930000000.0	0.0121	0.0124	0.1211	10.63%	0.41		0.06	0.51		0.2595	0.2007	Jul 28/a	143.81	-0.0051	484049.0	UMB Financial Corp	Financial	Banks - Regional	USA	12.75	0.78	3.29	-0.0009	0.0579	0.17550000000000002	-0.030299999999999997	0.3911	55.5	-0.0024	-0.0028000000000000004	10.45	0.98	2.55	1.45		11.08	0.1404	0.0635	0.0941	0.1063	0.26890000000000003	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	80
AARW	11060000000.0		0.0253	0.11470000000000001	7.99%	1.24	1.02	0.35	0.37	0.10880000000000001	0.0346	0.0217	May 07/b	216.23	0.051699999999999996	516981.0	Arrow Electronics Inc	Technology	Electronics & Computer Distribution	USA	15.47	1.2	7.87	0.0349	0.0089	0.4068	-0.0889	1.1243	56.14	0.0271	0.0239	9.98	0.32	0.33	1.64	38.59	36.4	0.8158	0.0824	0.0802	0.31010000000000004	0.0148	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	80
BBAP	31110000000.0	0.0381	0.0277	0.1946	11.93%	0.41		0.51	0.81		0.3395	0.2322	Aug 13/a	391.1	0.011000000000000001	255242.0	Credicorp Ltd	Financial	Banks - Regional	Peru	15.03	0.86	12.65	0.0092	0.0863	0.2261	-0.0302	0.7343999999999999	56.73	-0.0039000000000000003	0.015	11.60	0.83	3.49	2.71		21.41	0.16210000000000002	0.13369999999999999	0.8127	0.1404	0.08789999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	80
CCOCO	4330000000.0		0.19010000000000002	0.2632	22.71%	3.65	2.94	0.04	0.04	0.37200000000000005	0.147	0.1259	Jul 23/b	75.89	0.0273	837496.0	Vita Coco Company Inc	Consumer Defensive	Beverages - Non-Alcoholic	USA	54.98	0.75	3.46	0.0406	0.0040999999999999995	0.3232	-0.1158	1.3872	55.39	0.013999999999999999	0.0131	38.58	1.63	6.58	12.31	21.33	67.18	0.4629	0.13	0.15109999999999998	0.2366	0.1444	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	80
EEXTR	3980000000.0		0.014499999999999999	0.21600000000000003	6.40%	0.91	0.78	2.22	2.99	0.6008	0.0329	0.013000000000000001	Aug 05/b	30.44	0.0053	1677485.0	Extreme Networks Inc	Technology	Communication Equipment	USA	253.03	1.79	1.55	-0.028999999999999998	0.051399999999999994	0.5231	-0.0975	1.2590000000000001	49.7	-0.0183	0.024	23.29	1.13	3.18	51.08	18.95	37.82	0.2299	0.2651	0.4437	0.2064	0.037599999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	75
BBPOP	11120000000.0	0.0178	0.012	0.14880000000000002	12.64%	0.11		0.13	0.2		0.2371	0.2	Jul 23/b	172.27	0.0009	376867.0	Popular Inc	Financial	Banks - Regional	USA	12.71	0.63	3.41	0.022400000000000003	0.08689999999999999	0.25989999999999996	-0.0139	0.5842	65.77	0.0058	-0.0049	10.24	0.67	2.47	1.77		15.88	0.2422	0.1144	0.014199999999999999	0.1539	0.1009	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	75
AAMD	887750000000.0		0.0652	0.0806	7.43%	2.72	1.96	0.05	0.06	0.47090000000000004	0.1175	0.13369999999999999	Aug 04/a	544.43	0.08109999999999999	27773626.0	Advanced Micro Devices Inc	Technology	Semiconductors	USA	178.68	2.48	37.47	0.0254	0.0814	0.813	-0.0689	2.6485000000000003	54.83	0.035	0.044500000000000005	40.27	0.63	23.7	13.77	71.84	103.54	0.7961	0.8053	0.0513	0.6426999999999999	0.2882	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	75
SSTT	50730000000.0	0.0192	0.0087	0.1243	6.40%	3.2		0.91	1.08		0.19829999999999998	0.1454	Jul 16/b	183.3	0.0039000000000000003	1777810.0	State Street Corp	Financial	Asset Management	USA	16.16	1.42	4.95	0.0366	0.1024	0.33659999999999995	-0.0479	0.7518	65.6	-0.004699999999999999	0.0087	12.09	0.66	2.29	2.04			0.3155	0.11689999999999999	0.08259999999999999	0.182	0.141	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	75
OONB	10110000000.0	0.022099999999999998	0.012	0.1008	5.64%	0.04		0.58	0.95		0.2735	0.185	Jul 22/b	26.17	-0.0128	7931392.0	Old National Bancorp	Financial	Banks - Regional	USA	13.56	0.84	0.54	0.0	0.0504	0.1278	-0.0421	0.3496	54.41	-0.0098	-0.003	9.09	0.68	2.52	1.22		13.77	0.171	0.1127	0.0558	0.1331	0.3285	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-21	75
