Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
MU	846930000000.0	0.0008	0.2762	0.3982	29.16%	2.9	2.32	0.14	0.15	0.5854	0.4865	0.41490000000000005	Mar 18/a	751.0	-0.0146	35404841.0	Micron Technology Inc	Technology	Semiconductors	USA	35.46	1.99	47.37	0.12300000000000001	0.447	1.3283	-0.0827	7.2591	65.07	-0.0078000000000000005	-0.0068000000000000005	7.48	0.06	14.57	11.69	57.95	82.38	6.053999999999999	0.7173	0.2619	1.1975	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-22	100
AVGO	1960820000000.0	0.0066	0.149	0.3337	17.38%	1.9	1.73	0.8	0.83	0.6496	0.4157	0.3657	Jun 03/a	414.14	-0.001	14013819.0	Broadcom Inc	Technology	Semiconductors	USA	80.79	1.42	14.69	-0.0118	0.0984	0.1838	-0.0638	0.831	53.07	-0.0096	0.0087	22.87	0.47	28.72	24.56	138.34	67.82	0.6522	0.6072	0.4976	0.4911	0.21739999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-22	100
NVDA	5210990000000.0	0.0023	0.8297	1.1429	77.17%	3.44	2.85	0.06	0.07	0.7415	0.6402	0.6297	May 20/a	215.33	-0.019	166495402.0	NVIDIA Corp	Technology	Semiconductors	USA	32.98	2.24	7.59	0.0027	0.0941	0.15130000000000002	-0.0897	0.6672	53.71	-0.024399999999999998	0.0055000000000000005	17.46	0.4	20.56	26.68	64.67	49.13	0.8519	0.39640000000000003	0.9527	0.44	0.669	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-22	100
NBIX	15760000000.0		0.15560000000000002	0.225	17.53%	2.93	2.85	0.12	0.12	0.9817	0.2575	0.2155	May 05/a	156.7	0.0077	757537.0	Neurocrine Biosciences Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	24.09	0.37	4.35	0.0687	0.1454	0.1285	-0.035	0.3326	69.03	-0.0016	0.009300000000000001	16.54	0.46	5.08	4.63	11.97	18.95	0.629	0.24530000000000002	0.0231	0.36210000000000003	0.2229	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-22	100
STRL	22490000000.0		0.1439	0.3475	23.10%	1.1	1.1	0.26	0.29	0.2243	0.1741	0.1202	May 04/a	732.94	-0.0011	517020.0	Sterling Infrastructure Inc	Industrials	Engineering & Construction	USA	65.53	1.7	49.58	0.0178	0.33380000000000004	0.8423999999999999	-0.1794	3.1609	55.86	-0.011000000000000001	0.01	31.54	0.82	7.8	18.9	43.94	51.09	0.7195999999999999	0.242	0.4426	0.3851	0.1177	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-22	95
NXPI	79900000000.0	0.013600000000000001	0.1015	0.262	12.11%	2.24	1.55	1.0	1.07	0.5371	0.2631	0.21030000000000001	Apr 28/a	316.47	0.0571	2937655.0	NXP Semiconductors NV	Technology	Semiconductors	Netherlands	30.28	1.77	12.38	0.0888	0.3256	0.39899999999999997	0.0175	0.7293000000000001	69.13	0.0521	0.004699999999999999	17.98	0.89	6.33	7.32	21.55	28.67	0.2429	0.19899999999999998	1.1219	0.20149999999999998	0.0733	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-22	95
LLY	1002950000000.0	0.0067	0.24539999999999998	1.0764	35.82%	1.5	1.1	1.26	1.39	0.8283	0.473	0.34979999999999994	Apr 30/b	1065.0	0.022400000000000003	3466580.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	38.34	0.5	30.22	0.0935	0.129	0.14730000000000001	-0.0608	0.7073	68.31	0.0143	0.008	23.99	0.85	13.88	32.21	189.88	84.83	0.5078	0.2162	0.2759	0.282	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-22	95
AMAT	342970000000.0	0.0043	0.2302	0.3969	28.49%	2.51	1.8	0.25	0.3	0.48960000000000004	0.3013	0.29309999999999997	May 14/a	432.16	0.011200000000000002	4797338.0	Applied Materials Inc	Technology	Semiconductor Equipment & Materials	USA	40.61	1.66	17.64	0.0383	0.111	0.5045000000000001	-0.0363	1.8159	57.93	-0.004699999999999999	0.0161	26.69	0.97	11.82	14.35	41.62	64.19	0.293	0.3293	0.1718	0.2761	0.1052	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-22	95
AMG	7980000000.0	0.0001	0.0833	0.2404	12.56%	1.18	1.18	0.94	0.94	0.9361	0.1954	0.3542	May 01/b	301.96	-0.0022	262539.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	12.3	1.14	9.9	0.0121	0.0451	0.1081	-0.098	0.7501000000000001	55.16	-0.0052	0.003	7.64	0.35	3.74	2.59	21.21	7.3	0.32549999999999996	0.1441	0.3932	0.2163	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-22	95
SIMO	9270000000.0	0.0070999999999999995	0.1477	0.2023	18.73%	2.85	1.38	0.0	0.0	0.48090000000000005	0.1277	0.15990000000000001	Apr 28/a	276.14	0.0479	797839.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	54.92	1.69	17.06	0.15560000000000002	0.6141	1.3561	0.008199999999999999	3.5756	74.19	0.0342	0.0132	27.30	0.56	8.73	10.23	44.78		1.3840999999999999	0.195	0.0977	0.4854	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-22	95
VICR	12220000000.0		0.18600000000000003	0.20489999999999997	17.99%	14.3	12.03	0.01	0.01	0.5817	0.12619999999999998	0.32030000000000003	Apr 21/b	267.99	-0.0011	473979.0	Vicor Corp	Technology	Electronic Components	USA	89.75	2.32	23.45	-0.0072	0.2078	1.0402	-0.15410000000000001	5.610499999999999	53.66	-0.0052	0.0040999999999999995	47.50	1.3	28.63	16.19	30.22	139.89	0.061799999999999994	1.036	0.449	0.3649	0.06570000000000001	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-22	90
EVR	13390000000.0	0.0102	0.19699999999999998	0.4543	26.50%	2.77	2.77	0.58	0.62	0.9887999999999999	0.22920000000000001	0.163	Apr 29/b	346.12	-0.0004	280585.0	Evercore Inc	Financial	Capital Markets	USA	19.53	1.5	11.94	0.037200000000000004	0.077	0.0591	-0.1096	0.5936	57.78	-0.0045000000000000005	0.0042	15.04	0.73	2.92	7.51	6.62	8.92	0.31980000000000003	0.1973	0.113	0.20579999999999998	0.1118	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-22	90
