Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
CCDNA	2510000000.0		0.22719999999999999	0.2949	25.30%	4.58	4.51	0.03	0.05	0.7011	-0.004	0.24230000000000002	Jul 30/a	48.61	3.45%	1158718.0	Caredx Inc	Healthcare	Diagnostics & Research	USA	23.43	2.42	2.18	0.09210000000000002	0.3627	1.0815000000000001	-0.0231	3.0918	71.74	0.0345	0.0	35.87	0.73	5.49	5.88	6.73	29.69	1.092	0.1168	0.0009	0.4946	0.1459	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-21	100
HHALO	12280000000.0		0.17859999999999998	1.7367	19.87%	2.71	2.31	13.5	14.96	0.764	0.5677	0.2486	Aug 06/a	108.17	1.93%	1149336.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	32.32	0.87	3.21	0.1458	0.30269999999999997	0.4968	0.0019	0.7668	78.39	0.018500000000000003	0.0008	10.49	0.25	7.38	85.94	53.15	15.23	1.0127	0.2343	0.2289	0.41350000000000003	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-21	100
SSQM	11710000000.0	0.0232	0.09849999999999999	0.2379	12.44%	2.61	1.96	0.77	0.84	0.4207	0.3895	0.20620000000000002	Aug 19/b	81.96	4.47%	1677200.0	Sociedad Quimica Y Minera de Chile SA ADR	Basic Materials	Specialty Chemicals	Chile	16.92	1.01	2.81	0.1408	0.1191	0.09699999999999999	-0.1637	1.0197	72.81	0.011899999999999999	0.0325	11.64	0.22	1.74	3.72	2.7	6.02	2.3453	0.0217	0.2712	0.5267000000000001	0.20120000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-21	100
NNVDA	5196220000000.0	0.0033	0.8297	1.1429	77.17%	3.44	2.85	0.06	0.07	0.7415	0.6402	0.6297	Aug 26/a	214.72	-0.98%	98220501.0	NVIDIA Corp	Technology	Semiconductors	USA	32.88	2.22	6.26	0.0072	0.0344	0.09949999999999999	-0.0922	0.30870000000000003	51.01	-0.0169	0.0072	16.75	0.35	20.5	26.61	64.49	43.64	0.8906000000000001	0.4218	0.9527	0.4779	0.669	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-21	100
LLLY	1181780000000.0	0.0055000000000000005	0.21960000000000002	1.0243	32.68%	1.35	1.0	1.41	1.62	0.8340000000000001	0.4972	0.3353	Aug 05/b	1255.4	0.88%	2494688.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	42.66	0.51	41.92	0.0478	0.0643	0.19219999999999998	-0.0288	0.8083	59.45	0.019	-0.01	26.93	0.89	14.83	34.89	132.04	64.97	0.5033	0.2809	0.2759	0.3024	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-21	100
AAU	61220000000.0	0.04	0.2565	0.465	35.67%	2.71	2.07	0.19	0.2	0.5769	0.5068	0.32189999999999996	Jul 31/b	121.22	5.28%	6154320.0	AngloGold Ashanti Plc	Basic Materials	Gold	USA	16.22	0.74	4.95	0.3028	0.3994	0.3003	-0.0613	1.3196	81.01	0.015	0.0373	12.98	0.59	5.18	6.83	21.81	14.46	0.6661	0.044000000000000004	0.17920000000000003	0.2191	0.1745	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-21	95
BB	78340000000.0	0.0232	0.131	0.2504	20.41%	3.01	2.36	0.17	0.17	0.5318999999999999	0.5217	0.316	Aug 10/b	47.6	2.87%	11451921.0	Barrick Mining Corp	Basic Materials	Gold	Canada	12.24	0.5	1.67	0.16829999999999998	0.225	0.1335	-0.12960000000000002	0.9124	73.08	0.0042	0.024399999999999998	11.57	0.47	3.79	2.87	13.22	13.97	0.4989	0.13419999999999999	0.1748	0.2452	0.0613	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-21	95
CCACC	6240000000.0		0.0579	0.3193	7.69%	0.29	0.29	3.11	3.96	0.9769	0.48560000000000003	0.21539999999999998	Aug 04/a	601.05	2.59%	126156.0	Credit Acceptance Corp	Financial	Credit Services	USA	13.22	1.35	19.06	0.042800000000000005	0.0066	0.1772	-0.1014	0.4955	56.88	0.0206	0.0051	10.50	0.47	2.68	3.93	12.46	5.11	0.2274	0.1794	0.0916	0.22149999999999997	0.0678	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-21	95
IIAG	12070000000.0		0.205	0.2953	23.56%	1.71	1.05	0.12	0.12	0.49329999999999996	0.47490000000000004	0.314	Aug 06/a	21.14	3.12%	5474544.0	Iamgold Corp	Basic Materials	Gold	Canada	10.71	1.39	0.93	0.2408	0.30010000000000003	0.2127	-0.15	1.5971000000000002	74.32	-0.0014000000000000002	0.0327	8.89	0.37	3.28	2.76	24.03	7.66	0.7354999999999999	0.11349999999999999	0.6994	0.23739999999999997	0.18100000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-21	95
SSCHW	194200000000.0	0.0113	0.0207	0.2027	13.96%	1.16	1.16	0.44	0.74	0.8503000000000001	0.49700000000000005	0.331	Jul 21/b	112.3	2.29%	6924589.0	Charles Schwab Corp	Financial	Capital Markets	USA	20.42	0.75	2.03	0.0393	0.1073	0.1616	0.0009	0.3375	70.68	0.0184	0.0044	14.24	0.61	6.61	4.42	3.15		0.3347	0.21309999999999998	0.1702	0.2341	0.17980000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-21	95
