Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
NVDA	5424190000000.0	0.0033	0.8368000000000001	1.1721	72.42%	4.59	3.85	0.16	0.17	0.7467	0.6520999999999999	0.6365999999999999	Aug 26/a	225.07	0.22%	90161783.0	NVIDIA Corp	Technology	Semiconductors	USA	28.45	2.22	5.87	0.015	0.0421	0.1283	-0.048499999999999995	0.3701	55.17	-0.0003	0.0024	14.30	0.22	17.9	23.73	54.59	42.71	0.9443	0.6969	0.9527	0.6479	0.669	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	100
MU	1222320000000.0	0.0006	0.475	0.6664	47.38%	3.42	2.98	0.06	0.06	0.726	0.6575	0.5590999999999999	Sep 30/a	1082.28	0.16%	20905327.0	Micron Technology Inc	Technology	Semiconductors	USA	24.5	2.23	47.98	0.08869999999999999	0.1494	0.6371	-0.1376	5.9983	63.2	-0.0124	0.014199999999999999	6.83	0.04	13.54	12.13	46.92	46.7	7.8982	1.1476	0.2619	1.7830000000000001	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	100
LLY	1114060000000.0	0.0058	0.21960000000000002	1.0243	32.68%	1.35	1.0	1.41	1.62	0.8340000000000001	0.4972	0.3353	Aug 05/b	1183.46	0.13%	1924248.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	40.21	0.45	32.5	0.028399999999999998	0.0051	0.1059	-0.08449999999999999	0.662	55.69	-0.0016	0.0029	25.22	0.83	13.98	32.89	124.48	61.25	0.5109	0.2827	0.2759	0.3055	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	100
HALO	12930000000.0		0.17859999999999998	1.7367	19.87%	2.71	2.31	13.5	14.96	0.764	0.5677	0.2486	Aug 06/a	113.9	-1.15%	1955174.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	34.03	0.88	3.13	0.0388	0.1419	0.4767	-0.0252	0.8604	64.13	-0.0127	0.0012	11.06	0.27	7.77	90.49	55.96	16.03	1.0275	0.22390000000000002	0.2289	0.41350000000000003	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	100
STX	208480000000.0	0.0033	0.3539	3.7152999999999996	54.52%	1.67	1.17	1.69	1.8	0.4558	0.3465	0.2611	Jul 28/a	916.83	1.20%	2797937.0	Seagate Technology Holdings Plc	Technology	Computer Hardware	USA	66.08	2.09	49.4	0.0799	0.0789	0.4432	-0.1993	3.3867000000000003	58.52	-0.008100000000000001	0.0204	16.08	0.22	17.1	95.95	122.28	67.14	1.3207	0.5770000000000001	0.20989999999999998	0.7256	0.0269	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	100
AMG	9660000000.0	0.0001	0.094	0.2729	14.17%	1.29	1.29	0.99	0.99	0.9399	0.217	0.3763	Jul 30/b	373.69	0.80%	242049.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	13.04	1.07	10.76	0.037599999999999995	0.0305	0.1637	-0.0489	0.624	59.69	0.002	0.006	8.66	0.32	4.25	3.2	23.51	8.67	0.41850000000000004	0.16760000000000003	0.3932	0.2709	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	95
ETON	1650000000.0		0.1167	0.35969999999999996	19.01%	1.52	1.3	0.43	0.63	0.5787	0.1563	0.1202	Aug 13/a	57.68	-3.04%	514074.0	Eton Pharmaceuticals Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	152.51	0.88	3.0	-0.0062	0.08109999999999999	0.8526	-0.1309	3.042	52.96	-0.0387	0.0086	27.47	0.26	15.61	35.03	61.43	111.93	2.1071	0.9309999999999999	0.33659999999999995	1.074	3.5957	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	95
BE	85030000000.0		0.06	0.222	5.65%	4.03	3.32	1.69	1.74	0.3122	0.1121	0.0787	Jul 28/a	288.7	8.27%	17348213.0	Bloom Energy Corp	Industrials	Electrical Equipment & Parts	USA	393.38	3.8	19.2	0.12560000000000002	0.257	0.4225	-0.17809999999999998	3.7043	62.8	0.0696	0.012199999999999999	58.30	0.49	27.31	52.54	31.87	135.56	2.5511	0.8348	0.2018	1.1905	0.2057	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	90
CDNA	3290000000.0		0.22719999999999999	0.2949	25.30%	4.58	4.51	0.03	0.05	0.7011	-0.004	0.24230000000000002	Jul 30/a	63.68	3.76%	2351019.0	Caredx Inc	Healthcare	Diagnostics & Research	USA	30.7	2.41	2.85	0.2053	0.33909999999999996	1.3056999999999999	0.009399999999999999	3.5649	79.3	0.0383	-0.0007000000000000001	47.93	1.02	7.19	7.7	8.82	38.9	1.0755	0.1036	0.0009	0.4693	0.1459	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	90
EXEL	14410000000.0		0.3328	0.4439	42.82%	3.46	3.38	0.09	0.09	0.9648	0.4072	0.3533	Aug 05/a	58.16	0.36%	1986813.0	Exelixis Inc	Healthcare	Biotechnology	USA	18.27	0.47	1.64	0.013999999999999999	0.0467	0.1954	-0.026099999999999998	0.723	56.1	-0.0015	0.0052	14.03	0.81	5.92	7.85	17.17	12.29	0.1406	0.1804	0.5119	0.17300000000000001	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	90
APH	207360000000.0	0.0063	0.146	0.38079999999999997	15.74%	1.89	1.41	1.11	1.21	0.3895	0.2813	0.1773	Jul 29/b	84.09	1.22%	10151014.0	Amphenol Corp	Technology	Electronic Components	USA	42.1	1.24	2.81	0.04190000000000001	0.0462	0.141	-0.0579	0.4251	58.17	0.0022	0.009899999999999999	25.94	0.87	7.15	13.38	38.27	43.99	0.5826	0.2263	0.2786	0.2994	0.21850000000000003	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	90
ADI	190720000000.0	0.0108	0.08560000000000001	0.1223	10.25%	1.25	0.91	0.2	0.27	0.6039	0.3589	0.2979	Aug 19/b	393.6	2.87%	2458027.0	Analog Devices Inc	Technology	Semiconductors	USA	46.71	1.24	11.42	0.0668	0.0547	0.1041	-0.1173	0.7613	62.35	0.0316	-0.0028000000000000004	23.63	0.65	13.74	5.68	82.03	38.63	0.6518999999999999	0.2945	0.0682	0.3614	0.1449	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	90
PAYC	9760000000.0	0.0068000000000000005	0.1056	0.41090000000000004	31.96%	1.02	1.02	1.67	1.72	0.7434999999999999	0.303	0.2278	Aug 05/a	220.46	-0.16%	442177.0	Paycom Software Inc	Technology	Software - Application	USA	23.43	0.82	7.39	-0.0282	0.0726	0.4368	-0.1001	1.1016	50.82	-0.0025	0.0009	15.79	0.84	4.56	17.09	49.31	17.22	0.3085	0.1547	0.26839999999999997	0.1885	0.19510000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	90
KEYS	61650000000.0		0.1133	0.209	14.67%	2.01	1.54	0.3	0.42	0.6483	0.24350000000000002	0.19079999999999997	Aug 18/a	362.15	1.29%	1221869.0	Keysight Technologies Inc	Technology	Scientific & Technical Instruments	USA	49.88	1.19	11.21	0.0906	0.0992	0.21289999999999998	-0.0342	1.2807	66.29	0.0005	0.0124	26.43	0.92	9.37	9.39	23.53	42.0	0.6003000000000001	0.1956	0.0817	0.2872	0.0495	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	90
MRX	5130000000.0	0.0088	0.010700000000000001	0.262	9.02%	1.13	1.11	1.52	6.12	0.7528	0.32189999999999996	0.094	Aug 12/b	71.31	-1.90%	488692.0	Marex Group Ltd	Financial	Capital Markets	Bermuda	13.29	-0.06	3.31	-0.0273	0.0294	0.3414	-0.0986	1.555	48.64	-0.0254	0.0066	10.56	0.43	1.17	2.72	0.24		0.5115999999999999	0.1199	0.5147999999999999	0.24530000000000002	0.4368	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	85
ANET	260510000000.0		0.201	0.3148	27.33%	2.96	2.59	0.0	0.0	0.63	0.4314	0.3837	Aug 04/a	206.55	0.41%	4377927.0	Arista Networks Inc	Technology	Computer Hardware	USA	65.12	1.61	7.69	0.0507	0.0858	0.3153	-0.0388	0.8036	60.18	-0.011000000000000001	0.015300000000000001	39.51	1.36	24.71	17.6	19.52	50.53	0.3786	0.2725	0.40700000000000003	0.2898	0.3119	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	85
DXCM	32689999999.999996		0.1451	0.3849	25.00%	1.73	1.43	0.53	0.53	0.6357	0.22920000000000001	0.20120000000000002	Jul 30/a	86.62	-0.97%	1890131.0	Dexcom Inc	Healthcare	Medical Devices	USA	34.19	1.48	2.29	-0.0109	0.0175	0.1936	-0.0645	0.6008	48.68	-0.0087	-0.001	27.76	1.31	6.58	12.47	16.79	23.26	0.2764	0.1697	0.10550000000000001	0.2118	0.19329999999999997	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	85
AMD	1029490000000.0		0.0812	0.102	9.11%	2.61	1.91	0.05	0.06	0.5036999999999999	0.15710000000000002	0.1558	Aug 04/a	630.63	0.22%	17617052.0	Advanced Micro Devices Inc	Technology	Semiconductors	USA	161.85	2.47	24.71	0.1941	0.2495	0.7289	-0.0003	3.0744	73.0	-0.0062	0.0084	39.66	0.52	24.92	15.31	78.46	122.51	0.8292	1.0846	0.0513	0.7636	0.2882	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	85
WPM	64910000000.0	0.0055000000000000005	0.2036	0.23550000000000001	17.58%	0.47	0.47	0.2	0.2	0.7521	0.7299	0.6466	Aug 06/a	142.92	-0.67%	1955121.0	Wheaton Precious Metals Corp	Basic Materials	Gold	Canada	31.7	0.53	5.7	-0.051	0.042199999999999994	0.0786	-0.1378	0.544	46.07	-0.0072	0.0005	28.33	1.28	20.47	6.7	647.85		0.5732	0.0602	0.2343	0.22149999999999997	0.1612	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-25	85
