Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
HALO	9720000000.0		0.1433	0.9940000000000001	16.18%	2.76	2.33	8.81	9.76	0.7693000000000001	0.5696	0.23129999999999998	Aug 06/a	81.93	0.013500000000000002	1661096.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	29.47	0.84	2.48	0.0484	0.1241	0.18030000000000002	-0.004	0.4205	66.81	0.0070999999999999995	0.0063	8.22	0.21	6.44	44.21	30.5	14.56	0.9143000000000001	0.255	0.2289	0.389	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-24	100
NBIX	17670000000.0		0.15560000000000002	0.225	17.53%	2.93	2.85	0.12	0.12	0.9817	0.2575	0.2155	Jul 30/a	175.77	0.009300000000000001	1129501.0	Neurocrine Biosciences Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	27.02	0.39	4.95	0.0125	0.0632	0.21309999999999998	-0.029900000000000003	0.4391	58.3	0.0087	0.0006	17.59	0.45	5.7	5.19	13.43	21.26	0.6531999999999999	0.2945	0.0231	0.3917	0.2229	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-24	100
LLY	1126350000000.0	0.0058	0.24539999999999998	1.0764	35.82%	1.5	1.1	1.26	1.39	0.8283	0.473	0.34979999999999994	Aug 05/b	1196.03	0.0086	1976983.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	43.05	0.51	36.82	0.0048	0.059000000000000004	0.1771	-0.042800000000000005	0.9174	57.0	0.0014000000000000002	0.0072	26.46	0.91	15.59	36.17	213.24	95.27	0.4507	0.287	0.2759	0.2915	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-24	95
AMG	9460000000.0	0.0001	0.0833	0.2404	12.56%	1.18	1.18	0.94	0.94	0.9361	0.1954	0.3542	May 01/b	358.29	0.0302	196761.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	14.6	1.11	12.91	0.006500000000000001	0.0629	0.2086	-0.0639	0.7915000000000001	53.85	0.026600000000000002	0.0036	8.65	0.34	4.44	3.07	25.16	8.66	0.37729999999999997	0.1549	0.3932	0.2529	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-24	95
ATLC	1500000000.0		0.025099999999999997	0.2139	1.94%	1.59	1.59	9.12	9.23	0.9209	0.2409	0.0546	May 07/a	99.48	0.0404	196420.0	Atlanticus Holdings Corp	Financial	Credit Services	USA	14.83	2.13	5.87	0.003	0.07519999999999999	0.4582	-0.1166	1.1198000000000001	54.25	0.030899999999999997	0.0092	7.64	0.17	0.65	2.31	1.87	1.9	0.5968	0.36810000000000004	0.0855	0.45439999999999997	0.2843	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-24	90
EXEL	13920000000.0		0.3069	0.40990000000000004	39.59%	3.26	3.19	0.09	0.09	0.9643999999999999	0.4029	0.3508	Aug 05/a	55.37	-0.005	1837908.0	Exelixis Inc	Healthcare	Biotechnology	USA	18.35	0.43	1.46	-0.0043	0.0437	0.22030000000000002	-0.0382	0.6403	54.29	-0.0125	0.0075	13.55	0.88	5.86	7.26	17.91	15.17	0.1351	0.1691	0.5119	0.15410000000000001	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-24	90
CPAY	24220000000.0		0.0519	0.3371	11.60%	0.98	0.98	1.88	2.95	0.7281	0.4561	0.24530000000000002	Aug 05/a	370.58	0.0158	269604.0	Corpay Inc	Technology	Software - Infrastructure	USA	22.15	0.86	11.09	0.042800000000000005	0.055	0.1642	-0.009399999999999999	0.4657	59.35	0.0066	0.0092	12.11	0.65	5.06	6.98	2.75	18.48	0.2518	0.1437	0.13140000000000002	0.18510000000000001	0.1365	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-24	90
ONB	10240000000.0	0.0218	0.012199999999999999	0.23420000000000002	12.06%	0.04					0.2985	0.2121	Jul 22/b	26.49	0.0146	5242518.0	Old National Bancorp	Financial	Banks - Regional	USA	11.8	0.84	0.55	0.008199999999999999	0.057800000000000004	0.13849999999999998	-0.0304	0.3661	57.24	0.009899999999999999	0.0046	9.18	0.69	2.49			13.94	0.1782	0.10800000000000001	0.0558	0.1326	0.3285	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-24	90
GEN	15570000000.0	0.0195	0.0626	0.39880000000000004	9.12%	0.4	0.4	3.09	3.16	0.741	0.431	0.1946	Aug 06/a	25.84	0.030699999999999998	2647236.0	Gen Digital Inc	Technology	Software - Infrastructure	USA	16.33	1.21	0.88	-0.006999999999999999	0.023799999999999998	0.06480000000000001	-0.1979	0.4533	52.09	0.014499999999999999	0.016	7.83	0.61	3.11	5.92	37.88	10.22	0.1362	0.134	0.11230000000000001	0.1292	0.1441	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-24	85
GLBE	6070000000.0		0.09380000000000001	0.1297	12.52%	2.25	2.25	0.02	0.03	0.4462	0.121	0.1137	May 13/b	36.21	0.0496	1028001.0	Global E Online Ltd	Consumer Cyclical	Internet Retail	Israel	54.39	1.04	1.55	-0.0181	0.0802	0.0393	-0.1366	0.3489	52.14	0.028999999999999998	0.02	23.48	0.3	5.92	6.73	10.98	20.4	1.9080000000000001	0.35960000000000003	0.6244	0.7731	0.4781	True	True	True	True	True	True	True	True	True	True	True	True	2026-07-24	85
