Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
CCDNA	2480000000.0		0.22719999999999999	0.2949	25.30%	4.58	4.51	0.03	0.05	0.7011	-0.004	0.24230000000000002	Jul 30/a	47.85	0.0947	2927123.0	Caredx Inc	Healthcare	Diagnostics & Research	USA	23.06	2.39	2.54	0.35240000000000005	0.6573	1.2656	0.0633	3.2498	81.5	0.0134	0.0803	35.92	0.78	5.4	5.79	6.63	29.23	1.0276	0.13269999999999998	0.0009	0.4585	0.1459	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-03	100
HHALO	9760000000.0		0.1433	0.9940000000000001	16.18%	2.76	2.33	8.81	9.76	0.7693000000000001	0.5696	0.23129999999999998	Aug 06/a	82.27	-0.0033	1367455.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	29.59	0.85	2.3	0.0337	0.10310000000000001	0.1764	-0.025699999999999997	0.4056	63.63	-0.0018	-0.0015	8.25	0.21	6.47	44.4	30.63	14.62	0.9143000000000001	0.255	0.2289	0.389	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-03	100
AAMG	10060000000.0	0.0001	0.094	0.2729	14.17%	1.24	1.18	0.99	0.99	0.9401999999999999	0.2207	0.3746	Jul 30/b	380.89	0.038599999999999995	294226.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	13.28	1.11	13.35	0.0484	0.10279999999999999	0.2682	-0.0049	0.9045000000000001	62.99	0.0331	0.0054	9.00	0.35	4.4	3.27	24.48	9.2	0.40549999999999997	0.1563	0.3932	0.2556	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-03	95
AATLC	1630000000.0		0.025099999999999997	0.2139	1.94%	1.59	1.59	9.12	9.23	0.9209	0.2409	0.0546	Aug 06/a	108.06	0.024399999999999998	128299.0	Atlanticus Holdings Corp	Financial	Credit Services	USA	16.11	2.11	5.38	0.0787	0.12869999999999998	0.5503	-0.0404	1.3026	64.14	0.0109	0.0134	8.30	0.18	0.71	2.51	2.03	2.07	0.5968	0.36810000000000004	0.0855	0.45439999999999997	0.2843	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-03	90
AAPH	200950000000.0	0.0060999999999999995	0.146	0.38079999999999997	15.74%	1.89	1.41	1.11	1.21	0.3895	0.2813	0.1773	Jul 29/b	163.34	0.016399999999999998	6957580.0	Amphenol Corp	Technology	Electronic Components	USA	40.89	1.25	7.71	0.048	0.0556	0.1476	-0.085	0.5895	57.48	0.0356	-0.018500000000000003	25.40	0.86	6.93	13.0	37.08	42.63	0.5783	0.2198	0.2785	0.2956	0.21850000000000003	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-03	90
EEXEL	13840000000.0		0.3069	0.40990000000000004	39.59%	3.26	3.19	0.09	0.09	0.9643999999999999	0.4029	0.3508	Aug 05/a	55.06	0.0383	4301581.0	Exelixis Inc	Healthcare	Biotechnology	USA	18.25	0.44	1.68	-0.0125	0.0259	0.2004	-0.0436	0.6312	50.87	0.037599999999999995	0.0007000000000000001	13.47	0.87	5.83	7.22	17.81	15.08	0.1351	0.1691	0.5119	0.15410000000000001	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-03	90
CCPAY	25220000000.0		0.0519	0.3371	11.60%	0.98	0.98	1.88	2.95	0.7281	0.4561	0.24530000000000002	Aug 05/a	385.78	0.0096	397865.0	Corpay Inc	Technology	Software - Infrastructure	USA	23.06	0.87	10.91	0.0467	0.0808	0.20079999999999998	-0.0246	0.5257999999999999	62.24	0.0029	0.0067	12.60	0.68	5.27	7.27	2.86	19.24	0.2516	0.14400000000000002	0.13140000000000002	0.1855	0.1365	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-03	90
DDVA	15000000000.0	0.0070999999999999995	0.0437	6.353	6.35%	1.42	1.37			0.2727	0.1482	0.0547	Aug 04/a	233.68	-0.026699999999999998	1345418.0	DaVita Inc	Healthcare	Medical Care Facilities	USA	22.43	0.88	6.42	-0.005699999999999999	0.0739	0.4867	-0.044199999999999996	1.3137	55.35	-0.0462	0.020499999999999997	13.48	0.64	1.08		20.04	10.05	0.3803	0.1648	0.08289999999999999	0.2114	0.0339	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-03	85
AANET	232810000000.0		0.2057	0.3152	27.59%	2.83	2.47	0.0	0.0	0.6354	0.4279	0.3832	Aug 04/a	184.89	0.0252	8318418.0	Arista Networks Inc	Technology	Computer Hardware	USA	63.31	1.6	10.46	0.057699999999999994	0.10400000000000001	0.2657	-0.026000000000000002	0.6145	59.41	0.06	-0.0329	41.38	1.84	23.98	17.26	18.85	44.11	0.2213	0.2275	0.40700000000000003	0.2243	0.3119	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-03	85
GGEN	16860000000.0	0.0179	0.0626	0.39880000000000004	9.12%	0.4	0.4	3.09	3.16	0.741	0.431	0.1946	Aug 06/a	28.17	0.0262	3693705.0	Gen Digital Inc	Technology	Software - Infrastructure	USA	17.8	1.21	0.9	0.0599	0.09759999999999999	0.16010000000000002	-0.12560000000000002	0.5844	65.7	-0.0049	0.0313	8.54	0.66	3.37	6.45	41.03	11.07	0.1362	0.134	0.11230000000000001	0.1292	0.1441	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-03	85
