Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
AGI	19320000000.0	0.0027	0.1512	0.2206	19.02%	1.72	1.33	0.05	0.05	0.5326	0.4805	0.48969999999999997	Feb 18/a	46.01	0.0085	3231944.0	Alamos Gold Inc	Basic Materials	Gold	Canada	21.95	0.65	2.64	0.0331	0.023	0.3004	-0.1696	0.9587	53.86	0.055	-0.0441	12.85	0.32	10.68	4.35	28.33	72.34	1.0326	0.2587	0.4175	0.3979	0.1931	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-02	100
CLS	33900000000.0		0.1261	0.40490000000000004	27.08%	1.44	0.88	0.39	0.41	0.11539999999999999	0.0812	0.0672	Jan 28/a	294.84	0.0212	1646193.0	Celestica, Inc	Technology	Electronic Components	Canada	41.08	1.95	19.11	0.0669	0.0321	0.1391	-0.1887	4.0791	54.59	0.0644	-0.0406	22.89	0.56	2.74	15.29	56.91	73.81	0.48	0.43829999999999997	0.7248	0.4081	0.166	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-02	90
EXEL	11400000000.0		0.2667	0.3553	33.52%	3.56	3.5	0.08	0.09	0.9639	0.3848	0.3373	Feb 10/a	43.88	-0.0036	1663791.0	Exelixis Inc	Healthcare	Biotechnology	USA	15.76	0.4	1.18	0.0467	0.0276	0.0553	-0.1157	0.3552	59.91	0.0032	-0.0068000000000000005	11.18	0.71	4.91	5.33	10.76	13.01	0.07629999999999999	0.18359999999999999	0.5119	0.15689999999999998	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-02	90
SSRM	6420000000.0		0.0702	0.1197	10.83%	2.08	1.25	0.04	0.11	0.35729999999999995	0.28859999999999997	0.24280000000000002	Feb 17/a	31.58	0.0025	6203792.0	SSR Mining Inc	Basic Materials	Gold	USA	17.28	-0.15	2.18	0.1407	0.1409	0.4681	-0.057	2.6504000000000003	61.53	0.0633	-0.0571	6.05	0.19	3.94	1.83	11.16	26.52	1.2286	0.1646	0.12990000000000002	0.3271	0.1382	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-02	90
SQM	11880000000.0	0.023	0.0451	0.1081	5.90%	3.27	2.25	0.75	0.84	0.2933	0.245	0.1284	Feb 28/a	83.21	0.017	1479969.0	Sociedad Quimica Y Minera de Chile S.A. ADR	Basic Materials	Specialty Chemicals	Chile	40.41	1.02	3.73	0.0788	0.0919	0.4719	-0.0339	1.8341	61.46	0.0246	-0.0075	13.32	0.38	2.6	4.17	4.35	27.19	1.8488999999999998	0.06480000000000001	0.2712	0.35450000000000004	0.20120000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-02	85
PAHC	2250000000.0	0.0086	0.0684	0.318	8.56%	3.05	1.22	2.24	2.33	0.3178	0.11900000000000001	0.0629	Feb 04/a	55.52	0.0139	246553.0	Phibro Animal Health Corp	Healthcare	Drug Manufacturers - Specialty & Generic	USA	24.62	0.71	2.74	0.0579	0.11230000000000001	0.3968	-0.0364	2.4356	59.67	0.0444	-0.0292	16.5	0.78	1.54	6.77	30.24	47.65	0.4474	0.1124	0.0745	0.2104	0.1012	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-02	85
JBL	28360000000.0	0.0012	0.0426	0.5988	15.76%	1.01	0.68	2.82	3.27	0.10640000000000001	0.049800000000000004	0.0248	Mar 18/b	268.55	-0.0125	755550.0	Jabil Inc	Technology	Electronic Components	USA	36.02	1.19	13.37	0.0326	0.04650000000000001	0.1833	-0.0536	1.4715	53.72	0.0171	-0.0292	18.59	0.92	0.87	21.34	15.5	22.24	0.2627	0.17329999999999998	0.7636	0.2022	0.0179	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-02	85
CRS	19500000000.0	0.0021	0.1273	0.2348	16.25%	4.25	2.26	0.35	0.35	0.2897	0.20420000000000002	0.1476	Jan 29/b	391.51	-0.0317	492117.0	Carpenter Technology Corp	Industrials	Metal Fabrication	USA	45.48	1.31	20.99	0.0138	0.046900000000000004	0.28350000000000003	-0.0703	1.8244999999999998	52.31	0.0005	-0.0322	32.23	1.34	6.62	9.82	84.09	61.58	0.37079999999999996	0.1845	2.1797999999999997	0.2403	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-02	80
WBS	11250000000.0	0.0231	0.0121	0.1065	9.37%	0.05		0.1	0.48		0.2851	0.2206	Jan 23/b	69.79	-0.006500000000000001	2030416.0	Webster Financial Corp	Financial	Banks - Regional	USA	11.81	1.07	1.22	0.0165	0.0032	0.125	-0.056900000000000006	0.77	53.41	0.0087	-0.0151	9.38	0.91	2.55	1.22		11.16	0.1143	0.1243	0.2026	0.10289999999999999	0.2817	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-02	80
WWD	22160000000.0	0.0033	0.1084	0.20379999999999998	15.95%	2.05	1.36	0.18	0.35	0.2793	0.15810000000000002	0.12890000000000001	Feb 02/a	371.78	-0.0109	553207.0	Woodward Inc	Industrials	Aerospace & Defense	USA	46.82	0.99	15.79	0.0138	0.006500000000000001	0.2731	-0.0782	1.5322	52.13	0.0174	-0.0278	36.42	1.8	5.85	8.59	48.79	54.09	0.2711	0.1655	0.13949999999999999	0.2029	0.0741	True	True	True	True	True	True	True	True	True	True	True	True	2026-04-02	80
