Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
MU	473780000000.0	0.0011	0.15130000000000002	0.2255	16.85%	2.46	1.78	0.2	0.21	0.45530000000000004	0.3292	0.2815	Dec 17/a	420.95	0.053	31884083.0	Micron Technology Inc	Technology	Semiconductors	USA	40.01	1.51	26.32	0.0395	0.24760000000000001	1.1475	-0.0759	5.8403	60.6	0.0537	-0.0007000000000000001	9.16	0.11	11.2	8.06	45.91	101.85	3.07	0.3619	0.2619	0.8011	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	100
NVDA	4563780000000.0	0.0002	0.7715000000000001	1.0735999999999999	77.27%	4.47	3.71	0.08	0.09	0.7005	0.5884	0.5301	Feb 25/a	187.81	0.0154	159279845.0	NVIDIA Corp	Technology	Semiconductors	USA	46.52	2.32	6.44	0.011200000000000002	0.0174	0.0891	-0.1149	1.1682	52.71	-0.0042	0.0196	24.16	0.48	24.39	38.39	75.3	59.02	0.5666	0.6598	0.9183	0.49810000000000004	0.6424	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	100
KGC	41720000000.0	0.0036	0.1537	0.2409	19.09%	2.83	1.68	0.16	0.16	0.4301	0.4007	0.273	Feb 18/a	34.56	0.0298	11894926.0	Kinross Gold Corp	Basic Materials	Gold	Canada	24.12	0.75	1.85	0.0014000000000000002	0.09269999999999999	0.5142	-0.11630000000000001	2.3487999999999998	54.34	0.0195	0.0101	11.54	0.17	6.47	5.26	24.03	19.06	1.5556999999999999	0.7237	0.06280000000000001	0.6887000000000001	0.08039999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	100
AMG	9300000000.0	0.0001	0.0795	0.2177	12.04%	1.4	1.4	0.84	0.84	0.9267	0.2823	0.308	Feb 12/b	330.75	0.024	412470.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	14.44	1.17	11.61	0.048499999999999995	0.0949	0.3796	-0.0097	1.3757	63.42	0.021	0.0029	8.72	0.42	4.0	2.76	15.88	9.26	0.265	0.1514	0.3932	0.2077	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	95
RGLD	23440000000.0	0.0068000000000000005	0.12359999999999999	0.149	11.49%	2.89	2.68	0.23	0.23	0.7159	0.6687000000000001	0.5597	Feb 18/a	277.77	-0.004699999999999999	1150741.0	Royal Gold, Inc	Basic Materials	Gold	USA	38.08	0.49	12.35	-0.0034000000000000002	0.1094	0.4083	-0.09300000000000001	0.9431	55.15	-0.022400000000000003	0.0182	21.76	0.54	27.33	5.36	135.63		0.5286	0.5879	0.2865	0.4048	0.11199999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	90
AGI	18360000000.0	0.0023	0.0955	0.1427	12.52%	1.72	1.33	0.07	0.07	0.4875	0.4301	0.3346	Feb 18/a	43.74	0.009899999999999999	3161747.0	Alamos Gold Inc	Basic Materials	Gold	Canada	34.31	0.6	2.56	0.043	0.08289999999999999	0.3591	-0.0626	0.985	54.41	-0.0059	0.0159	15.76	0.25	11.41	4.56	36.05	78.35	0.7651	0.9409000000000001	0.2311	0.6194	0.1454	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	90
FNV	49000000000.0	0.0060999999999999995	0.1331	0.1417	13.13%	4.64	4.63	0.0	0.0	0.7199	0.6908	0.5951	Mar 10/a	254.18	0.0178	770063.0	Franco-Nevada Corporation	Basic Materials	Gold	Canada	53.3	0.48	11.11	0.0219	0.1041	0.3066	-0.0708	0.8547	56.72	-0.0002	0.0181	29.96	0.65	31.7	7.0	207.02		0.6831999999999999	0.5700999999999999	0.09380000000000001	0.4642	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	90
WPM	65750000000.0	0.0046	0.1267	0.1305	12.37%	8.09	8.09	0.0	0.0	0.6851999999999999	0.6409	0.5472	Nov 06/a	144.82	0.0175	1884144.0	Wheaton Precious Metals Corp	Basic Materials	Gold	Canada	65.73	0.53	7.1	0.0161	0.11630000000000001	0.3818	-0.0969	1.1716	55.56	-0.0019	0.0195	29.47	0.51	35.92	8.12	56.79	94.61	1.0276	0.7187	0.433	0.5743	0.0832	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	90
EXEL	11550000000.0		0.2667	0.3553	33.52%	3.56	3.5	0.08	0.09	0.9639	0.3848	0.3373	Feb 10/a	44.46	0.0087	3265263.0	Exelixis Inc	Healthcare	Biotechnology	USA	15.97	0.41	1.49	0.0262	0.02	0.0723	-0.1039	0.3732	56.31	0.0101	-0.0014000000000000002	10.9	0.63	4.98	5.4	10.9	13.18	0.0759	0.23079999999999998	0.5119	0.1736	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	90
FIX	46540000000.0	0.0015	0.16440000000000002	0.4384	31.94%	1.22	1.2	0.17	0.19	0.2278	0.1336	0.10060000000000001	Feb 19/a	1319.47	-0.0137	454901.0	Comfort Systems USA, Inc	Industrials	Engineering & Construction	USA	55.88	1.63	62.85	0.0885	0.2177	0.6643000000000001	-0.056799999999999996	3.7731	65.8	-0.0183	0.004699999999999999	42.63	1.22	5.59	20.84	52.81	58.26	0.7990999999999999	0.1784	0.3652	0.34979999999999994	0.2186	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	85
SSRM	5400000000.0		0.0702	0.1197	10.83%	2.08	1.25	0.04	0.11	0.35729999999999995	0.28859999999999997	0.24280000000000002	Feb 17/a	26.59	0.0262	11504985.0	SSR Mining Inc	Basic Materials	Gold	USA	14.55	-0.14	1.78	0.037200000000000004	0.1216	0.41159999999999997	-0.0771	2.0736000000000003	54.94	-0.008199999999999999	0.0347	5.17	0.23	3.31	1.54	9.38	22.29	1.3692	0.08070000000000001	0.12990000000000002	0.222	0.1382	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	85
PAHC	2069999999.9999998	0.009399999999999999	0.0684	0.318	8.56%	3.05	1.22	2.24	2.33	0.3178	0.11900000000000001	0.0629	Feb 04/a	51.08	-0.0231	285109.0	Phibro Animal Health Corp	Healthcare	Drug Manufacturers - Specialty & Generic	USA	22.65	0.73	2.16	0.12300000000000001	0.2236	0.4497	-0.09269999999999999	2.1609	68.88	-0.0209	-0.0023	15.18	0.72	1.42	6.23	27.82	43.84	0.4474	0.1124	0.0745	0.2104	0.1012	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	85
LRCX	299950000000.0	0.0043	0.3014	0.6556000000000001	44.78%	2.26	1.61	0.37	0.44	0.498	0.33759999999999996	0.30219999999999997	Jan 28/a	240.2	0.0196	10039585.0	Lam Research Corp	Technology	Semiconductor Equipment & Materials	USA	49.23	1.77	11.93	0.0432	0.18309999999999998	0.7606999999999999	-0.0463	3.2649	61.04	0.0167	0.0028000000000000004	34.28	1.38	14.59	29.62	48.53	48.26	0.2847	0.3172	0.2242	0.2481	0.1292	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	85
SIMO	4510000000.0	0.0165	0.1085	0.1525	14.66%	2.79	1.54	0.0	0.0	0.4827	0.105	0.1381	Feb 03/a	132.66	0.009899999999999999	475455.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	36.57	1.01	8.29	0.0622	0.22039999999999998	0.5299	-0.08310000000000001	2.5652999999999997	61.96	0.011200000000000002	-0.0012	18.8	0.4	5.09	5.41	22.33	717.82	0.604	0.23920000000000002	0.0977	0.4731	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	85
STRL	12610000000.0		0.1377	0.35729999999999995	22.98%	1.0	1.0	0.31	0.34	0.22190000000000001	0.16140000000000002	0.1414	Feb 25/a	410.63	-0.025099999999999997	522064.0	Sterling Infrastructure Inc	Industrials	Engineering & Construction	USA	40.26	1.47	23.84	0.0567	0.1856	0.37479999999999997	-0.1263	3.2623	59.42	-0.023799999999999998	-0.0014000000000000002	33.9	1.01	5.65	12.0	41.17	35.02	0.6977	0.16949999999999998	0.41229999999999994	0.335	0.1344	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	85
BCO	5390000000.0	0.0083	0.0248	0.6195	4.03%	1.46	1.46	14.71	16.09	0.2536	0.099	0.0331	Feb 26/a	129.82	0.0	307641.0	Brink's Co	Industrials	Security & Protection Services	USA	32.86	1.07	2.96	0.0143	0.0537	0.2069	-0.028399999999999998	0.6207	58.75	0.0005	-0.0005	14.16	0.95	1.05	20.11	2.99	12.91	0.1097	0.1525	0.4499	0.149	0.0635	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	80
CRS	18540000000.0	0.0022	0.1273	0.2348	16.25%	4.25	2.26	0.35	0.35	0.2897	0.20420000000000002	0.1476	Jan 29/b	372.25	-0.006999999999999999	478372.0	Carpenter Technology Corp	Industrials	Metal Fabrication	USA	43.24	1.23	16.4	0.0709	0.11460000000000001	0.3262	-0.0472	1.6856	61.93	-0.0073	0.0003	30.74	1.31	6.3	9.34	79.96	58.55	0.36939999999999995	0.1822	2.1797999999999997	0.2351	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	80
B	80790000000.0	0.0187	0.1007	0.19640000000000002	16.00%	2.92	2.33	0.17	0.18	0.48219999999999996	0.469	0.2962	Feb 05/b	48.22	0.0337	10607288.0	Barrick Mining Corp	Basic Materials	Gold	Canada	16.36	0.42	2.32	0.0009	0.0375	0.5186	-0.1183	1.8365	52.83	0.0207	0.0126	12.21	0.61	4.79	3.04	12.05	19.56	0.45530000000000004	0.1215	0.1748	0.19920000000000002	0.0613	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-18	80
