Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
AGI	21230000000.0	0.0025	0.1512	0.2206	19.02%	1.72	1.33	0.05	0.05	0.5326	0.4805	0.48969999999999997	Feb 18/a	50.56	0.0173	2971316.0	Alamos Gold Inc	Basic Materials	Gold	Canada	24.12	0.55	2.62	0.17	0.22219999999999998	0.5495	0.0146	1.2945	65.6	0.040999999999999995	-0.0227	14.75	0.4	11.74	4.77	31.13	79.49	0.9784999999999999	0.2373	0.4175	0.3696	0.1931	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-24	100
MU	470470000000.0	0.0012	0.15130000000000002	0.2255	16.85%	2.46	1.78	0.2	0.21	0.45530000000000004	0.3292	0.2815	Dec 17/a	418.01	-0.006999999999999999	32965863.0	Micron Technology Inc	Technology	Semiconductors	USA	39.73	1.5	24.15	0.018500000000000003	0.1906	1.061	-0.0823	5.7925	58.25	-0.026099999999999998	0.0196	9.1	0.11	11.12	8.0	45.59	101.13	3.07	0.3619	0.2619	0.8011	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-24	100
NVDA	4686380000000.0	0.0002	0.7715000000000001	1.0735999999999999	77.27%	4.47	3.71	0.08	0.09	0.7005	0.5884	0.5301	Feb 25/a	192.85	0.0068000000000000005	170879347.0	NVIDIA Corp	Technology	Semiconductors	USA	47.77	2.31	5.96	0.032799999999999996	0.0418	0.10869999999999999	-0.0911	1.2264	58.16	0.0070999999999999995	-0.0003	24.49	0.49	25.04	39.42	77.32	60.61	0.5692	0.6783	0.9183	0.5041	0.6424	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-24	100
EGO	8700000000.0	0.0046	0.0828	0.1272	9.20%	1.83	1.46	0.29	0.3	0.4487	0.4147	0.2789	Feb 19/a	43.37	-0.0121	1909373.0	Eldorado Gold Corp	Basic Materials	Gold	Canada	17.37	0.52	2.72	-0.012	0.0676	0.5278	-0.1523	2.2609	50.79	0.0183	-0.0298	6.89	0.13	4.78	2.01	10.0		1.5526	0.40979999999999994	0.2792	0.5353	0.1206	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-24	90
EXEL	11720000000.0		0.2667	0.3553	33.52%	3.56	3.5	0.08	0.09	0.9639	0.3848	0.3373	Feb 10/a	45.14	0.025699999999999997	2874615.0	Exelixis Inc	Healthcare	Biotechnology	USA	16.22	0.41	1.4	0.0421	0.032	0.0855	-0.09029999999999999	0.39409999999999995	59.34	0.027999999999999997	-0.0023	11.07	0.64	5.05	5.48	11.07	13.39	0.076	0.23079999999999998	0.5119	0.1736	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-24	90
SSRM	6230000000.0		0.0702	0.1197	10.83%	2.08	1.25	0.04	0.11	0.35729999999999995	0.28859999999999997	0.24280000000000002	Feb 17/a	30.66	0.011899999999999999	2176876.0	SSR Mining Inc	Basic Materials	Gold	USA	16.78	-0.18	1.9	0.1552	0.2553	0.5947	-0.0322	2.5441	64.41	0.0414	-0.028399999999999998	5.96	0.18	3.83	1.77	10.83	25.74	1.2335	0.1452	0.12990000000000002	0.3268	0.1382	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-24	90
KGC	43260000000.0	0.0039000000000000003	0.2054	0.3096	25.61%	2.35	1.37	0.09	0.09	0.47450000000000003	0.4341	0.33899999999999997	Feb 18/a	36.06	0.0149	9642569.0	Kinross Gold Corp	Basic Materials	Gold	Canada	18.41	0.73	1.84	0.0579	0.1185	0.5531	-0.078	2.4941999999999998	58.62	0.0483	-0.0318	11.05	0.76	6.14	5.05	24.64	17.14	0.6229	0.0925	0.1292	0.1446	0.1085	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-24	90
FNV	52690000000.0	0.005600000000000001	0.1331	0.1417	13.13%	4.64	4.63	0.0	0.0	0.7199	0.6908	0.5951	Mar 10/a	273.32	0.009000000000000001	499807.0	Franco-Nevada Corporation	Basic Materials	Gold	Canada	57.32	0.46	10.62	0.09140000000000001	0.1624	0.3912	-0.0009	0.9943000000000001	65.19	0.0269	-0.0175	32.54	0.71	34.09	7.53	222.61		0.6820999999999999	0.5556	0.09380000000000001	0.45630000000000004	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-24	90
WPM	71450000000.0	0.0042	0.1267	0.1305	12.37%	8.09	8.09	0.0	0.0	0.6851999999999999	0.6409	0.5472	Nov 06/a	157.38	0.0098	1582299.0	Wheaton Precious Metals Corp	Basic Materials	Gold	Canada	71.43	0.5	6.74	0.09140000000000001	0.1815	0.48229999999999995	-0.018600000000000002	1.3599	64.01	0.0222	-0.012199999999999999	32.03	0.56	39.04	8.83	61.72	102.85	1.0276	0.7188	0.433	0.5743	0.0832	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-24	90
CGAU	3890000000.0	0.010700000000000001	0.2224	0.3143	28.20%	2.39	1.65	0.01	0.01	0.2547	0.18710000000000002	0.44689999999999996	Feb 19/a	19.27	0.026099999999999998	1259445.0	Centerra Gold Inc	Basic Materials	Gold	Canada	6.77	0.79	1.06	0.044800000000000006	0.15689999999999998	0.7548	-0.0554	2.5619	58.59	0.0582	-0.0304	9.5	0.56	2.98	1.87	7.19	41.71	0.7034999999999999	0.0724	0.1553	0.16949999999999998	0.1295	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-24	90
