Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
WPM	64819999999.99999	0.0046	0.1267	0.1305	12.37%	8.09	8.09	0.0	0.0	0.6851999999999999	0.6409	0.5472	Nov 06/a	142.78	0.05	2513525.0	Wheaton Precious Metals Corp	Basic Materials	Gold	Canada	64.81	0.54	7.22	0.023700000000000002	0.1382	0.3871	-0.1096	1.163	56.85	0.032799999999999996	0.0167	31.02	0.58	35.42	8.01	55.99	93.28	0.9834999999999999	0.6456000000000001	0.433	0.5390999999999999	0.0832	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	90
SIMO	4670000000.0	0.0159	0.1085	0.1525	14.66%	2.79	1.54	0.0	0.0	0.4827	0.105	0.1381	Feb 03/a	137.55	0.0741	1066485.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	37.92	1.02	7.99	0.1618	0.3326	0.6364	0.0282	2.6966	78.38	0.0516	0.021400000000000002	19.49	0.41	5.28	5.61	23.15	744.26	0.604	0.23920000000000002	0.0977	0.4731	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	85
STRL	12860000000.0		0.1377	0.35729999999999995	22.98%	1.0	1.0	0.31	0.34	0.22190000000000001	0.16140000000000002	0.1414	Nov 03/a	418.61	0.0432	641312.0	Sterling Infrastructure Inc	Industrials	Engineering & Construction	USA	41.05	1.5	22.53	0.1616	0.2492	0.4412	-0.0013	3.3451	68.21	0.0416	0.0015	34.86	1.02	5.76	12.23	41.97	35.7	0.6934	0.1625	0.41229999999999994	0.34119999999999995	0.1344	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	85
LRCX	286320000000.0	0.0045000000000000005	0.3014	0.6556000000000001	44.78%	2.26	1.61	0.37	0.44	0.498	0.33759999999999996	0.30219999999999997	Jan 28/a	229.28	-0.0075	9946822.0	Lam Research Corp	Technology	Semiconductor Equipment & Materials	USA	46.99	1.78	12.64	0.0174	0.1833	0.743	-0.0897	3.071	56.99	0.0036	-0.0111	32.73	1.31	13.93	28.28	46.33	46.06	0.2848	0.3171	0.2242	0.249	0.1292	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	85
FIX	45280000000.0	0.0015	0.16440000000000002	0.4384	31.94%	1.22	1.2	0.17	0.19	0.2278	0.1336	0.10060000000000001	Oct 23/a	1283.65	0.0434	355557.0	Comfort Systems USA, Inc	Industrials	Engineering & Construction	USA	54.36	1.66	57.9	0.12359999999999999	0.2325	0.6776000000000001	0.0432	3.6435000000000004	69.22	0.0446	-0.0011	41.47	1.19	5.44	20.27	51.38	56.68	0.7990999999999999	0.1784	0.3652	0.34979999999999994	0.2186	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	85
PAHC	2100000000.0	0.009300000000000001	0.0684	0.318	8.56%	3.05	1.22	2.24	2.33	0.3178	0.11900000000000001	0.0629	Feb 04/a	51.85	-0.023	373024.0	Phibro Animal Health Corp	Healthcare	Drug Manufacturers - Specialty & Generic	USA	22.99	0.76	2.44	0.23170000000000002	0.2797	0.5145000000000001	-0.079	2.2085	75.73	-0.022400000000000003	-0.0006	15.41	0.73	1.44	6.32	28.24	44.5	0.4474	0.1124	0.0745	0.2104	0.1012	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	85
WBS	11810000000.0	0.022000000000000002	0.0121	0.1081	7.54%	0.05		0.4	0.47		0.2848	0.22030000000000002	Jan 23/b	73.21	0.0011	4244890.0	Webster Financial Corp	Financial	Banks - Regional	USA	12.39	1.03	1.8	0.09960000000000001	0.1316	0.25079999999999997	-0.0039000000000000003	0.8567	76.12	0.006	-0.0049	9.79	0.86	2.67	1.32		7.52	0.1182	0.1258	0.2026	0.114	0.28190000000000004	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	80
NSSC	1530000000.0	0.0127	0.22829999999999998	0.2642	24.95%	7.99	6.55	0.03	0.03	0.5625	0.26890000000000003	0.247	Feb 02/b	43.02	-0.0144	388569.0	NAPCO Security Technologies Inc	Industrials	Security & Protection Services	USA	32.6	1.47	1.7	0.0707	0.0464	0.19210000000000002	-0.106	1.2642	59.18	-0.0072	-0.0073	27.29	1.64	7.99	8.3	13.3	28.59	0.2059	0.0987	0.3885	0.16670000000000001	0.12369999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	80
GOOGL	3922190000000.0	0.0026	0.2528	0.35700000000000004	27.73%	2.01	2.01	0.15	0.16	0.5968	0.32939999999999997	0.32789999999999997	Feb 04/a	324.12	0.0039000000000000003	39074986.0	Alphabet Inc	Communication Services	Internet Content & Information	USA	29.99	1.09	10.21	-0.0252	0.0074	0.3514	-0.0713	1.3063999999999998	46.11	0.009399999999999999	-0.0055000000000000005	24.32	1.97	9.73	9.43	30.92	53.53	0.0547	0.16899999999999998	0.2982	0.12359999999999999	0.1718	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	80
KLAC	188630000000.0	0.0054	0.2874	1.0073	39.55%	2.77	1.95	1.11	1.12	0.605	0.4254	0.3578	Jan 29/a	1439.1	-0.0027	1624367.0	KLA Corp	Technology	Semiconductor Equipment & Materials	USA	41.81	1.46	75.44	-0.028300000000000002	0.0728	0.3784	-0.1501	1.6102	51.47	-0.0006	-0.002	31.03	1.88	14.81	34.53	36.22	43.09	0.09630000000000001	0.2712	0.3157	0.16519999999999999	0.1593	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	80
GOOG	3920730000000.0	0.0026	0.2528	0.35700000000000004	27.73%	2.01	2.01	0.15	0.16	0.5968	0.32939999999999997	0.32789999999999997	Feb 04/a	324.24	0.0034999999999999996	25931985.0	Alphabet Inc	Communication Services	Internet Content & Information	USA	30.01	1.1	10.12	-0.026099999999999998	0.005600000000000001	0.3472	-0.07400000000000001	1.2728	45.8	0.0095	-0.0059	24.33	1.97	9.73	9.44	30.91	53.51	0.0546	0.1689	0.2982	0.1233	0.1718	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	80
SSB	10770000000.0	0.022400000000000003	0.013999999999999999	0.10679999999999999	8.19%	0.1		0.08	0.15		0.26239999999999997	0.2266	Jan 22/a	107.18	-0.0059	488460.0	SouthState Bank Corp	Financial	Banks - Regional	USA	13.61	0.71	2.19	0.0564	0.1007	0.1338	-0.0118	0.3787	75.67	0.0022	-0.008100000000000001	10.18	0.83	3.06	1.17			0.20550000000000002	0.10980000000000001	0.2914	0.1232	0.2657	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	80
SCHW	190510000000.0	0.011200000000000002	0.0182	0.18109999999999998	11.76%	1.19	1.19	0.45	0.63	0.8342	0.4764	0.3041	Jan 21/b	107.21	0.0203	10112983.0	Charles Schwab Corp	Financial	Capital Markets	USA	23.02	0.91	2.31	0.0383	0.0722	0.13970000000000002	0.0132	0.6274000000000001	64.13	0.0226	-0.0023	15.64	0.88	6.88	4.49	2.14	9.27	0.2045	0.16879999999999998	0.17	0.17739999999999997	0.17980000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	80
AROC	5670000000.0	0.0255	0.0638	0.19329999999999997	6.56%	1.56	1.01	1.81	1.81	0.46909999999999996	0.3625	0.1822	Feb 25/b	32.35	0.009399999999999999	1966535.0	Archrock Inc	Energy	Oil & Gas Equipment & Services	USA	21.53	0.9	0.9	0.1374	0.21239999999999998	0.2929	-0.0022	0.6079	86.57	0.0097	-0.0003	17.1	0.62	3.94	3.99	1390.49	293.8	0.49700000000000005	0.20379999999999998	0.0849	0.27399999999999997	0.037000000000000005	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	80
CRS	18180000000.0	0.0023	0.1273	0.2348	16.25%	4.25	2.26	0.35	0.35	0.2897	0.20420000000000002	0.1476	Jan 29/b	365.0	-0.0003	947356.0	Carpenter Technology Corp	Industrials	Metal Fabrication	USA	42.4	1.26	17.24	0.08929999999999999	0.1152	0.3247	-0.0151	1.6333000000000002	62.96	0.0023	-0.0026	30.14	1.28	6.17	9.16	78.4	57.41	0.36939999999999995	0.1822	2.1797999999999997	0.2351	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	80
BCO	5420000000.0	0.0083	0.0248	0.6195	4.03%	1.46	1.46	14.71	16.09	0.2536	0.099	0.0331	Nov 05/b	130.37	-0.0040999999999999995	221781.0	Brink's Co	Industrials	Security & Protection Services	USA	33.0	1.07	2.93	0.034300000000000004	0.0751	0.2259	-0.019299999999999998	0.6275999999999999	63.97	-0.0063	0.0022	14.22	0.95	1.05	20.2	3.01	12.97	0.1097	0.1525	0.4499	0.149	0.0635	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	80
B	78680000000.0	0.018600000000000002	0.1007	0.19640000000000002	16.00%	2.92	2.33	0.17	0.18	0.48219999999999996	0.469	0.2962	Feb 05/b	46.63	0.0326	12026080.0	Barrick Mining Corp	Basic Materials	Gold	Canada	15.82	0.42	2.36	-0.0462	0.019	0.5085999999999999	-0.1474	1.7559	48.0	0.0148	0.0175	12.05	0.64	4.67	2.94	11.73	19.05	0.44310000000000005	0.1084	0.1748	0.18710000000000002	0.0613	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	80
IESC	9760000000.0		0.23190000000000002	0.4201	33.01%	1.8	1.62	0.07	0.07	0.24420000000000003	0.1167	0.09699999999999999	Jan 30/b	489.52	0.0738	232510.0	IES Holdings Inc	Industrials	Engineering & Construction	USA	29.12	1.71	31.58	0.10289999999999999	0.1423	0.3826	0.0018	2.3411	60.62	0.0626	0.0106	24.17	1.12	2.79	10.15	37.7	36.06	0.28550000000000003	0.1532	0.5008	0.2161	0.2288	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	75
TATT	686780000.0		0.0821	0.11230000000000001	8.49%	4.44	2.34	0.08	0.1	0.2426	0.1043	0.0908	Nov 12/a	53.03	0.1076	201981.0	TAT Technologies Ltd	Industrials	Aerospace & Defense	Israel	39.81	0.95	2.5	0.0353	0.15	0.4033	-0.0323	1.2691	61.02	0.0898	0.0163	28.62	0.96	3.98	4.02	14.58		0.4045	0.3191	0.6144	0.2984	0.0931	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	75
STLD	29610000000.0	0.0104	0.0754	0.1325	9.03%	3.06	1.29	0.47	0.47	0.1301	0.0812	0.0652	Jan 26/b	202.75	0.0018	1182260.0	Steel Dynamics Inc	Basic Materials	Steel	USA	25.34	1.44	6.43	0.1165	0.15710000000000002	0.386	-0.0005	0.9652	69.88	0.009300000000000001	-0.0074	12.93	0.49	1.63	3.29	38.46	59.04	0.7202	0.1405	0.2523	0.26530000000000004	0.1361	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	75
WWD	23420000000.0	0.0031	0.1084	0.20379999999999998	15.95%	2.05	1.36	0.18	0.35	0.2793	0.15810000000000002	0.12890000000000001	Feb 02/a	392.78	0.011000000000000001	843546.0	Woodward Inc	Industrials	Aerospace & Defense	USA	49.46	0.98	13.76	0.1495	0.2296	0.5041	0.0003	1.6752	79.85	-0.0103	0.0215	39.15	1.98	6.18	9.07	51.55	57.15	0.257	0.15839999999999999	0.13949999999999999	0.1977	0.0741	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	75
WAL	10570000000.0	0.017	0.0111	0.135	6.77%	0.09		0.85	0.85		0.2231	0.1794	Jan 27/b	96.08	0.0179	964615.0	Western Alliance Bancorp	Financial	Banks - Regional	USA	11.01	1.32	2.96	0.0696	0.0993	0.17579999999999998	0.0148	0.6840999999999999	66.98	0.0223	-0.0043	8.08	0.5	1.98	1.43			0.1861	0.1491	0.1161	0.16010000000000002	0.3182	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	75
BPOP	9820000000.0	0.0209	0.011200000000000002	0.1405	11.87%	0.2		0.12	0.23		0.2289	0.1868	Jan 27/b	147.31	0.0092	633872.0	Popular Inc	Financial	Banks - Regional	USA	11.96	0.62	3.71	0.11460000000000001	0.16579999999999998	0.2601	0.0024	0.883	77.21	0.0092	0.0	9.12	0.65	2.2	1.55		16.55	0.18230000000000002	0.1243	0.014199999999999999	0.1399	0.1009	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	75
AZN	291500000000.0	0.0172	0.0857	0.217	13.06%	0.88	0.69	0.57	0.71	0.7323000000000001	0.2186	0.1617	Feb 10/b	188.01	-0.026000000000000002	3029149.0	Astrazeneca plc	Healthcare	Drug Manufacturers - General	United Kingdom	31.22	0.39	6.61	0.0127	0.0209	0.18230000000000002	-0.0358	0.5378000000000001	52.76	-0.0246	-0.0014000000000000002	18.28	1.52	5.01	6.35	35.63	22.26	0.1173	0.12119999999999999	0.34630000000000005	0.1206	0.1727	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	75
CWK	3780000000.0		0.0294	0.12210000000000001	4.53%	1.07	1.07	1.52	1.59	0.1725	0.0462	0.0223	Feb 19/b	16.32	0.009899999999999999	1676884.0	Cushman & Wakefield Ltd	Real Estate	Real Estate Services	Bermuda	17.11	1.47	0.64	-0.0031	0.0068000000000000005	0.1605	-0.0621	1.1360999999999999	51.31	-0.0018	0.0118	11.24	0.38	0.38	1.93	5.72	30.91	0.578	0.19149999999999998	2.6258	0.29760000000000003	0.0154	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	75
AGCO	9970000000.0	0.0092	0.0629	0.1813	10.81%	1.39	0.67	0.57	0.6	0.2725	0.06860000000000001	0.0721	Feb 05/b	133.56	0.0075	877173.0	AGCO Corp	Industrials	Farm & Heavy Construction Machinery	USA	13.71	1.15	4.12	0.1503	0.20989999999999998	0.2465	0.005	0.81	83.46	0.0097	-0.0022	16.61	0.61	0.99	2.22	11.57	13.46	0.10189999999999999	0.3818	0.1153	0.2702	0.0196	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	75
APH	176510000000.0	0.0067	0.1481	0.368	15.26%	2.98	2.48	1.09	1.16	0.3688	0.2586	0.18489999999999998	Jan 28/b	144.2	0.058499999999999996	9257013.0	Amphenol Corp	Technology	Electronic Components	USA	43.15	1.22	7.73	-0.022799999999999997	0.0216	0.2321	-0.1367	1.5545	50.59	0.0513	0.0069	28.08	1.46	7.64	14.09	15.44	40.32	0.3098	0.17370000000000002	0.2783	0.1918	0.21850000000000003	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	75
DY	12020000000.0		0.0924	0.21899999999999997	11.95%	3.09	2.9	0.68	0.72	0.16149999999999998	0.08310000000000001	0.0575	Nov 19/b	415.28	0.037000000000000005	483959.0	Dycom Industries, Inc	Industrials	Engineering & Construction	USA	40.89	1.36	18.21	0.11320000000000001	0.1585	0.4754	0.0322	2.1611000000000002	67.86	0.0335	0.0034000000000000002	30.08	1.18	2.32	8.11	107.87	40.51	0.3154	0.2437	0.34509999999999996	0.2544	0.0708	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	75
CTRE	8580000000.0	0.0346	0.06509999999999999	0.08130000000000001	5.33%	11.31	11.31	0.22	0.22	0.7844	0.6469	0.6083	Feb 12/a	38.41	-0.0111	1959595.0	CareTrust REIT Inc	Real Estate	REIT - Healthcare Facilities	USA	28.62	0.77	0.9	0.0311	0.0373	0.146	-0.0218	0.5494	59.98	-0.0106	-0.0005	25.03	0.95	20.02	2.14	12.04	25.65	0.7698	0.0839	0.1017	0.2641	0.1264	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	75
COHR	45460000000.0	0.0002	0.02	0.0363	1.61%	2.25	1.3	0.4	0.42	0.37170000000000003	0.11789999999999999	0.0305	Feb 04/a	242.46	0.0649	5833573.0	Coherent Corp	Technology	Scientific & Technical Instruments	USA	239.96	1.86	19.41	0.1702	0.26239999999999997	0.9573999999999999	0.004	4.3194	67.59	0.0681	-0.003	33.16	0.87	7.22	5.32	50.55		0.5093	0.3724	0.0801	0.382	0.1954	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	70
FCFS	8090000000.0	0.0092	0.0676	0.15259999999999999	6.98%	4.55	3.36	1.08	1.13	0.5046	0.1536	0.0902	Feb 05/b	183.2	0.006999999999999999	324656.0	FirstCash Holdings Inc	Financial	Credit Services	USA	24.68	0.48	5.39	0.0707	0.1097	0.245	-0.0294	0.6729	74.42	0.0058	0.0013	14.93	0.76	2.21	3.68	64.58	17.9	0.1807	0.1865	0.237	0.1972	0.17550000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	70
PGC	623310000.0	0.005600000000000001	0.0051	0.0591	4.66%	0.04		0.22	0.33		0.1177	0.084	Oct 28	35.5	0.0077	156535.0	Peapack-Gladstone Financial Corp	Financial	Banks - Regional	USA	16.84	0.7	1.08	0.1446	0.20379999999999998	0.265	0.0025	0.4816	79.43	0.0125	-0.0048	9.96	0.27	1.4	0.95		11.36	0.10099999999999999	0.7505	0.0888	0.3665	0.1437	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	70
JBL	28080000000.0	0.0012	0.038	0.47869999999999996	17.08%	0.99	0.67	2.06	2.51	0.0883	0.0501	0.0226	Dec 17/b	265.96	0.029900000000000003	932355.0	Jabil Inc	Technology	Electronic Components	USA	41.37	1.23	10.88	0.0851	0.1445	0.2724	0.0207	1.4476	67.01	0.035	-0.005	19.8	1.14	0.9	21.14	17.87	23.7	0.1895	0.15810000000000002	0.7636	0.17420000000000002	0.0179	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	70
CMI	83010000000.0	0.013999999999999999	0.0868	0.2514	14.85%	1.76	1.16	0.55	0.61	0.24989999999999998	0.11560000000000001	0.08439999999999999	Feb 05/b	601.38	0.0409	1345787.0	Cummins Inc	Industrials	Specialty Industrial Machinery	USA	29.31	1.12	20.44	0.0403	0.11230000000000001	0.43439999999999995	-0.0269	1.3128	59.92	0.0366	0.0042	19.22	1.52	2.47	6.73	23.0	34.79	0.10800000000000001	0.1866	0.11289999999999999	0.1265	0.1119	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	70
FHI	4139999999.9999995	0.0258	0.17850000000000002	0.34090000000000004	25.24%	2.75	3.13	0.29	0.29	0.7595999999999999	0.2954	0.2158	Jan 29/a	53.33	0.0232	567000.0	Federated Hermes Inc	Financial	Asset Management	USA	10.26	0.73	1.32	0.0037	0.0149	0.0861	-0.0327	0.5215	52.58	0.022400000000000003	0.0008	9.27	1.14	2.29	3.48	5.71	15.96	0.0036	0.11789999999999999	0.09720000000000001	0.0814	0.0447	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	70
CFG	29080000000.0	0.0281	0.0083	0.0724	4.50%	0.14		0.43	0.43		0.1929	0.1399	Jan 21/b	67.7	-0.0062	4885987.0	Citizens Financial Group Inc	Financial	Banks - Regional	USA	17.5	1.06	1.45	0.0684	0.12369999999999999	0.3381	-0.0097	1.0767	72.27	0.0015	-0.0076	10.77	0.48	2.41	1.2		10.68	0.3268	0.22690000000000002	0.11710000000000001	0.2242	0.0933	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	70
BTSG	7170000000.0		0.0123	0.0425	2.93%	1.79	1.38	1.43	1.48	0.12300000000000001	0.0292	0.0104	Feb 27/b	39.76	0.002	1006274.0	BrightSpring Health Services Inc	Healthcare	Health Information Services	USA	66.38	2.39	1.57	0.0137	0.0504	0.40159999999999996	-0.0364	1.5678999999999998	54.97	0.003	-0.001	29.79	0.69	0.58	3.95	51.1	22.46	0.8751000000000001	0.2712	0.601	0.4336	0.20010000000000003	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	70
CIB	8990000000.0	0.0571	0.0195	0.17059999999999997	5.66%	0.17		0.53	0.69		0.23260000000000003	0.0894	Nov 06/b	79.91	0.019799999999999998	359181.0	Grupo Cibest S.A. ADR	Financial	Banks - Regional	Colombia	20.45	0.89	2.56	0.0126	0.1396	0.473	-0.0742	1.2548000000000001	59.4	0.024	-0.0040999999999999995	9.52	0.83	0.86	1.78		3.62	0.28350000000000003	0.0204	0.0992	0.11449999999999999	0.0913	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	70
MNST	79040000000.0		0.1955	0.2554	22.30%	3.19	2.74	0.0	0.0	0.5581	0.2995	0.2165	Nov 06/a	80.9	-0.0199	6089724.0	Monster Beverage Corp	Consumer Defensive	Beverages - Non-Alcoholic	USA	46.05	0.45	1.53	0.0052	0.043899999999999995	0.1981	-0.0281	0.7515000000000001	56.45	-0.0184	-0.0015	35.73	2.18	9.91	10.2	30.64	39.82	0.2298	0.1364	0.0801	0.1637	0.12269999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	70
GLW	112650000000.0	0.0091	0.054400000000000004	0.1419	8.21%	1.59	1.04	0.65	0.71	0.35340000000000005	0.1535	0.10210000000000001	Jan 28/b	131.39	0.0756	15410976.0	Corning, Inc	Technology	Electronic Components	USA	71.45	1.11	6.18	0.2858	0.4052	0.8125	0.0721	2.5216	80.77	0.0596	0.0151	34.91	1.61	7.21	8.99	73.82	79.72	0.2151	0.22899999999999998	0.2782	0.2175	0.0668	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-09	70
