Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
AGI	22750000000.0	0.0023	0.1512	0.2206	19.02%	1.72	1.33	0.05	0.05	0.5326	0.4805	0.48969999999999997	Feb 18/a	54.19	0.0332	3744805.0	Alamos Gold Inc	Basic Materials	Gold	Canada	25.85	0.57	2.51	0.2168	0.2838	0.6411	0.0326	1.4593	70.05	0.0184	0.014499999999999999	15.98	0.43	12.58	5.12	33.36	85.2	0.9768000000000001	0.2257	0.4175	0.3691	0.1931	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-27	100
MU	464130000000.0	0.0012	0.15130000000000002	0.2255	16.85%	2.46	1.78	0.2	0.21	0.45530000000000004	0.3292	0.2815	Dec 17/a	412.37	-0.0077	28193235.0	Micron Technology Inc	Technology	Semiconductors	USA	39.2	1.51	23.82	0.0077	0.1408	0.9845999999999999	-0.0947	5.7008	54.99	0.026099999999999998	-0.0329	8.97	0.11	10.97	7.9	44.98	99.77	3.07	0.3619	0.2619	0.8011	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-27	100
EXEL	11440000000.0		0.2667	0.3553	33.52%	3.56	3.5	0.08	0.09	0.9639	0.3848	0.3373	Feb 10/a	44.06	-0.005	4471715.0	Exelixis Inc	Healthcare	Biotechnology	USA	15.83	0.41	1.35	0.012	0.003	0.0565	-0.1121	0.3607	51.68	0.0023	-0.0072	10.8	0.62	4.93	5.35	10.8	13.06	0.076	0.23079999999999998	0.5119	0.1736	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-27	90
FNV	54100000000.0	0.0055000000000000005	0.1331	0.1417	13.13%	4.64	4.63	0.0	0.0	0.7199	0.6908	0.5951	Mar 10/a	280.61	-0.0007000000000000001	484115.0	Franco-Nevada Corporation	Basic Materials	Gold	Canada	58.85	0.47	9.93	0.1104	0.1739	0.41590000000000005	-0.0023	1.0268000000000002	68.03	-0.0060999999999999995	0.0054	33.11	0.74	35.0	7.73	228.54		0.6820999999999999	0.5696	0.09380000000000001	0.4498	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-27	90
EGO	9310000000.0	0.0043	0.0828	0.1272	9.20%	1.83	1.46	0.29	0.3	0.4487	0.4147	0.2789	Feb 19/a	46.42	0.0195	1773845.0	Eldorado Gold Corp	Basic Materials	Gold	Canada	18.6	0.52	2.53	0.0693	0.12480000000000001	0.6128	-0.09269999999999999	2.4902	57.29	0.0111	0.0083	7.22	0.14	5.12	2.15	10.71		1.5971000000000002	0.4138	0.2792	0.5323	0.1206	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-27	90
CGAU	4210000000.0	0.0098	0.2224	0.3143	28.20%	2.39	1.65	0.01	0.01	0.2547	0.18710000000000002	0.44689999999999996	Feb 19/a	21.03	0.0478	1568561.0	Centerra Gold Inc	Basic Materials	Gold	Canada	7.39	0.8	1.05	0.1366	0.2364	0.8814	0.030899999999999997	2.8872000000000004	66.79	0.041100000000000005	0.006500000000000001	10.23	0.6	3.22	2.04	7.78	45.15	0.7334999999999999	0.068	0.1553	0.16949999999999998	0.1295	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-27	90
SSRM	6550000000.0		0.0702	0.1197	10.83%	2.08	1.25	0.04	0.11	0.35729999999999995	0.28859999999999997	0.24280000000000002	Feb 17/a	32.19	0.0016	2320254.0	SSR Mining Inc	Basic Materials	Gold	USA	17.62	-0.17	1.81	0.1862	0.28800000000000003	0.6476999999999999	-0.0053	2.721	67.64	0.0009	0.0006	6.25	0.19	4.02	1.86	11.37	27.03	1.2309	0.149	0.12990000000000002	0.3268	0.1382	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-27	90
WPM	74300000000.0	0.004	0.1267	0.1305	12.37%	8.09	8.09	0.0	0.0	0.6851999999999999	0.6409	0.5472	Nov 06/a	163.65	0.0163	1678737.0	Wheaton Precious Metals Corp	Basic Materials	Gold	Canada	74.28	0.51	6.31	0.12560000000000002	0.2047	0.5245000000000001	0.013300000000000001	1.454	68.02	0.0073	0.0089	32.92	0.58	40.59	9.18	64.18	106.95	1.0276	0.7391	0.433	0.5698	0.0832	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-27	90
KGC	44380000000.0	0.0039000000000000003	0.2054	0.3096	25.61%	2.35	1.37	0.09	0.09	0.47450000000000003	0.4341	0.33899999999999997	Feb 18/a	36.99	0.0063	10801326.0	Kinross Gold Corp	Basic Materials	Gold	Canada	18.88	0.74	1.68	0.08960000000000001	0.1297	0.5707	-0.0542	2.5843000000000003	61.42	-0.0005	0.0068000000000000005	11.47	0.8	6.29	5.18	25.28	17.58	0.6357	0.0717	0.1292	0.1429	0.1085	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-27	90
PAHC	2220000000.0	0.0088	0.0684	0.318	8.56%	3.05	1.22	2.24	2.33	0.3178	0.11900000000000001	0.0629	Feb 04/a	54.59	-0.002	211395.0	Phibro Animal Health Corp	Healthcare	Drug Manufacturers - Specialty & Generic	USA	24.2	0.75	2.15	0.0924	0.253	0.5018	-0.0304	2.3781	72.38	0.016399999999999998	-0.0181	16.22	0.77	1.51	6.66	29.73	46.85	0.4474	0.1124	0.0745	0.2104	0.1012	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-27	85
