Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
AVGO	1977950000000.0	0.006500000000000001	0.149	0.3337	17.38%	1.9	1.73	0.8	0.83	0.6496	0.4157	0.3657	Jun 03/a	417.76	0.0163	15770664.0	Broadcom Inc	Technology	Semiconductors	USA	81.49	1.43	15.33	-0.0048	0.11699999999999999	0.1981	-0.0556	0.847	54.77	0.0118	0.0044	23.07	0.47	28.97	24.77	139.55	68.42	0.6522	0.6072	0.4976	0.4911	0.21739999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-20	100
NBIX	15550000000.0		0.15560000000000002	0.225	17.53%	2.93	2.85	0.12	0.12	0.9817	0.2575	0.2155	May 05/a	154.67	0.002	1161742.0	Neurocrine Biosciences Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	23.78	0.35	4.42	0.0748	0.13970000000000002	0.1161	-0.0475	0.3153	66.86	-0.0008	0.0029	16.59	0.47	5.01	4.57	11.82	18.71	0.6168	0.235	0.0231	0.35119999999999996	0.2229	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-20	100
MU	825490000000.0	0.0008	0.2762	0.3982	29.16%	2.9	2.32	0.14	0.15	0.5854	0.4865	0.41490000000000005	Mar 18/a	731.99	0.047599999999999996	48040306.0	Micron Technology Inc	Technology	Semiconductors	USA	34.56	1.94	49.67	0.1401	0.44880000000000003	1.3158	-0.1059	7.05	64.36	-0.0040999999999999995	0.0519	7.29	0.06	14.2	11.4	56.48	80.29	6.053999999999999	0.7173	0.2619	1.1975	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-20	100
NVDA	5412560000000.0	0.0002	0.7542	1.0149	71.75%	3.91	3.24	0.06	0.07	0.7106999999999999	0.6038	0.556	May 20/a	223.47	0.013000000000000001	169334689.0	NVIDIA Corp	Technology	Semiconductors	USA	45.59	2.25	7.56	0.0472	0.1431	0.1973	-0.0553	0.7302	61.85	0.0021	0.0108	19.74	0.49	25.07	34.53	86.52	64.68	0.75	0.35619999999999996	0.9527	0.4014	0.669	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-20	100
LLY	959510000000.0	0.006999999999999999	0.24539999999999998	1.0764	35.82%	1.5	1.1	1.26	1.39	0.8283	0.473	0.34979999999999994	Apr 30/b	1018.87	-0.0025	2781051.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	36.68	0.49	30.48	0.06280000000000001	0.08310000000000001	0.1011	-0.1015	0.6334000000000001	61.56	-0.0079	0.0055000000000000005	22.95	0.81	13.28	30.81	181.66	81.16	0.5078	0.2162	0.2759	0.2838	0.2158	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-20	95
SIMO	8660000000.0	0.0076	0.1477	0.2023	18.73%	2.85	1.38	0.0	0.0	0.48090000000000005	0.1277	0.15990000000000001	Apr 28/a	258.02	0.0202	915046.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	51.32	1.67	17.58	0.1379	0.5622	1.2386	-0.057999999999999996	3.2754000000000003	69.73	0.0104	0.0097	25.51	0.53	8.16	9.56	41.84		1.3840999999999999	0.195	0.0977	0.4854	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-20	95
STRL	23080000000.0		0.1439	0.3475	23.10%	1.1	1.1	0.26	0.29	0.2243	0.1741	0.1202	May 04/a	752.0	0.0326	558772.0	Sterling Infrastructure Inc	Industrials	Engineering & Construction	USA	67.23	1.67	52.29	0.07980000000000001	0.4012	0.9112	-0.158	3.2691000000000003	58.09	0.01	0.022400000000000003	32.36	0.84	8.0	19.4	45.08	52.42	0.7195999999999999	0.242	0.4426	0.3851	0.1177	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-20	95
AMG	7960000000.0	0.0001	0.0833	0.2404	12.56%	1.18	1.18	0.94	0.94	0.9361	0.1954	0.3542	May 01/b	301.34	0.0218	328280.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	12.28	1.14	10.03	0.015600000000000001	0.0467	0.10949999999999999	-0.0999	0.7465	54.83	0.0149	0.0069	7.63	0.35	3.74	2.58	21.16	7.28	0.32549999999999996	0.1441	0.3932	0.2163	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-20	95
NXPI	78300000000.0	0.0139	0.1015	0.262	12.11%	2.24	1.55	1.0	1.07	0.5371	0.2631	0.21030000000000001	Apr 28/a	310.15	0.053899999999999997	4251385.0	NXP Semiconductors NV	Technology	Semiconductors	Netherlands	29.68	1.78	11.94	0.0916	0.324	0.3772	0.0115	0.6948000000000001	71.06	0.0408	0.0126	17.62	0.87	6.21	7.17	21.12	28.1	0.2429	0.19899999999999998	1.1219	0.20149999999999998	0.0733	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-20	95
AMAT	338750000000.0	0.0043	0.2302	0.3969	29.17%	2.51	1.8	0.22	0.27	0.48960000000000004	0.3013	0.29309999999999997	May 14/a	426.85	0.049	6871764.0	Applied Materials Inc	Technology	Semiconductor Equipment & Materials	USA	40.11	1.65	18.84	0.030299999999999997	0.10710000000000001	0.4991	-0.0482	1.7812999999999999	56.26	0.0242	0.0242	26.36	0.95	11.67	15.6	41.11	63.4	0.293	0.3293	0.1718	0.2761	0.1052	True	True	True	True	True	True	True	True	True	True	True	True	2026-05-20	95
