Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
LRCX	288840000000.0	0.0044	0.3014	0.6556000000000001	44.78%	2.26	1.61	0.37	0.44	0.498	0.33759999999999996	0.30219999999999997	Jan 28/a	231.3	-0.016200000000000003	10253062.0	Lam Research Corp	Technology	Semiconductor Equipment & Materials	USA	47.4	1.78	12.25	0.015300000000000001	0.1664	0.7269	-0.0817	3.1069	56.9	-0.016200000000000003	0.0	33.02	1.33	14.05	28.52	46.73	46.47	0.2847	0.3172	0.2242	0.249	0.1292	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	85
FIX	45850000000.0	0.0015	0.16440000000000002	0.4384	31.94%	1.22	1.2	0.17	0.19	0.2278	0.1336	0.10060000000000001	Oct 23/a	1300.02	-0.028900000000000002	503078.0	Comfort Systems USA, Inc	Industrials	Engineering & Construction	USA	55.05	1.66	62.59	0.102	0.22469999999999998	0.6690999999999999	-0.047599999999999996	3.7026999999999997	66.05	-0.034300000000000004	0.005699999999999999	42.0	1.2	5.51	20.53	52.03	57.4	0.7990999999999999	0.1784	0.3652	0.34979999999999994	0.2186	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	85
SIMO	4700000000.0	0.0158	0.1085	0.1525	14.66%	2.79	1.54	0.0	0.0	0.4827	0.105	0.1381	Feb 03/a	138.35	-0.011399999999999999	701779.0	Silicon Motion Technology Corp ADR	Technology	Semiconductors	Hong Kong	38.14	1.01	8.41	0.1355	0.3039	0.6193	-0.0138	2.7181	70.76	-0.0151	0.0038	19.61	0.41	5.31	5.64	23.29	748.59	0.604	0.23920000000000002	0.0977	0.4731	0.1039	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	85
CRS	18330000000.0	0.0023	0.1273	0.2348	16.25%	4.25	2.26	0.35	0.35	0.2897	0.20420000000000002	0.1476	Jan 29/b	367.98	-0.004699999999999999	773824.0	Carpenter Technology Corp	Industrials	Metal Fabrication	USA	42.74	1.26	16.92	0.077	0.11449999999999999	0.3235	-0.0158	1.6547999999999998	62.56	-0.0316	0.0279	30.39	1.29	6.23	9.23	79.04	57.87	0.36939999999999995	0.1822	2.1797999999999997	0.2351	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	80
BCO	5360000000.0	0.0084	0.0248	0.6195	4.03%	1.46	1.46	14.71	16.09	0.2536	0.099	0.0331	Nov 05/b	129.09	-0.0125	247959.0	Brink's Co	Industrials	Security & Protection Services	USA	32.67	1.07	3.0	0.0151	0.055099999999999996	0.2069	-0.0339	0.6115999999999999	58.15	-0.0206	0.0083	14.08	0.94	1.04	20.0	2.98	12.84	0.1097	0.1525	0.4499	0.149	0.0635	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	80
KLAC	190170000000.0	0.0053	0.2874	1.0073	39.55%	2.77	1.95	1.11	1.12	0.605	0.4254	0.3578	Jan 29/a	1450.85	-0.0194	1041053.0	KLA Corp	Technology	Semiconductor Equipment & Materials	USA	42.15	1.45	71.43	-0.0223	0.0677	0.3746	-0.1432	1.6315	52.02	-0.0184	-0.001	31.28	1.89	14.93	34.81	36.52	43.44	0.0962	0.2712	0.3157	0.16519999999999999	0.1593	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	80
NSSC	1520000000.0	0.0128	0.22829999999999998	0.2642	24.95%	7.99	6.55	0.03	0.03	0.5625	0.26890000000000003	0.247	Feb 02/b	42.59	-0.0095	1013129.0	NAPCO Security Technologies Inc	Industrials	Security & Protection Services	USA	32.27	1.47	1.74	0.051100000000000007	0.0313	0.1705	-0.1149	1.2416	56.32	-0.0252	0.016	27.01	1.62	7.91	8.22	13.16	28.31	0.2059	0.0987	0.3885	0.16670000000000001	0.12369999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	80
WBS	11530000000.0	0.0226	0.0121	0.1081	7.54%	0.05		0.4	0.47		0.2848	0.22030000000000002	Jan 23/b	71.48	-0.010700000000000001	5390017.0	Webster Financial Corp	Financial	Banks - Regional	USA	12.1	1.03	1.74	0.052199999999999996	0.09230000000000001	0.21359999999999998	-0.032400000000000005	0.8128	65.73	-0.0208	0.0104	9.56	0.84	2.6	1.29		7.34	0.1182	0.1258	0.2026	0.114	0.28190000000000004	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	80
SSB	10310000000.0	0.023399999999999997	0.013999999999999999	0.10679999999999999	8.19%	0.1		0.08	0.15		0.26239999999999997	0.2266	Jan 22/a	102.56	-0.0108	653741.0	SouthState Bank Corp	Financial	Banks - Regional	USA	13.03	0.72	2.51	0.001	0.044199999999999996	0.0823	-0.054400000000000004	0.3193	53.54	-0.015700000000000002	0.005	9.74	0.79	2.93	1.12			0.20550000000000002	0.10980000000000001	0.2914	0.1232	0.2657	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	80
AROC	5570000000.0	0.026000000000000002	0.0638	0.19329999999999997	6.56%	1.56	1.01	1.81	1.81	0.46909999999999996	0.3625	0.1822	Feb 25/b	31.77	-0.0191	1633941.0	Archrock Inc	Energy	Oil & Gas Equipment & Services	USA	21.14	0.9	0.9	0.0815	0.1703	0.2639	-0.0335	0.579	73.08	-0.027000000000000003	0.008	16.79	0.61	3.87	3.92	1365.56	288.53	0.49700000000000005	0.20379999999999998	0.0849	0.27399999999999997	0.037000000000000005	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	80
SN	18210000000.0		0.14400000000000002	0.3041	19.96%	2.04	1.47	0.31	0.33	0.48729999999999996	0.1449	0.1096	Feb 11/b	129.02	0.0296	2301405.0	SharkNinja Inc	Consumer Cyclical	Furnishings, Fixtures & Appliances	USA	26.11	1.4	5.29	0.063	0.10210000000000001	0.2259	-0.0091	1.1326	65.74	0.019799999999999998	0.0097	18.7	1.36	2.85	6.81	23.43	44.51	0.1425	0.1437	0.1598	0.1379	0.1837	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	75
IESC	9870000000.0		0.23190000000000002	0.4201	33.01%	1.8	1.62	0.07	0.07	0.24420000000000003	0.1167	0.09699999999999999	Jan 30/b	495.49	-0.036699999999999997	220372.0	IES Holdings Inc	Industrials	Engineering & Construction	USA	29.47	1.7	32.52	0.0872	0.1421	0.38170000000000004	-0.069	2.3818	59.63	-0.0571	0.0216	24.47	1.13	2.83	10.27	38.16	36.5	0.28550000000000003	0.1532	0.5008	0.2161	0.2288	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	75
STLD	29140000000.0	0.0106	0.0754	0.1325	9.03%	3.06	1.29	0.47	0.47	0.1301	0.0812	0.0652	Jan 26/b	199.51	-0.0305	1479032.0	Steel Dynamics Inc	Basic Materials	Steel	USA	24.94	1.44	6.86	0.0702	0.1252	0.35350000000000004	-0.043	0.9338	62.73	-0.0298	-0.0007000000000000001	12.64	0.48	1.6	3.24	37.84	58.1	0.7368000000000001	0.13720000000000002	0.2523	0.26530000000000004	0.1361	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	75
AZN	317100000000.0	0.0167	0.09380000000000001	0.2286	13.67%	0.94	0.72	0.54	0.61	0.7434999999999999	0.2316	0.1741	Feb 10/b	204.52	-0.0012	2723440.0	Astrazeneca plc	Healthcare	Drug Manufacturers - General	United Kingdom	31.22	0.38	6.81	0.0904	0.10339999999999999	0.2792	-0.002	0.6728000000000001	65.14	0.0111	-0.012199999999999999	17.69	1.48	5.4	6.91	55.23	26.08	0.1242	0.12300000000000001	0.2205	0.11960000000000001	0.1631	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	75
CTRE	8960000000.0	0.0331	0.06509999999999999	0.08130000000000001	5.33%	11.31	11.31	0.22	0.22	0.7844	0.6469	0.6083	Feb 12/a	40.14	0.019	2483757.0	CareTrust REIT Inc	Real Estate	REIT - Healthcare Facilities	USA	29.91	0.77	0.89	0.06860000000000001	0.08039999999999999	0.1917	0.0177	0.6192	69.5	0.0129	0.0060999999999999995	26.16	0.99	20.92	2.24	12.58	26.8	0.7698	0.0839	0.1017	0.2641	0.1264	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	75
TSEM	14930000000.0		0.0689	0.0793	7.26%	6.48	5.51	0.05	0.06	0.2323	0.124	0.1408	Feb 11/b	133.58	-0.0064	3828882.0	Tower Semiconductor Ltd	Technology	Semiconductors	Israel	68.95	0.89	9.79	0.0052	0.0682	0.7655	-0.1069	3.6641000000000004	52.82	-0.0027	-0.0037	27.31	0.67	9.53	5.27	12.96		0.3018	0.6409	0.20379999999999998	0.4071	0.0435	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	75
TATT	651220000.0		0.0821	0.11230000000000001	8.49%	4.44	2.34	0.08	0.1	0.2426	0.1043	0.0908	Nov 12/a	50.28	0.0005	130534.0	TAT Technologies Ltd	Industrials	Aerospace & Defense	Israel	37.75	0.95	2.52	-0.013500000000000002	0.0736	0.318	-0.0824	1.1517	52.22	0.0089	-0.0084	27.14	0.91	3.77	3.82	13.83		0.4045	0.3191	0.6144	0.2984	0.0931	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	75
WWD	22680000000.0	0.0032	0.1084	0.20379999999999998	15.95%	2.05	1.36	0.18	0.35	0.2793	0.15810000000000002	0.12890000000000001	Feb 02/a	380.43	-0.0236	688260.0	Woodward Inc	Industrials	Aerospace & Defense	USA	47.91	0.98	14.1	0.0857	0.1716	0.43979999999999997	-0.0567	1.5911000000000002	69.11	-0.0319	0.0086	37.59	1.9	5.98	8.79	49.93	55.35	0.2664	0.16	0.13949999999999999	0.1977	0.0741	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	75
WAL	10370000000.0	0.0173	0.0111	0.135	6.77%	0.09		0.85	0.85		0.2231	0.1794	Jan 27/b	94.26	-0.006	1808274.0	Western Alliance Bancorp	Financial	Banks - Regional	USA	10.8	1.32	3.18	0.0374	0.0689	0.1484	-0.0305	0.6522	60.91	-0.0167	0.0109	7.92	0.49	1.95	1.4			0.1861	0.1491	0.1161	0.16010000000000002	0.3182	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	75
DY	12080000000.0		0.0924	0.21899999999999997	11.95%	3.09	2.9	0.68	0.72	0.16149999999999998	0.08310000000000001	0.0575	Nov 19/b	417.33	-0.0287	557570.0	Dycom Industries, Inc	Industrials	Engineering & Construction	USA	41.1	1.36	18.64	0.0895	0.152	0.4629	-0.0294	2.1768	64.06	-0.0395	0.011200000000000002	30.23	1.19	2.34	8.15	108.4	40.71	0.3154	0.2437	0.34509999999999996	0.2544	0.0708	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	75
BPOP	9470000000.0	0.0216	0.011200000000000002	0.1405	11.87%	0.2		0.12	0.23		0.2289	0.1868	Jan 27/b	141.97	-0.0271	629749.0	Popular Inc	Financial	Banks - Regional	USA	11.53	0.62	4.05	0.0512	0.1079	0.2069	-0.0492	0.8148000000000001	63.1	-0.0358	0.009000000000000001	8.79	0.63	2.13	1.5		15.95	0.18230000000000002	0.1243	0.014199999999999999	0.1399	0.1009	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	75
APH	175930000000.0	0.0067	0.1481	0.368	15.03%	2.98	2.48	1.12	1.2	0.3688	0.2586	0.18489999999999998	Jan 28/b	143.73	-0.0022	11205099.0	Amphenol Corp	Technology	Electronic Components	USA	43.04	1.21	7.41	-0.023	0.016399999999999998	0.2175	-0.13949999999999999	1.5461	50.2	-0.0242	0.0226	27.99	1.46	7.62	13.14	15.39	40.18	0.3098	0.17370000000000002	0.2785	0.1918	0.21850000000000003	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	75
AGCO	10370000000.0	0.0088	0.0629	0.1813	10.81%	1.39	0.67	0.57	0.6	0.2725	0.06860000000000001	0.0721	Feb 05/b	138.93	0.0033	1729459.0	AGCO Corp	Industrials	Farm & Heavy Construction Machinery	USA	14.26	1.15	4.28	0.1573	0.2373	0.2871	0.0028000000000000004	0.8828	86.37	-0.008100000000000001	0.0115	17.26	0.67	1.03	2.31	12.03	14.01	0.10220000000000001	0.38280000000000003	0.1153	0.2571	0.0196	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	75
COHR	40510000000.0	0.0002	0.02	0.0363	1.61%	2.25	1.3	0.4	0.42	0.37170000000000003	0.11789999999999999	0.0305	Feb 04/a	216.1	-0.0339	6703457.0	Coherent Corp	Technology	Scientific & Technical Instruments	USA	213.88	1.86	19.15	0.0163	0.10369999999999999	0.7118000000000001	-0.12560000000000002	3.7411000000000003	53.43	-0.049100000000000005	0.016	29.32	0.77	6.44	4.74	45.06		0.5141	0.3791	0.0801	0.382	0.1954	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	70
FCFS	8010000000.0	0.0092	0.0676	0.15259999999999999	6.98%	4.55	3.08	1.08	1.13	0.5167	0.1536	0.0902	Feb 05/b	182.0	-0.0025	203140.0	FirstCash Holdings Inc	Financial	Credit Services	USA	24.52	0.48	5.14	0.0495	0.0932	0.2305	-0.0358	0.6618999999999999	70.0	-0.0067	0.0043	14.83	0.75	2.19	3.52	63.94	17.06	0.1807	0.1864	0.237	0.1972	0.17550000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	70
FHI	4210000000.0	0.0254	0.17850000000000002	0.34090000000000004	25.24%	2.75	3.13	0.29	0.29	0.7595999999999999	0.2954	0.2158	Jan 29/a	54.3	0.008	872826.0	Federated Hermes Inc	Financial	Asset Management	USA	10.45	0.73	1.46	0.016200000000000003	0.0286	0.1009	-0.0151	0.5492	57.06	0.0039000000000000003	0.0040999999999999995	9.43	1.16	2.33	3.55	5.81	16.25	0.0036	0.11789999999999999	0.09720000000000001	0.0814	0.0447	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	70
CMI	81350000000.0	0.0143	0.0868	0.2514	14.53%	1.76	1.16	0.58	0.66	0.24989999999999998	0.11560000000000001	0.08439999999999999	Feb 05/b	588.79	-0.0169	996120.0	Cummins Inc	Industrials	Specialty Industrial Machinery	USA	28.7	1.12	20.78	0.0115	0.07769999999999999	0.3895	-0.0472	1.2644	55.12	-0.0223	0.0055000000000000005	18.85	1.48	2.42	6.59	22.54	34.09	0.109	0.18309999999999998	0.11289999999999999	0.12710000000000002	0.1119	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	70
PGC	591180000.0	0.0059	0.0051	0.0591	4.66%	0.04		0.22	0.33		0.1177	0.084	Oct 28	33.67	-0.0189	124980.0	Peapack-Gladstone Financial Corp	Financial	Banks - Regional	USA	15.97	0.71	1.12	0.0557	0.1253	0.1955	-0.056299999999999996	0.4053	62.86	-0.0204	0.0015	9.44	0.26	1.33	0.9		10.77	0.10099999999999999	0.7505	0.0888	0.3665	0.1437	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	70
UHS	14620000000.0	0.0036	0.0926	0.1997	11.99%	1.03	0.96	0.6	0.71	0.11470000000000001	0.11470000000000001	0.0809	Feb 25/a	234.05	0.0118	1301481.0	Universal Health Services, Inc	Healthcare	Medical Care Facilities	USA	11.12	1.26	7.42	0.1217	0.08109999999999999	0.18230000000000002	-0.049800000000000004	0.5365	70.46	0.008100000000000001	0.0037	9.99	0.62	0.86	2.04	129.52	15.1	0.3089	0.0775	0.13	0.1609	0.0682	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	70
MNST	79300000000.0		0.1955	0.2554	22.30%	3.19	2.74	0.0	0.0	0.5581	0.2995	0.2165	Nov 06/a	81.17	0.004699999999999999	4565022.0	Monster Beverage Corp	Consumer Defensive	Beverages - Non-Alcoholic	USA	46.21	0.45	1.48	0.0032	0.043	0.1962	-0.024900000000000002	0.7152	57.07	0.0017000000000000001	0.003	35.86	2.19	9.94	10.24	30.75	39.95	0.2297	0.1362	0.0801	0.1635	0.12269999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	70
JBL	26520000000.0	0.0013	0.038	0.47869999999999996	17.08%	0.99	0.67	2.06	2.51	0.0883	0.0501	0.0226	Dec 17/b	251.13	-0.0381	1216484.0	Jabil Inc	Technology	Electronic Components	USA	39.06	1.23	11.18	0.012	0.0675	0.192	-0.0629	1.3112000000000001	54.51	-0.0478	0.0102	18.7	1.07	0.85	19.96	16.87	22.38	0.1895	0.15810000000000002	0.7636	0.17420000000000002	0.0179	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	70
CFG	27820000000.0	0.0294	0.0083	0.0724	4.50%	0.14		0.43	0.43		0.1929	0.1399	Jan 21/b	64.78	-0.0311	6892846.0	Citizens Financial Group Inc	Financial	Banks - Regional	USA	16.74	1.07	1.73	0.006999999999999999	0.062400000000000004	0.2695	-0.0583	0.9871	54.9	-0.038900000000000004	0.008100000000000001	10.31	0.46	2.31	1.15		10.22	0.3268	0.22690000000000002	0.11710000000000001	0.2242	0.0933	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	70
CIB	8630000000.0	0.059500000000000004	0.0195	0.17059999999999997	5.66%	0.17		0.53	0.69		0.23260000000000003	0.0894	Nov 06/b	76.7	-0.031400000000000004	397144.0	Grupo Cibest S.A. ADR	Financial	Banks - Regional	Colombia	19.63	0.89	2.54	-0.0391	0.0791	0.3995	-0.11130000000000001	1.1642000000000001	50.01	-0.028300000000000002	-0.0033	9.14	0.8	0.82	1.7		3.47	0.28350000000000003	0.0204	0.0992	0.11449999999999999	0.0913	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	70
FNF	15450000000.0	0.0351	0.013600000000000001	0.1422	8.91%			0.57	0.57		0.1328	0.0832	Feb 19/a	57.0	-0.0019	1580348.0	Fidelity National Financial Inc	Financial	Insurance - Specialty	USA	13.27	0.97	1.42	0.036000000000000004	0.14429999999999998	0.5761999999999999	-0.0208	1.0486	64.45	-0.0111	0.009300000000000001	9.47	0.62	1.1	1.85		2.41	0.1456	0.17679999999999998	0.0394	0.15289999999999998	0.1012	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	70
NTST	1670000000.0	0.044500000000000005	0.0028000000000000004	0.005	0.30%	0.91	0.91	0.6	0.78	0.45659999999999995	0.34450000000000003	0.0354	Feb 10/a	19.85	0.030600000000000002	8970520.0	Netstreit Corp	Real Estate	REIT - Retail	USA	238.87	0.87	0.46	0.057999999999999996	0.1012	0.11810000000000001	0.0102	0.4447	69.14	0.0179	0.0125	59.88	0.97	8.51	1.28	115.2	16.66	2.9252999999999996	0.0556	0.5927	0.6198	0.4216	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	70
GLW	112740000000.0	0.0091	0.054400000000000004	0.1419	8.21%	1.59	1.04	0.65	0.71	0.35340000000000005	0.1535	0.10210000000000001	Jan 28/b	131.5	-0.0105	12235596.0	Corning, Inc	Technology	Electronic Components	USA	71.51	1.1	6.13	0.213	0.365	0.782	-0.0215	2.5244999999999997	75.56	-0.0128	0.0023	34.94	1.61	7.21	9.0	73.88	79.79	0.2151	0.22899999999999998	0.2782	0.2175	0.0668	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	70
ADI	161910000000.0	0.0126	0.0471	0.06570000000000001	5.37%	2.19	1.68	0.25	0.26	0.5468	0.2727	0.20579999999999998	Feb 18/b	331.36	-0.0167	4424248.0	Analog Devices Inc	Technology	Semiconductors	USA	72.52	1.02	9.5	0.0553	0.12539999999999998	0.33039999999999997	-0.0192	1.0886	67.73	-0.0236	0.006999999999999999	28.86	1.44	14.69	4.8	44.33	37.84	0.287	0.1451	0.0682	0.20079999999999998	0.1449	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	65
NUE	43210000000.0	0.011899999999999999	0.0504	0.08439999999999999	6.25%	2.94	1.57	0.33	0.34	0.1198	0.0823	0.0535	Jan 26/a	188.81	-0.028900000000000002	1797310.0	Nucor Corp	Basic Materials	Steel	USA	25.05	1.83	5.42	0.0337	0.1002	0.3035	-0.041100000000000005	0.9347	60.77	-0.025099999999999997	-0.0038	13.9	0.66	1.33	2.08	16.01		0.5604	0.12869999999999998	0.26039999999999996	0.2096	0.10039999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	65
AUB	5740000000.0	0.0364	0.0088	0.0672	4.53%	0.04		0.15	0.3		0.2422	0.1283	Jan 22/b	40.3	-0.0171	828704.0	Atlantic Union Bankshares Corp	Financial	Banks - Regional	USA	19.82	0.8	1.09	0.012	0.07150000000000001	0.18530000000000002	-0.0446	0.7637	57.81	-0.028900000000000002	0.012199999999999999	9.94	0.86	2.81	1.14		16.6	0.09269999999999999	0.0785	0.009399999999999999	0.1159	0.21539999999999998	True	True	True	True	True	True	True	True	True	True	True	True	2026-02-12	65
