Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
CDNA	2710000000.0		0.22719999999999999	0.2949	25.30%	4.58	4.51	0.03	0.05	0.7011	-0.004	0.24230000000000002	Jul 30/a	52.36	2.75%	1251356.0	Caredx Inc	Healthcare	Diagnostics & Research	USA	25.24	2.43	2.3	0.1067	0.3843	1.1769	0.0242	3.2327999999999997	75.37	0.026699999999999998	0.0008	38.64	0.78	5.91	6.33	7.25	31.98	1.092	0.1168	0.0009	0.4946	0.1459	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-28	100
SII	3510000000.0	0.012	0.2206	0.2857	26.87%	3.43	3.43	0.0	0.0	0.9248999999999999	0.35590000000000005	0.26	Aug 05/b	136.36	-0.37%	131976.0	Sprott Inc	Financial	Asset Management	Canada	33.38	0.87	5.46	0.13	0.1937	0.1232	-0.1961	1.1162	68.55	0.0005	-0.0042	28.76	0.9	8.66	8.95	18.42	25.26	0.7755	0.027200000000000002	0.1883	0.32	0.17550000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-28	100
SQM	11490000000.0	0.0258	0.09849999999999999	0.2379	12.44%	2.61	1.96	0.77	0.84	0.4207	0.3895	0.20620000000000002	Aug 19/b	80.43	2.75%	720769.0	Sociedad Quimica Y Minera de Chile SA ADR	Basic Materials	Specialty Chemicals	Chile	16.6	1.02	2.72	0.08289999999999999	0.1015	0.0672	-0.1793	0.982	63.76	0.0070999999999999995	0.0202	11.32	0.22	1.71	3.66	2.65	5.91	2.3103	0.0415	0.2712	0.5209	0.20120000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-28	100
NVDA	5517120000000.0	0.0031	0.8368000000000001	1.1721	72.42%	4.59	3.85	0.16	0.17	0.7467	0.6520999999999999	0.6365999999999999	Aug 26/a	227.98	8.74%	298909822.0	NVIDIA Corp	Technology	Semiconductors	USA	28.82	2.21	7.29	0.0496	0.09519999999999999	0.1648	-0.0362	0.3895	61.32	0.023	0.063	15.28	0.25	18.21	24.04	55.52	43.44	0.9345	0.6171	0.9527	0.6053999999999999	0.669	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-28	100
HALO	12140000000.0		0.17859999999999998	1.7367	19.87%	2.71	2.31	13.5	14.96	0.764	0.5677	0.2486	Aug 06/a	106.92	-0.13%	1364730.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	31.95	0.88	2.92	0.0753	0.2425	0.46340000000000003	-0.025	0.7463	71.99	0.0005	-0.0018	10.37	0.25	7.29	84.95	52.53	15.05	1.0127	0.2343	0.2289	0.41350000000000003	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-28	100
B	77880000000.0	0.023399999999999997	0.131	0.2504	20.41%	3.01	2.36	0.17	0.17	0.5318999999999999	0.5217	0.316	Aug 10/b	47.32	0.68%	8493185.0	Barrick Mining Corp	Basic Materials	Gold	Canada	12.17	0.51	1.6	0.10289999999999999	0.20079999999999998	0.1186	-0.1348	0.8103	66.99	0.0053	0.0015	11.48	0.47	3.77	2.85	13.14	13.88	0.49979999999999997	0.1352	0.1748	0.24480000000000002	0.0613	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-28	95
CACC	6230000000.0		0.0579	0.3193	7.69%	0.29	0.29	3.11	3.96	0.9769	0.48560000000000003	0.21539999999999998	Aug 04/a	600.48	1.15%	111108.0	Credit Acceptance Corp	Financial	Credit Services	USA	13.2	1.35	17.63	0.026000000000000002	0.0004	0.16829999999999998	-0.10220000000000001	0.4941	55.45	0.010700000000000001	0.0008	10.49	0.47	2.68	3.92	12.45	5.1	0.2274	0.1794	0.0916	0.22149999999999997	0.0678	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-28	95
AMG	9580000000.0	0.0001	0.094	0.2729	14.17%	1.29	1.29	0.99	0.99	0.9399	0.217	0.3763	Jul 30/b	370.48	-0.03%	284641.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	12.93	1.1	11.14	0.0096	0.028300000000000002	0.1898	-0.0571	0.6581	55.54	0.0009	-0.0012	8.59	0.32	4.21	3.17	23.31	8.59	0.41850000000000004	0.16760000000000003	0.3932	0.2709	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-28	95
IAG	12300000000.0		0.205	0.2953	23.56%	1.71	1.05	0.12	0.12	0.49329999999999996	0.47490000000000004	0.314	Aug 06/a	21.54	0.00%	4740619.0	Iamgold Corp	Basic Materials	Gold	Canada	10.91	1.41	0.89	0.16329999999999997	0.2956	0.2218	-0.13390000000000002	1.4312	71.49	0.0034999999999999996	-0.0034999999999999996	9.03	0.38	3.34	2.81	24.48	7.8	0.7328	0.1195	0.6994	0.24050000000000002	0.18100000000000002	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-28	95
AU	59790000000.0	0.0403	0.2565	0.465	35.67%	2.71	2.07	0.19	0.2	0.5769	0.5068	0.32189999999999996	Jul 31/b	118.4	0.25%	2728989.0	AngloGold Ashanti Plc	Basic Materials	Gold	USA	15.85	0.76	4.78	0.17129999999999998	0.3286	0.25579999999999997	-0.0832	1.1761	71.93	0.0084	-0.0059	12.68	0.58	5.06	6.68	21.3	14.13	0.6662	0.043899999999999995	0.17920000000000003	0.2191	0.1745	True	True	True	True	True	True	True	True	True	True	True	True	2026-08-28	95
